"","year","yday","hour","X","datetime","do","wtemp","do_eq","o2_sat","par","wspeed","PAR_Kd","par_int","z","k","series","unique_series","series_length","unique_day","index"
"1",2022,3,12,7755,2022-01-03 12:00:00,8.95858333333333,5.85891666666667,9.95175437614846,0.900201411200876,551.754,0.539063919915009,0.0597109551793062,505.158645259769,3,0.00786822600962221,1,1,3271,62,1
"2",2022,3,13,7756,2022-01-03 13:00:00,8.93183333333333,5.7655,9.9755882854945,0.895369082775911,504.189,0.471680929925633,0.0597109551793062,461.610486185651,3,0.00762585527682799,1,1,3271,62,2
"3",2022,3,14,7757,2022-01-03 14:00:00,8.90733333333333,5.63358333333333,10.009410659039,0.889895882660142,357.266,0.33691494994688,0.0597109551793062,327.095061490042,3,0.00715567607205858,1,1,3271,62,3
"4",2022,3,15,7758,2022-01-03 15:00:00,8.89391666666667,5.5365,10.0344267762295,0.886340282808726,215.628,0.402800540158715,0.0597109551793062,197.418321136002,3,0.00735193766718499,1,1,3271,62,4
"5",2022,3,16,7759,2022-01-03 16:00:00,8.88,5.45333333333333,10.0559414989241,0.883060029829143,93.016,0.404297939936257,0.0597109551793062,85.1608444116086,3,0.00733980432713022,1,1,3271,62,5
"6",2022,3,17,7760,2022-01-03 17:00:00,8.88225,5.41383333333333,10.0661873760502,0.882384727025145,6.342,0.470183530148091,0.0597109551793062,5.8064212098824,3,0.00754659071901782,1,1,3271,62,6
"7",2022,3,18,7761,2022-01-03 18:00:00,8.88775,5.40883333333333,10.0674855866586,0.882817255956942,0,0.736720690550512,0.0597109551793062,1e-05,3,0.00841463394010136,1,1,3271,62,7
"8",2022,3,19,7762,2022-01-03 19:00:00,8.83591666666667,5.34691666666667,10.0835853492963,0.876267355369118,0,1.13802383093169,0.0597109551793062,1e-05,3,0.00970639451088776,1,1,3271,62,8
"9",2022,3,21,7763,2022-01-03 21:00:00,8.70491666666667,5.26816666666667,10.1041254084737,0.861521043609216,0,1.20390942114352,0.0597109551793062,1e-05,3,0.00989910698162076,1,1,3271,62,9
"10",2022,3,22,7764,2022-01-03 22:00:00,8.67341666666667,5.24316666666667,10.1106609168808,0.857848635017077,0,1.00325785095293,0.0597109551793062,1e-05,3,0.00924096397038549,1,1,3271,62,10
"11",2022,3,23,7765,2022-01-03 23:00:00,8.64083333333333,5.23675,10.1123395210059,0.854484099884518,0,1.20390942114352,0.0597109551793062,1e-05,3,0.00989044375024519,1,1,3271,62,11
"12",2022,4,0,7766,2022-01-04 00:00:00,8.60241666666667,5.2205,10.1165926473224,0.850327473543524,0,1.40306359155656,0.0593036056548778,1e-05,3,0.0105319461258904,1,1,3271,73,12
"13",2022,4,1,7767,2022-01-04 01:00:00,8.58575,5.19916666666667,10.1221808484448,0.848211480169233,0,1.07014170768313,0.0593036056548778,1e-05,3,0.00944645655121079,1,1,3271,73,13
"14",2022,4,2,7768,2022-01-04 02:00:00,8.57875,5.19583333333333,10.1230544779599,0.847446787792935,0,1.07064084094231,0.0593036056548778,1e-05,3,0.00944719697777082,1,1,3271,73,14
"15",2022,4,3,7769,2022-01-04 03:00:00,8.56691666666667,5.19666666666667,10.1228360585886,0.84629609894731,0,0.470183530148091,0.0593036056548778,1e-05,3,0.00750105459356351,1,1,3271,73,15
"16",2022,4,4,7770,2022-01-04 04:00:00,8.54683333333333,5.195,10.1232729053269,0.844275701471603,0,0.402800540158715,0.0593036056548778,1e-05,3,0.00728229670163809,1,1,3271,73,16
"17",2022,4,5,7771,2022-01-04 05:00:00,8.54266666666667,5.18,10.1272059656287,0.843536380681907,0,0.401303140381173,0.0593036056548778,1e-05,3,0.00727440174011103,1,1,3271,73,17
"18",2022,4,6,7772,2022-01-04 06:00:00,8.562,5.17333333333333,10.1289548246033,0.845299455695353,0,0.250440112793848,0.0593036056548778,1e-05,3,0.00678435096166459,1,1,3271,73,18
"19",2022,4,7,7773,2022-01-04 07:00:00,8.56491666666667,5.17666666666667,10.1280803310802,0.845660420009052,15.855,0.129993018187838,0.0593036056548778,14.5246614725458,3,0.00639477360937651,1,1,3271,73,19
"20",2022,4,8,7774,2022-01-04 08:00:00,8.559,5.19083333333333,10.1243651621103,0.845386339089333,120.498,0.551417468079728,0.0593036056548778,110.387427191348,3,0.00776310953923703,1,1,3271,73,20
"21",2022,4,9,7775,2022-01-04 09:00:00,8.56075,5.24766666666667,10.1094839960368,0.846803853031079,418.572,0.588478112573885,0.0593036056548778,383.45106287521,3,0.00789571638982958,1,1,3271,73,21
"22",2022,4,10,7776,2022-01-04 10:00:00,8.57716666666667,5.30066666666667,10.0956399595615,0.849591180056229,582.054666666667,0.447223400225785,0.0593036056548778,533.216461169905,3,0.00744818608178489,1,1,3271,73,22
