"","year","yday","hour","X","datetime","do","wtemp","do_eq","o2_sat","par","wspeed","PAR_Kd","par_int","z","k","series","unique_series","series_length","unique_day","index"
"1",2021,182,0,481,2021-07-01 00:00:00,7.79366666666667,18.9819166666667,7.368204427881,1.05774300142593,0,0,0.07549272,1e-05,3,0.00866919080406311,1,1,4383,1,1
"2",2021,182,1,484,2021-07-01 01:00:00,7.72116666666667,19.0015,7.36523935588002,1.04832528769109,0,0,0.07549272,1e-05,3,0.00867345482072919,1,1,4383,1,2
"3",2021,182,2,487,2021-07-01 02:00:00,8.07458333333333,17.89775,7.53563410250721,1.07152009021335,0,0,0.07549272,1e-05,3,0.00843450927701614,1,1,4383,1,3
"4",2021,182,3,490,2021-07-01 03:00:00,8.36333333333333,16.9244166666667,7.69164435428859,1.08732709783575,0,0,0.07549272,1e-05,3,0.0082262553183026,1,1,4383,1,4
"5",2021,182,4,493,2021-07-01 04:00:00,8.36241666666667,16.6118333333333,7.74293984735915,1.08000537670699,0,0,0.07549272,1e-05,3,0.00815989695162571,1,1,4383,1,5
"6",2021,182,5,496,2021-07-01 05:00:00,8.34258333333333,16.4976666666667,7.76182312457694,1.07482265434747,10.9223333333333,0,0.07549272,9.77381441921815,3,0.00813572635344703,1,1,4383,1,6
"7",2021,182,6,499,2021-07-01 06:00:00,8.24683333333333,16.3323333333333,7.78931160915655,1.05873711916197,46.3318333333333,0,0.07549272,41.4598901976512,3,0.00810078665962856,1,1,4383,1,7
"8",2021,182,7,502,2021-07-01 07:00:00,8.3995,17.0629166666667,7.66910451239836,1.09523869265582,152.031833333333,0,0.07549272,136.045191028795,3,0.00825574057177633,1,1,4383,1,8
"9",2021,182,8,505,2021-07-01 08:00:00,8.04166666666667,18.38575,7.45946555248991,1.07804863633728,727.920666666667,0.0449219933262507,0.07549272,651.377438390475,3,0.00874785207044488,1,1,4383,1,9
"10",2021,182,9,508,2021-07-01 09:00:00,7.78383333333333,18.8103333333333,7.39427188813271,1.05268421977096,1352.07916666667,0.202148969968128,0.07549272,1209.90363979838,3,0.00957818480825386,1,1,4383,1,10
"11",2021,182,10,511,2021-07-01 10:00:00,7.673,19.2115833333333,7.33356014242268,1.0462858217544,1705.64566666667,0.29199295662063,0.07549272,1526.29147107855,3,0.0100999918751365,1,1,4383,1,11
"12",2021,182,11,514,2021-07-01 11:00:00,7.65041666666667,19.42225,7.30202820262813,1.04771119124316,1886.92116666667,0.426758936599382,0.07549272,1688.50526200396,3,0.0107939311197786,1,1,4383,1,12
"13",2021,182,12,517,2021-07-01 12:00:00,7.66883333333333,19.5550833333333,7.28226600534198,1.05308338471951,1968.31016666667,0.33691494994688,0.07549272,1761.33594364394,3,0.0104012267202109,1,1,4383,1,13
"14",2021,182,13,520,2021-07-01 13:00:00,7.66341666666667,19.76125,7.25177550993519,1.05676418915168,1922.50683333333,0.33691494994688,0.07549272,1720.34897995045,3,0.0104546791617786,1,1,4383,1,14
"15",2021,182,14,523,2021-07-01 14:00:00,7.9615,19.3240833333333,7.31669234927234,1.08812829895626,1765.7185,0.471680929925633,0.07549272,1580.04745038425,3,0.0109805267403272,1,1,4383,1,15
"16",2021,182,15,526,2021-07-01 15:00:00,8.168,19.3348333333333,7.31508403924996,1.11659687792698,1507.282,0.404297939936257,0.07549272,1348.78638985211,3,0.0106638605315383,1,1,4383,1,16
"17",2021,182,16,529,2021-07-01 16:00:00,8.17916666666667,19.2066666666667,7.3342988565791,1.11519408011711,1028.28483333333,0.560526650059773,0.07549272,920.157334918974,3,0.0113684015031622,1,1,4383,1,17
"18",2021,182,17,532,2021-07-01 17:00:00,8.26758333333333,19.2515,7.3275675315346,1.12828483637351,357.442166666667,0.359375946610006,0.07549272,319.855958977317,3,0.0104290350612861,1,1,4383,1,18
"19",2021,182,18,535,2021-07-01 18:00:00,7.92366666666667,20.2349166666667,7.18254932708565,1.10318304905839,193.431,0.0898439866525015,0.07549272,173.091100520993,3,0.00937950319311193,1,1,4383,1,19
"20",2021,182,19,538,2021-07-01 19:00:00,7.65741666666667,20.35325,7.16543198288329,1.06866085463635,101.295833333333,0,0.07549272,90.6442466298458,3,0.00896982600870931,1,1,4383,1,20
"21",2021,182,20,541,2021-07-01 20:00:00,7.57941666666667,20.52675,7.14046076832397,1.06147444998087,6.51816666666667,0.0224609966631254,0.07549272,5.83276021792051,3,0.0091178827451118,1,1,4383,1,21
"22",2021,182,21,544,2021-07-01 21:00:00,7.53308333333333,20.5721666666667,7.13394874294167,1.05594862043081,0,0,0.07549272,1e-05,3,0.00901819622431306,1,1,4383,1,22
"23",2021,182,22,547,2021-07-01 22:00:00,7.44391666666667,20.4735,7.14810895474319,1.0413826529221,0,0,0.07549272,1e-05,3,0.00899638281433525,1,1,4383,1,23
"24",2021,182,23,550,2021-07-01 23:00:00,7.43658333333333,20.06075,7.20787120042312,1.03173088510472,0,0,0.07549272,1e-05,3,0.00890535823740964,1,1,4383,1,24
"25",2021,183,0,553,2021-07-02 00:00:00,7.50733333333333,19.9736666666667,7.22058970905091,1.0397119398604,0,0,0.0758159826,1e-05,3,0.00888620047492147,1,1,4383,2,25
