"","datetime","do.obs","wtr","do_eq","o2_sat","par","wspeed","yday","year","PAR_Kd","par_int"
"9965",2022-01-25 22:00:00,9.4445,5.44358333333333,10.0584688976446,0.93896000436126,0,0.649372370193913,25,2022,0.0507492656418824,0
"9966",2022-01-25 23:00:00,9.46075,5.37841666666667,10.0753891637516,0.93899598777158,0,0.626911373530788,25,2022,0.0507492656418824,0
"9967",2022-01-26 00:00:00,9.63983333333333,4.76758333333333,10.2363667714098,0.941724104714322,0,0.714758827146567,26,2022,0.050341916117454,0
"9968",2022-01-26 01:00:00,9.65316666666667,4.66233333333333,10.2645445496164,0.940437894736146,0,0.3364158166877,26,2022,0.050341916117454,0
"9969",2022-01-26 02:00:00,9.61516666666667,4.58116666666667,10.2863644640851,0.934748783230275,0,0.33691494994688,26,2022,0.050341916117454,0
"9970",2022-01-26 03:00:00,9.57116666666667,4.59125,10.283649509029,0.930716926735317,0,0.426758936599382,26,2022,0.050341916117454,0
"9971",2022-01-26 04:00:00,9.52908333333333,4.63133333333333,10.2728689813502,0.927597086133658,0,0.314453953283755,26,2022,0.050341916117454,0
"9972",2022-01-26 05:00:00,9.56725,4.39883333333333,10.3356679826354,0.925653766749629,0,0.359375946610006,26,2022,0.050341916117454,0
"9973",2022-01-26 06:00:00,9.548,4.35908333333333,10.3464695748882,0.922826857112099,0,0.314453953283755,26,2022,0.050341916117454,0
"9974",2022-01-26 07:00:00,9.55816666666667,4.26816666666667,10.3712469458254,0.92160245692674,0,0.314453953283755,26,2022,0.050341916117454,0
"9975",2022-01-26 08:00:00,9.479,4.59791666666667,10.2818551631032,0.921915340143649,20.4353333333333,0.29199295662063,26,2022,0.050341916117454,18.9670400717904
"9976",2022-01-26 09:00:00,9.54016666666667,4.82691666666667,10.2205395833131,0.933430822208521,92.4875,0.269531959957504,26,2022,0.050341916117454,85.8422072214653
"9977",2022-01-26 10:00:00,9.42033333333333,5.34275,10.0846703485241,0.934124072257054,254.032333333333,0.0224609966631254,26,2022,0.050341916117454,235.779929168292
"9978",2022-01-26 11:00:00,9.50816666666667,5.35183333333333,10.082305305083,0.943054825157208,1056.82383333333,0.179687973305003,26,2022,0.050341916117454,980.890287850611
"9979",2022-01-26 12:00:00,9.66425,5.31741666666667,10.0912714117128,0.957684082184416,1228.85859090909,0.318537770858869,26,2022,0.050341916117454,1140.56422550827
"9980",2022-01-26 13:00:00,9.49191666666667,5.94575,9.92968686429971,0.955912990649588,1197.0525,0.269531959957504,26,2022,0.050341916117454,1111.04342489497
"9981",2022-01-26 14:00:00,9.4585,6.14241666666667,9.88001353577375,0.957336745111985,633.6715,0.269531959957504,26,2022,0.050341916117454,588.14175119164
"9982",2022-01-26 15:00:00,9.476,6.21875,9.86084744798192,0.960972173029542,658.511,0.224609966631254,26,2022,0.050341916117454,611.196515416834
"9983",2022-01-26 16:00:00,9.4435,6.11216666666667,9.88762639671561,0.95508260740281,210.695333333333,0.179687973305003,26,2022,0.050341916117454,195.556723498805
"9984",2022-01-26 17:00:00,9.59633333333333,5.86075,9.95128759719598,0.964330820469638,29.9483333333333,0.29199295662063,26,2022,0.050341916117454,27.7965242431412
"9985",2022-01-26 18:00:00,9.54816666666667,5.76175,9.97654707045188,0.957061255686953,0,0.404297939936257,26,2022,0.050341916117454,0
"9986",2022-01-26 19:00:00,9.5635,5.25258333333333,10.1081983667814,0.946113209593168,0,0.404297939936257,26,2022,0.050341916117454,0
"9987",2022-01-26 20:00:00,9.66441666666667,4.87166666666667,10.208629901801,0.94669086445789,0,0.179687973305003,26,2022,0.050341916117454,0
"9988",2022-01-26 21:00:00,9.65666666666667,4.80125,10.2273810862636,0.944197403540239,0,0.269531959957504,26,2022,0.050341916117454,0
"9989",2022-01-26 22:00:00,9.61283333333333,4.705,10.2531059221937,0.937553303972564,0,0.0449219933262507,26,2022,0.050341916117454,0
"9990",2022-01-26 23:00:00,9.66833333333333,4.66891666666667,10.2627781962739,0.942077588390596,0,0.202148969968128,26,2022,0.050341916117454,0
"9991",2022-01-27 00:00:00,9.66283333333333,4.69425,10.2559858861937,0.942165233119239,0,0.290994690102269,27,2022,0.0499345665930256,0
"9992",2022-01-27 01:00:00,9.5945,4.86983333333333,10.209117359817,0.939797208891329,0,0.892949400674029,27,2022,0.0499345665930256,0
"9993",2022-01-27 02:00:00,9.43008333333333,5.19708333333333,10.1227268519012,0.931575401697445,0,1.09310183760543,27,2022,0.0499345665930256,0
"9994",2022-01-27 03:00:00,9.41225,5.22775,10.1146947237225,0.93055205886985,0,0.936873127481918,27,2022,0.0499345665930256,0
"9995",2022-01-27 04:00:00,9.44025,5.1995,10.1220934925285,0.932638095762324,0,0.649372370193913,27,2022,0.0499345665930256,0
"9996",2022-01-27 05:00:00,9.44941666666667,5.25275,10.1081547909906,0.934831021294698,0,0.604949510126843,27,2022,0.0499345665930256,0
"9997",2022-01-27 06:00:00,9.49608333333333,5.01141666666667,10.1715880520522,0.933589060502448,0,0.157226976641878,27,2022,0.0499345665930256,0
"9998",2022-01-27 07:00:00,9.64475,4.46,10.3190838560074,0.934651770891968,0,0.0898439866525015,27,2022,0.0499345665930256,0
"9999",2022-01-27 08:00:00,9.683,4.42133333333333,10.3295623190258,0.937406610361906,20.4353333333333,0.179687973305003,27,2022,0.0499345665930256,18.9783423354154
