"","datetime","do.obs","wtr","do_eq","o2_sat","par","wspeed","yday","year","PAR_Kd","par_int"
"9373",2022-01-01 00:00:00,9.42908333333333,4.92233333333333,10.1951739218481,0.924857526277891,0,0.29199295662063,1,2022,0.0605256542281629,0
"9374",2022-01-01 01:00:00,9.40691666666667,4.95566666666667,10.1863376838459,0.923483685562941,0,0.269531959957504,1,2022,0.0605256542281629,0
"9375",2022-01-01 02:00:00,9.344,5.104,10.1471733686362,0.920847576023615,0,0.33691494994688,1,2022,0.0605256542281629,0
"9376",2022-01-01 03:00:00,9.414,4.69533333333333,10.2556955952235,0.917928960799551,0,0.471181796666452,1,2022,0.0605256542281629,0
"9377",2022-01-01 04:00:00,9.38716666666667,4.75566666666667,10.2395505519475,0.916755732494655,0,0.516602923251884,1,2022,0.0605256542281629,0
"9378",2022-01-01 05:00:00,9.32275,4.939,10.1907541799087,0.91482434326402,0,0.493642793329578,1,2022,0.0605256542281629,0
"9379",2022-01-01 06:00:00,9.3335,4.88233333333333,10.2057945643406,0.914529480400436,0,0.604949510126843,1,2022,0.0605256542281629,0
"9380",2022-01-01 07:00:00,9.29125,5.0365,10.1649636240024,0.914046556749173,0,0.359375946610006,1,2022,0.0605256542281629,0
"9381",2022-01-01 08:00:00,9.31241666666667,5.0365,10.1649636240024,0.916128872776029,31.1815,0.29199295662063,1,2022,0.0605256542281629,28.5144184452343
"9382",2022-01-01 09:00:00,9.273,5.04216666666667,10.1634680882209,0.912385410128565,65.8863333333333,0.247070963294379,1,2022,0.0605256542281629,60.2508050763708
"9383",2022-01-01 10:00:00,9.41225,4.569,10.2896419749477,0.914730563309792,376.8205,0.179687973305003,1,2022,0.0605256542281629,344.589497482238
"9384",2022-01-01 11:00:00,9.44041666666667,4.78525,10.2316498446347,0.922668075043346,1073.03116666667,0.0449219933262507,1,2022,0.0605256542281629,981.250411016509
"9385",2022-01-01 12:00:00,9.35841666666667,5.44691666666667,10.0576047083423,0.93048165423566,1197.0525,0.0673829899893761,1,2022,0.0605256542281629,1094.66369116027
"9386",2022-01-01 13:00:00,9.35158333333333,5.73716666666667,9.98283632183185,0.936766168637063,1094.87583333333,0.134765979978752,1,2022,0.0605256542281629,1001.2266137691
"9387",2022-01-01 14:00:00,9.29883333333333,6.01341666666667,9.91254797515132,0.93808709492691,214.218666666667,0.112304983315627,1,2022,0.0605256542281629,195.895665702853
"9388",2022-01-01 15:00:00,9.16658333333333,6.367,9.82380475163193,0.933099096031055,367.483666666667,0,1,2022,0.0605256542281629,336.051281789597
"9389",2022-01-01 16:00:00,9.1445,6.42225,9.81006027096793,0.932155333139226,107.461666666667,0.112304983315627,1,2022,0.0605256542281629,98.2700296700165
"9390",2022-01-01 17:00:00,9.14016666666667,6.40358333333333,9.81470028663292,0.931273131092456,2.46633333333333,0.314453953283755,1,2022,0.0605256542281629,2.25537773013153
"9391",2022-01-01 18:00:00,9.137,6.36233333333333,9.82496717699163,0.929977661543468,0,0.471181796666452,1,2022,0.0605256542281629,0
"9392",2022-01-01 19:00:00,9.12783333333333,6.28008333333333,9.84549347895131,0.927107752683777,0,0.670835100338678,1,2022,0.0605256542281629,0
"9393",2022-01-01 20:00:00,9.18058333333333,5.99558333333333,9.91705998456083,0.925736392401169,0,0.470682663407272,1,2022,0.0605256542281629,0
"9394",2022-01-01 21:00:00,9.11341666666667,6.24058333333333,9.85537709373851,0.924715166145876,0,0.33691494994688,1,2022,0.0605256542281629,0
"9395",2022-01-01 22:00:00,9.10375,6.19425,9.86699210073417,0.922646933032674,0,0.314453953283755,1,2022,0.0605256542281629,0
"9396",2022-01-01 23:00:00,9.25708333333333,5.62275,10.0121969006029,0.924580631527127,0,0.269531959957504,1,2022,0.0605256542281629,0
"9397",2022-01-02 00:00:00,9.29658333333333,5.41066666666667,10.0670095430909,0.923470201705895,0,0.269531959957504,2,2022,0.0601183047037345,0
"9398",2022-01-02 01:00:00,9.30533333333333,5.31983333333333,10.0906413885869,0.922174614574864,0,0.29199295662063,2,2022,0.0601183047037345,0
"9399",2022-01-02 02:00:00,9.33058333333333,5.242,10.1109660824605,0.922818181490992,0,0.29199295662063,2,2022,0.0601183047037345,0
"9400",2022-01-02 03:00:00,9.339,5.17016666666667,10.1297857120991,0.921934606064316,0,0.269531959957504,2,2022,0.0601183047037345,0
"9401",2022-01-02 04:00:00,9.34525,5.04983333333333,10.1614453099632,0.919677242255791,0,0.269531959957504,2,2022,0.0601183047037345,0
"9402",2022-01-02 05:00:00,9.33075,5.09808333333333,10.1487306496909,0.919400693749241,0,0.29199295662063,2,2022,0.0601183047037345,0
"9403",2022-01-02 06:00:00,9.30058333333333,5.24433333333333,10.1103557669299,0.919906633133004,0,0.269531959957504,2,2022,0.0601183047037345,0
"9404",2022-01-02 07:00:00,9.27325,5.28166666666667,10.1005992143197,0.918089095828422,0,0.29199295662063,2,2022,0.0601183047037345,0
