"","datetime","do.obs","wtr","do_eq","o2_sat","par","wspeed","yday","year","PAR_Kd","par_int"
"481",2021-07-01 00:00:00,7.79366666666667,18.9819166666667,7.368204427881,1.05774300142593,0,0,182,2021,0.07549272,0
"484",2021-07-01 01:00:00,7.72116666666667,19.0015,7.36523935588002,1.04832528769109,0,0,182,2021,0.07549272,0
"487",2021-07-01 02:00:00,8.07458333333333,17.89775,7.53563410250721,1.07152009021335,0,0,182,2021,0.07549272,0
"490",2021-07-01 03:00:00,8.36333333333333,16.9244166666667,7.69164435428859,1.08732709783575,0,0,182,2021,0.07549272,0
"493",2021-07-01 04:00:00,8.36241666666667,16.6118333333333,7.74293984735915,1.08000537670699,0,0,182,2021,0.07549272,0
"496",2021-07-01 05:00:00,8.34258333333333,16.4976666666667,7.76182312457694,1.07482265434747,10.9223333333333,0,182,2021,0.07549272,9.77381441921815
"499",2021-07-01 06:00:00,8.24683333333333,16.3323333333333,7.78931160915655,1.05873711916197,46.3318333333333,0,182,2021,0.07549272,41.4598901976512
"502",2021-07-01 07:00:00,8.3995,17.0629166666667,7.66910451239836,1.09523869265582,152.031833333333,0,182,2021,0.07549272,136.045191028795
"505",2021-07-01 08:00:00,8.04166666666667,18.38575,7.45946555248991,1.07804863633728,727.920666666667,0.0449219933262507,182,2021,0.07549272,651.377438390475
"508",2021-07-01 09:00:00,7.78383333333333,18.8103333333333,7.39427188813271,1.05268421977096,1352.07916666667,0.202148969968128,182,2021,0.07549272,1209.90363979838
"511",2021-07-01 10:00:00,7.673,19.2115833333333,7.33356014242268,1.0462858217544,1705.64566666667,0.29199295662063,182,2021,0.07549272,1526.29147107855
"514",2021-07-01 11:00:00,7.65041666666667,19.42225,7.30202820262813,1.04771119124316,1886.92116666667,0.426758936599382,182,2021,0.07549272,1688.50526200396
"517",2021-07-01 12:00:00,7.66883333333333,19.5550833333333,7.28226600534198,1.05308338471951,1968.31016666667,0.33691494994688,182,2021,0.07549272,1761.33594364394
"520",2021-07-01 13:00:00,7.66341666666667,19.76125,7.25177550993519,1.05676418915168,1922.50683333333,0.33691494994688,182,2021,0.07549272,1720.34897995045
"523",2021-07-01 14:00:00,7.9615,19.3240833333333,7.31669234927234,1.08812829895626,1765.7185,0.471680929925633,182,2021,0.07549272,1580.04745038425
"526",2021-07-01 15:00:00,8.168,19.3348333333333,7.31508403924996,1.11659687792698,1507.282,0.404297939936257,182,2021,0.07549272,1348.78638985211
"529",2021-07-01 16:00:00,8.17916666666667,19.2066666666667,7.3342988565791,1.11519408011711,1028.28483333333,0.560526650059773,182,2021,0.07549272,920.157334918974
"532",2021-07-01 17:00:00,8.26758333333333,19.2515,7.3275675315346,1.12828483637351,357.442166666667,0.359375946610006,182,2021,0.07549272,319.855958977317
"535",2021-07-01 18:00:00,7.92366666666667,20.2349166666667,7.18254932708565,1.10318304905839,193.431,0.0898439866525015,182,2021,0.07549272,173.091100520993
"538",2021-07-01 19:00:00,7.65741666666667,20.35325,7.16543198288329,1.06866085463635,101.295833333333,0,182,2021,0.07549272,90.6442466298458
"541",2021-07-01 20:00:00,7.57941666666667,20.52675,7.14046076832397,1.06147444998087,6.51816666666667,0.0224609966631254,182,2021,0.07549272,5.83276021792051
"544",2021-07-01 21:00:00,7.53308333333333,20.5721666666667,7.13394874294167,1.05594862043081,0,0,182,2021,0.07549272,0
"547",2021-07-01 22:00:00,7.44391666666667,20.4735,7.14810895474319,1.0413826529221,0,0,182,2021,0.07549272,0
"550",2021-07-01 23:00:00,7.43658333333333,20.06075,7.20787120042312,1.03173088510472,0,0,182,2021,0.07549272,0
"553",2021-07-02 00:00:00,7.50733333333333,19.9736666666667,7.22058970905091,1.0397119398604,0,0,183,2021,0.0758159826,0
"555",2021-07-02 01:00:00,7.53908333333333,19.78275,7.24860847350192,1.04007318934293,0,0,183,2021,0.0758159826,0
"557",2021-07-02 02:00:00,7.78675,18.5920833333333,7.42766004362556,1.04834496386013,0,0,183,2021,0.0758159826,0
"559",2021-07-02 03:00:00,7.95541666666667,17.9596666666667,7.52589552198675,1.05707242990885,0,0.0224609966631254,183,2021,0.0758159826,0
"561",2021-07-02 04:00:00,7.89675,17.8966666666667,7.53580468916939,1.04789738133067,0,0,183,2021,0.0758159826,0
"563",2021-07-02 05:00:00,8.15091666666667,17.0673333333333,7.66838761931369,1.06292444661218,8.27983333333333,0,183,2021,0.0758159826,7.40572582155873
"565",2021-07-02 06:00:00,8.03366666666667,17.515,7.59632285741457,1.05757309391151,33.824,0,183,2021,0.0758159826,30.2531778242399
"567",2021-07-02 07:00:00,8.26683333333333,16.7398333333333,7.72186320279067,1.07057495273235,152.208,0,183,2021,0.0758159826,136.13930020908
