"","PCT","V","Temp","DO","DOT.sat","Q","serial","site","timestamp"
"684",2021-08-26 00:01:00,3.43,17.568,7.334,76.78468,0.987,529728,"SSNS1",2021-08-26 00:00:00
"685",2021-08-26 00:06:00,3.43,17.56,7.345,76.887129,0.987,529728,"SSNS1",2021-08-26 00:05:00
"686",2021-08-26 00:11:00,3.43,17.576,7.333,76.786906,0.987,529728,"SSNS1",2021-08-26 00:10:00
"687",2021-08-26 00:16:00,3.43,17.517,7.341,76.77695,0.987,529728,"SSNS1",2021-08-26 00:15:00
"688",2021-08-26 00:21:00,3.43,17.534,7.345,76.845803,0.987,529728,"SSNS1",2021-08-26 00:20:00
"689",2021-08-26 00:26:00,3.43,17.526,7.353,76.916773,0.987,529728,"SSNS1",2021-08-26 00:25:00
"690",2021-08-26 00:31:00,3.43,17.5,7.333,76.666308,0.987,529728,"SSNS1",2021-08-26 00:30:00
"691",2021-08-26 00:36:00,3.43,17.5,7.329,76.624488,0.987,529728,"SSNS1",2021-08-26 00:35:00
"692",2021-08-26 00:41:00,3.43,17.484,7.334,76.651375,0.987,529728,"SSNS1",2021-08-26 00:40:00
"693",2021-08-26 00:46:00,3.43,17.543,7.359,77.006608,0.987,529728,"SSNS1",2021-08-26 00:45:00
"694",2021-08-26 00:51:00,3.43,17.543,7.37,77.121715,0.987,529728,"SSNS1",2021-08-26 00:50:00
"695",2021-08-26 00:56:00,3.43,17.517,7.37,77.08025,0.987,529728,"SSNS1",2021-08-26 00:55:00
"696",2021-08-26 01:01:00,3.43,17.534,7.369,77.096899,0.987,529728,"SSNS1",2021-08-26 01:00:00
"697",2021-08-26 01:06:00,3.43,17.492,7.362,76.956759,0.987,529728,"SSNS1",2021-08-26 01:05:00
"698",2021-08-26 01:11:00,3.43,17.5,7.366,77.011322,0.987,529728,"SSNS1",2021-08-26 01:10:00
"699",2021-08-26 01:16:00,3.43,17.517,7.388,77.268506,0.987,529728,"SSNS1",2021-08-26 01:15:00
"700",2021-08-26 01:21:00,3.43,17.534,7.386,77.274758,0.987,529728,"SSNS1",2021-08-26 01:20:00
"701",2021-08-26 01:26:00,3.43,17.551,7.39,77.343794,0.987,529728,"SSNS1",2021-08-26 01:25:00
"702",2021-08-26 01:31:00,3.43,17.551,7.388,77.322862,0.986,529728,"SSNS1",2021-08-26 01:30:00
"703",2021-08-26 01:36:00,3.43,17.551,7.402,77.469386,0.987,529728,"SSNS1",2021-08-26 01:35:00
"704",2021-08-26 01:41:00,3.43,17.585,7.387,77.366752,0.987,529728,"SSNS1",2021-08-26 01:40:00
"705",2021-08-26 01:46:00,3.43,17.543,7.387,77.299607,0.987,529728,"SSNS1",2021-08-26 01:45:00
"706",2021-08-26 01:51:00,3.43,17.551,7.387,77.312396,0.987,529728,"SSNS1",2021-08-26 01:50:00
"707",2021-08-26 01:56:00,3.43,17.551,7.375,77.186804,0.986,529728,"SSNS1",2021-08-26 01:55:00
"708",2021-08-26 02:01:00,3.43,17.534,7.383,77.243371,0.986,529728,"SSNS1",2021-08-26 02:00:00
"709",2021-08-26 02:06:00,3.43,17.534,7.376,77.170135,0.986,529728,"SSNS1",2021-08-26 02:05:00
"710",2021-08-26 02:11:00,3.43,17.551,7.379,77.228668,0.987,529728,"SSNS1",2021-08-26 02:10:00
"711",2021-08-26 02:16:00,3.43,17.534,7.382,77.232909,0.987,529728,"SSNS1",2021-08-26 02:15:00
"712",2021-08-26 02:21:00,3.43,17.543,7.372,77.142643,0.986,529728,"SSNS1",2021-08-26 02:20:00
"713",2021-08-26 02:26:00,3.43,17.517,7.368,77.059333,0.987,529728,"SSNS1",2021-08-26 02:25:00
"714",2021-08-26 02:31:00,3.43,17.526,7.367,77.063221,0.986,529728,"SSNS1",2021-08-26 02:30:00
"715",2021-08-26 02:36:00,3.43,17.551,7.382,77.260066,0.987,529728,"SSNS1",2021-08-26 02:35:00
"716",2021-08-26 02:41:00,3.43,17.534,7.37,77.107361,0.986,529728,"SSNS1",2021-08-26 02:40:00
"717",2021-08-26 02:46:00,3.43,17.551,7.369,77.124008,0.986,529728,"SSNS1",2021-08-26 02:45:00
"718",2021-08-26 02:51:00,3.43,17.568,7.363,77.088301,0.986,529728,"SSNS1",2021-08-26 02:50:00
"719",2021-08-26 02:56:00,3.43,17.551,7.368,77.113542,0.987,529728,"SSNS1",2021-08-26 02:55:00
"720",2021-08-26 03:01:00,3.43,17.543,7.363,77.048465,0.987,529728,"SSNS1",2021-08-26 03:00:00
"721",2021-08-26 03:06:00,3.43,17.543,7.351,76.922893,0.986,529728,"SSNS1",2021-08-26 03:05:00
"722",2021-08-26 03:11:00,3.43,17.526,7.351,76.895852,0.986,529728,"SSNS1",2021-08-26 03:10:00
"723",2021-08-26 03:16:00,3.43,17.534,7.357,76.971351,0.986,529728,"SSNS1",2021-08-26 03:15:00
"724",2021-08-26 03:21:00,3.43,17.534,7.379,77.201522,0.987,529728,"SSNS1",2021-08-26 03:20:00
"725",2021-08-26 03:26:00,3.43,17.551,7.385,77.291464,0.987,529728,"SSNS1",2021-08-26 03:25:00
"726",2021-08-26 03:31:00,3.43,17.526,7.362,77.010918,0.986,529728,"SSNS1",2021-08-26 03:30:00
"727",2021-08-26 03:36:00,3.43,17.534,7.36,77.002738,0.986,529728,"SSNS1",2021-08-26 03:35:00
"728",2021-08-26 03:41:00,3.43,17.543,7.37,77.121715,0.986,529728,"SSNS1",2021-08-26 03:40:00
"729",2021-08-26 03:46:00,3.43,17.534,7.362,77.023663,0.986,529728,"SSNS1",2021-08-26 03:45:00
"730",2021-08-26 03:51:00,3.43,17.534,7.347,76.866728,0.986,529728,"SSNS1",2021-08-26 03:50:00
"731",2021-08-26 03:56:00,3.43,17.517,7.353,76.902453,0.986,529728,"SSNS1",2021-08-26 03:55:00
"732",2021-08-26 04:01:00,3.43,17.56,7.363,77.075553,0.986,529728,"SSNS1",2021-08-26 04:00:00
"733",2021-08-26 04:06:00,3.43,17.568,7.365,77.10924,0.986,529728,"SSNS1",2021-08-26 04:05:00
"734",2021-08-26 04:11:00,3.43,17.551,7.365,77.082144,0.986,529728,"SSNS1",2021-08-26 04:10:00
"735",2021-08-26 04:16:00,3.43,17.543,7.382,77.247286,0.987,529728,"SSNS1",2021-08-26 04:15:00
"736",2021-08-26 04:21:00,3.43,17.593,7.363,77.12814,0.987,529728,"SSNS1",2021-08-26 04:20:00
"737",2021-08-26 04:26:00,3.43,17.593,7.355,77.04434,0.986,529728,"SSNS1",2021-08-26 04:25:00
"738",2021-08-26 04:31:00,3.43,17.61,7.35,77.01901,0.986,529728,"SSNS1",2021-08-26 04:30:00
"739",2021-08-26 04:36:00,3.43,17.61,7.334,76.851349,0.986,529728,"SSNS1",2021-08-26 04:35:00
"740",2021-08-26 04:41:00,3.43,17.61,7.324,76.746561,0.986,529728,"SSNS1",2021-08-26 04:40:00
"741",2021-08-26 04:46:00,3.43,17.576,7.334,76.797378,0.986,529728,"SSNS1",2021-08-26 04:45:00
"742",2021-08-26 04:51:00,3.43,17.627,7.304,76.563864,0.986,529728,"SSNS1",2021-08-26 04:50:00
"743",2021-08-26 04:56:00,3.43,17.585,7.292,76.371782,0.986,529728,"SSNS1",2021-08-26 04:55:00
"744",2021-08-26 05:01:00,3.43,17.602,7.284,76.314797,0.987,529728,"SSNS1",2021-08-26 05:00:00
"745",2021-08-26 05:06:00,3.43,17.576,7.263,76.053907,0.986,529728,"SSNS1",2021-08-26 05:05:00
"746",2021-08-26 05:11:00,3.43,17.636,7.263,76.148234,0.986,529728,"SSNS1",2021-08-26 05:10:00
"747",2021-08-26 05:16:00,3.43,17.636,7.258,76.095812,0.986,529728,"SSNS1",2021-08-26 05:15:00
"748",2021-08-26 05:21:00,3.43,17.644,7.253,76.055951,0.987,529728,"SSNS1",2021-08-26 05:20:00
"749",2021-08-26 05:26:00,3.43,17.661,7.254,76.093135,0.986,529728,"SSNS1",2021-08-26 05:25:00
"750",2021-08-26 05:31:00,3.43,17.636,7.241,75.917577,0.987,529728,"SSNS1",2021-08-26 05:30:00
"751",2021-08-26 05:36:00,3.43,17.627,7.249,75.987329,0.986,529728,"SSNS1",2021-08-26 05:35:00
"752",2021-08-26 05:41:00,3.43,17.644,7.238,75.898659,0.986,529728,"SSNS1",2021-08-26 05:40:00
"753",2021-08-26 05:46:00,3.43,17.644,7.254,76.066437,0.986,529728,"SSNS1",2021-08-26 05:45:00
"754",2021-08-26 05:51:00,3.43,17.644,7.246,75.982548,0.986,529728,"SSNS1",2021-08-26 05:50:00
"755",2021-08-26 05:56:00,3.43,17.602,7.224,75.686174,0.986,529728,"SSNS1",2021-08-26 05:55:00
"756",2021-08-26 06:01:00,3.43,17.61,7.234,75.803472,0.987,529728,"SSNS1",2021-08-26 06:00:00
"757",2021-08-26 06:06:00,3.43,17.576,7.227,75.676936,0.986,529728,"SSNS1",2021-08-26 06:05:00
"758",2021-08-26 06:11:00,3.43,17.636,7.244,75.94903,0.986,529728,"SSNS1",2021-08-26 06:10:00
"759",2021-08-26 06:16:00,3.43,17.627,7.207,75.547066,0.986,529728,"SSNS1",2021-08-26 06:15:00
"760",2021-08-26 06:21:00,3.43,17.56,7.21,75.473956,0.986,529728,"SSNS1",2021-08-26 06:20:00
"761",2021-08-26 06:26:00,3.43,17.585,7.194,75.345392,0.986,529728,"SSNS1",2021-08-26 06:25:00
"762",2021-08-26 06:31:00,3.43,17.551,7.208,75.438981,0.986,529728,"SSNS1",2021-08-26 06:30:00
"763",2021-08-26 06:36:00,3.43,17.602,7.212,75.56045,0.986,529728,"SSNS1",2021-08-26 06:35:00
"764",2021-08-26 06:41:00,3.43,17.551,7.195,75.302923,0.986,529728,"SSNS1",2021-08-26 06:40:00
"765",2021-08-26 06:46:00,3.43,17.543,7.179,75.123038,0.986,529728,"SSNS1",2021-08-26 06:45:00
"766",2021-08-26 06:51:00,3.43,17.534,7.189,75.21368,0.986,529728,"SSNS1",2021-08-26 06:50:00
"767",2021-08-26 06:56:00,3.43,17.602,7.218,75.623312,0.986,529728,"SSNS1",2021-08-26 06:55:00
"768",2021-08-26 07:01:00,3.43,17.661,7.206,75.589624,0.986,529728,"SSNS1",2021-08-26 07:00:00
"769",2021-08-26 07:06:00,3.43,17.576,7.181,75.195251,0.986,529728,"SSNS1",2021-08-26 07:05:00
"770",2021-08-26 07:11:00,3.43,17.492,7.19,75.158802,0.986,529728,"SSNS1",2021-08-26 07:10:00
"771",2021-08-26 07:16:00,3.43,17.551,7.211,75.470379,0.986,529728,"SSNS1",2021-08-26 07:15:00
"772",2021-08-26 07:21:00,3.43,17.602,7.226,75.707128,0.986,529728,"SSNS1",2021-08-26 07:20:00
"773",2021-08-26 07:26:00,3.43,17.602,7.211,75.549973,0.986,529728,"SSNS1",2021-08-26 07:25:00
"774",2021-08-26 07:31:00,3.43,17.644,7.216,75.667964,0.986,529728,"SSNS1",2021-08-26 07:30:00
"775",2021-08-26 07:36:00,3.43,17.636,7.217,75.665951,0.986,529728,"SSNS1",2021-08-26 07:35:00
"776",2021-08-26 07:41:00,3.43,17.627,7.208,75.557548,0.986,529728,"SSNS1",2021-08-26 07:40:00
"777",2021-08-26 07:46:00,3.43,17.602,7.219,75.633789,0.986,529728,"SSNS1",2021-08-26 07:45:00
"778",2021-08-26 07:51:00,3.43,17.585,7.223,75.64912,0.986,529728,"SSNS1",2021-08-26 07:50:00
"779",2021-08-26 07:56:00,3.43,17.576,7.227,75.676936,0.986,529728,"SSNS1",2021-08-26 07:55:00
"780",2021-08-26 08:01:00,3.43,17.56,7.239,75.777526,0.986,529728,"SSNS1",2021-08-26 08:00:00
"781",2021-08-26 08:06:00,3.43,17.585,7.23,75.722434,0.986,529728,"SSNS1",2021-08-26 08:05:00
"782",2021-08-26 08:11:00,3.43,17.61,7.234,75.803472,0.986,529728,"SSNS1",2021-08-26 08:10:00
"783",2021-08-26 08:16:00,3.43,17.636,7.236,75.865155,0.986,529728,"SSNS1",2021-08-26 08:15:00
"784",2021-08-26 08:21:00,3.43,17.652,7.226,75.78534,0.986,529728,"SSNS1",2021-08-26 08:20:00
"785",2021-08-26 08:26:00,3.43,17.678,7.228,75.847004,0.986,529728,"SSNS1",2021-08-26 08:25:00
"786",2021-08-26 08:31:00,3.43,17.652,7.247,76.005586,0.986,529728,"SSNS1",2021-08-26 08:30:00
"787",2021-08-26 08:36:00,3.43,17.652,7.246,75.995098,0.986,529728,"SSNS1",2021-08-26 08:35:00
"788",2021-08-26 08:41:00,3.43,17.661,7.264,76.198033,0.986,529728,"SSNS1",2021-08-26 08:40:00
"789",2021-08-26 08:46:00,3.43,17.627,7.296,76.480004,0.986,529728,"SSNS1",2021-08-26 08:45:00
"790",2021-08-26 08:51:00,3.43,17.661,7.291,76.481258,0.986,529728,"SSNS1",2021-08-26 08:50:00
"791",2021-08-26 08:56:00,3.43,17.661,7.289,76.460279,0.986,529728,"SSNS1",2021-08-26 08:55:00
"792",2021-08-26 09:01:00,3.43,17.678,7.289,76.487107,0.986,529728,"SSNS1",2021-08-26 09:00:00
"793",2021-08-26 09:06:00,3.43,17.703,7.277,76.400577,0.986,529728,"SSNS1",2021-08-26 09:05:00
"794",2021-08-26 09:11:00,3.42,17.695,7.293,76.555926,0.986,529728,"SSNS1",2021-08-26 09:10:00
"795",2021-08-26 09:16:00,3.42,17.72,7.284,76.500885,0.986,529728,"SSNS1",2021-08-26 09:15:00
"796",2021-08-26 09:21:00,3.42,17.712,7.321,76.876797,0.986,529728,"SSNS1",2021-08-26 09:20:00
"797",2021-08-26 09:26:00,3.42,17.754,7.287,76.586049,0.985,529728,"SSNS1",2021-08-26 09:25:00
"798",2021-08-26 09:31:00,3.42,17.787,7.273,76.490896,0.986,529728,"SSNS1",2021-08-26 09:30:00
"799",2021-08-26 09:36:00,3.42,17.796,7.258,76.347289,0.986,529728,"SSNS1",2021-08-26 09:35:00
"800",2021-08-26 09:41:00,3.42,17.804,7.273,76.517679,0.986,529728,"SSNS1",2021-08-26 09:40:00
"801",2021-08-26 09:46:00,3.42,17.813,7.262,76.41611,0.986,529728,"SSNS1",2021-08-26 09:45:00
"802",2021-08-26 09:51:00,3.42,17.83,7.262,76.442855,0.986,529728,"SSNS1",2021-08-26 09:50:00
"803",2021-08-26 09:56:00,3.42,17.847,7.267,76.522253,0.986,529728,"SSNS1",2021-08-26 09:55:00
"804",2021-08-26 10:01:00,3.42,17.847,7.278,76.638084,0.986,529728,"SSNS1",2021-08-26 10:00:00
"805",2021-08-26 10:06:00,3.43,17.872,7.285,76.751258,0.986,529728,"SSNS1",2021-08-26 10:05:00
"806",2021-08-26 10:11:00,3.43,17.897,7.283,76.769643,0.986,529728,"SSNS1",2021-08-26 10:10:00
"807",2021-08-26 10:16:00,3.43,17.914,7.27,76.659395,0.985,529728,"SSNS1",2021-08-26 10:15:00
"808",2021-08-26 10:21:00,3.43,17.931,7.276,76.749471,0.986,529728,"SSNS1",2021-08-26 10:20:00
"809",2021-08-26 10:26:00,3.43,17.931,7.282,76.812761,0.986,529728,"SSNS1",2021-08-26 10:25:00
"810",2021-08-26 10:31:00,3.43,17.948,7.287,76.892353,0.985,529728,"SSNS1",2021-08-26 10:30:00
"811",2021-08-26 10:36:00,3.43,17.939,7.276,76.762087,0.985,529728,"SSNS1",2021-08-26 10:35:00
"812",2021-08-26 10:41:00,3.43,17.965,7.296,77.014206,0.986,529728,"SSNS1",2021-08-26 10:40:00
"813",2021-08-26 10:46:00,3.43,17.998,7.267,76.760079,0.985,529728,"SSNS1",2021-08-26 10:45:00
"814",2021-08-26 10:51:00,3.43,18.007,7.282,76.932731,0.986,529728,"SSNS1",2021-08-26 10:50:00
"815",2021-08-26 10:56:00,3.43,17.998,7.26,76.68614,0.985,529728,"SSNS1",2021-08-26 10:55:00
"816",2021-08-26 11:01:00,3.43,18.04,7.272,76.879115,0.986,529728,"SSNS1",2021-08-26 11:00:00
"817",2021-08-26 11:06:00,3.43,18.007,7.264,76.742565,0.985,529728,"SSNS1",2021-08-26 11:05:00
"818",2021-08-26 11:11:00,3.43,17.99,7.257,76.641865,0.986,529728,"SSNS1",2021-08-26 11:10:00
"819",2021-08-26 11:16:00,3.43,18.007,7.261,76.71087,0.985,529728,"SSNS1",2021-08-26 11:15:00
"820",2021-08-26 11:21:00,3.43,18.032,7.268,76.82422,0.985,529728,"SSNS1",2021-08-26 11:20:00
"821",2021-08-26 11:26:00,3.43,18.024,7.259,76.716496,0.986,529728,"SSNS1",2021-08-26 11:25:00
"822",2021-08-26 11:31:00,3.43,18.057,7.241,76.578078,0.985,529728,"SSNS1",2021-08-26 11:30:00
"823",2021-08-26 11:36:00,3.43,18.04,7.273,76.889687,0.986,529728,"SSNS1",2021-08-26 11:35:00
"824",2021-08-26 11:41:00,3.43,18.066,7.264,76.835495,0.985,529728,"SSNS1",2021-08-26 11:40:00
"825",2021-08-26 11:46:00,3.43,18.049,7.246,76.618386,0.985,529728,"SSNS1",2021-08-26 11:45:00
"826",2021-08-26 11:51:00,3.43,18.066,7.269,76.888382,0.985,529728,"SSNS1",2021-08-26 11:50:00
"827",2021-08-26 11:56:00,3.43,18.083,7.265,76.872856,0.985,529728,"SSNS1",2021-08-26 11:55:00
"828",2021-08-26 12:01:00,3.43,18.091,7.247,76.694967,0.985,529728,"SSNS1",2021-08-26 12:00:00
"829",2021-08-26 12:06:00,3.43,18.066,7.276,76.962425,0.986,529728,"SSNS1",2021-08-26 12:05:00
"830",2021-08-26 12:11:00,3.43,18.057,7.254,76.715561,0.985,529728,"SSNS1",2021-08-26 12:10:00
"831",2021-08-26 12:16:00,3.43,18.04,7.251,76.657105,0.985,529728,"SSNS1",2021-08-26 12:15:00
"832",2021-08-26 12:21:00,3.43,18.074,7.25,76.699987,0.985,529728,"SSNS1",2021-08-26 12:20:00
"833",2021-08-26 12:26:00,3.43,18.15,7.243,76.745328,0.985,529728,"SSNS1",2021-08-26 12:25:00
"834",2021-08-26 12:31:00,3.43,18.091,7.262,76.853712,0.985,529728,"SSNS1",2021-08-26 12:30:00
"835",2021-08-26 12:36:00,3.43,18.049,7.281,76.988472,0.985,529728,"SSNS1",2021-08-26 12:35:00
"836",2021-08-26 12:41:00,3.43,18.108,7.297,77.251022,0.985,529728,"SSNS1",2021-08-26 12:40:00
"837",2021-08-26 12:46:00,3.43,18.158,7.284,77.192397,0.985,529728,"SSNS1",2021-08-26 12:45:00
"838",2021-08-26 12:51:00,3.43,18.091,7.305,77.308781,0.986,529728,"SSNS1",2021-08-26 12:50:00
"839",2021-08-26 12:56:00,3.43,18.116,7.326,77.570748,0.986,529728,"SSNS1",2021-08-26 12:55:00
"840",2021-08-26 13:01:00,3.43,18.049,7.294,77.125933,0.985,529728,"SSNS1",2021-08-26 13:00:00
"841",2021-08-26 13:06:00,3.43,17.99,7.305,77.148797,0.985,529728,"SSNS1",2021-08-26 13:05:00
"842",2021-08-26 13:11:00,3.43,17.965,7.303,77.088096,0.985,529728,"SSNS1",2021-08-26 13:10:00
"843",2021-08-26 13:16:00,3.43,18.04,7.298,77.153986,0.986,529728,"SSNS1",2021-08-26 13:15:00
"844",2021-08-26 13:21:00,3.43,18.083,7.293,77.169132,0.985,529728,"SSNS1",2021-08-26 13:20:00
"845",2021-08-26 13:26:00,3.43,18.116,7.276,77.041327,0.985,529728,"SSNS1",2021-08-26 13:25:00
"846",2021-08-26 13:31:00,3.43,18.125,7.28,77.097893,0.985,529728,"SSNS1",2021-08-26 13:30:00
"847",2021-08-26 13:36:00,3.43,18.108,7.299,77.272196,0.985,529728,"SSNS1",2021-08-26 13:35:00
"848",2021-08-26 13:41:00,3.43,18.091,7.298,77.2347,0.985,529728,"SSNS1",2021-08-26 13:40:00
"849",2021-08-26 13:46:00,3.43,18.091,7.313,77.393445,0.985,529728,"SSNS1",2021-08-26 13:45:00
"850",2021-08-26 13:51:00,3.43,18.108,7.313,77.420409,0.985,529728,"SSNS1",2021-08-26 13:50:00
"851",2021-08-26 13:56:00,3.43,18.133,7.311,77.438881,0.985,529728,"SSNS1",2021-08-26 13:55:00
"852",2021-08-26 14:01:00,3.43,18.099,7.32,77.480227,0.986,529728,"SSNS1",2021-08-26 14:00:00
"853",2021-08-26 14:06:00,3.43,18.091,7.313,77.393445,0.985,529728,"SSNS1",2021-08-26 14:05:00
"854",2021-08-26 14:11:00,3.43,18.083,7.312,77.370176,0.985,529728,"SSNS1",2021-08-26 14:10:00
"855",2021-08-26 14:16:00,3.43,18.057,7.308,77.286645,0.985,529728,"SSNS1",2021-08-26 14:15:00
"856",2021-08-26 14:21:00,3.43,18.04,7.327,77.460572,0.986,529728,"SSNS1",2021-08-26 14:20:00
"857",2021-08-26 14:26:00,3.43,18.066,7.323,77.459571,0.985,529728,"SSNS1",2021-08-26 14:25:00
"858",2021-08-26 14:31:00,3.43,18.057,7.313,77.339523,0.986,529728,"SSNS1",2021-08-26 14:30:00
"859",2021-08-26 14:36:00,3.43,18.049,7.3,77.189376,0.985,529728,"SSNS1",2021-08-26 14:35:00
"860",2021-08-26 14:41:00,3.43,18.049,7.313,77.326836,0.985,529728,"SSNS1",2021-08-26 14:40:00
"861",2021-08-26 14:46:00,3.43,18.074,7.297,77.197214,0.985,529728,"SSNS1",2021-08-26 14:45:00
"862",2021-08-26 14:51:00,3.43,18.083,7.299,77.232619,0.985,529728,"SSNS1",2021-08-26 14:50:00
"863",2021-08-26 14:56:00,3.43,18.091,7.296,77.213534,0.986,529728,"SSNS1",2021-08-26 14:55:00
"864",2021-08-26 15:01:00,3.43,18.091,7.279,77.033623,0.985,529728,"SSNS1",2021-08-26 15:00:00
"865",2021-08-26 15:06:00,3.43,18.007,7.289,77.006684,0.985,529728,"SSNS1",2021-08-26 15:05:00
"866",2021-08-26 15:11:00,3.43,17.981,7.302,77.102867,0.986,529728,"SSNS1",2021-08-26 15:10:00
"867",2021-08-26 15:16:00,3.43,17.973,7.301,77.079646,0.985,529728,"SSNS1",2021-08-26 15:15:00
"868",2021-08-26 15:21:00,3.43,18.024,7.307,77.223783,0.985,529728,"SSNS1",2021-08-26 15:20:00
"869",2021-08-26 15:26:00,3.43,18.057,7.293,77.12801,0.985,529728,"SSNS1",2021-08-26 15:25:00
"870",2021-08-26 15:31:00,3.43,18.074,7.309,77.324166,0.986,529728,"SSNS1",2021-08-26 15:30:00
"871",2021-08-26 15:36:00,3.43,18.049,7.308,77.273967,0.985,529728,"SSNS1",2021-08-26 15:35:00
"872",2021-08-26 15:41:00,3.43,18.024,7.336,77.530268,0.985,529728,"SSNS1",2021-08-26 15:40:00
"873",2021-08-26 15:46:00,3.43,18.04,7.33,77.492287,0.986,529728,"SSNS1",2021-08-26 15:45:00
"874",2021-08-26 15:51:00,3.43,18.049,7.324,77.443149,0.985,529728,"SSNS1",2021-08-26 15:50:00
"875",2021-08-26 15:56:00,3.43,18.007,7.345,77.598312,0.985,529728,"SSNS1",2021-08-26 15:55:00
"876",2021-08-26 16:01:00,3.43,17.998,7.348,77.615669,0.985,529728,"SSNS1",2021-08-26 16:00:00
"877",2021-08-26 16:06:00,3.43,18.007,7.353,77.68283,0.985,529728,"SSNS1",2021-08-26 16:05:00
"878",2021-08-26 16:11:00,3.43,17.99,7.346,77.581802,0.985,529728,"SSNS1",2021-08-26 16:10:00
"879",2021-08-26 16:16:00,3.43,18.074,7.355,77.810814,0.985,529728,"SSNS1",2021-08-26 16:15:00
"880",2021-08-26 16:21:00,3.43,18.116,7.339,77.708397,0.985,529728,"SSNS1",2021-08-26 16:20:00
"881",2021-08-26 16:26:00,3.43,18.083,7.345,77.719357,0.985,529728,"SSNS1",2021-08-26 16:25:00
"882",2021-08-26 16:31:00,3.43,18.015,7.384,78.023146,0.986,529728,"SSNS1",2021-08-26 16:30:00
"883",2021-08-26 16:36:00,3.43,18.024,7.38,77.995281,0.985,529728,"SSNS1",2021-08-26 16:35:00
"884",2021-08-26 16:41:00,3.43,18.049,7.387,78.109304,0.985,529728,"SSNS1",2021-08-26 16:40:00
"885",2021-08-26 16:46:00,3.43,18.049,7.394,78.183321,0.986,529728,"SSNS1",2021-08-26 16:45:00
"886",2021-08-26 16:51:00,3.43,18.083,7.401,78.311908,0.985,529728,"SSNS1",2021-08-26 16:50:00
"887",2021-08-26 16:56:00,3.43,18.074,7.401,78.297462,0.986,529728,"SSNS1",2021-08-26 16:55:00
"888",2021-08-26 17:01:00,3.43,18.049,7.4,78.246765,0.985,529728,"SSNS1",2021-08-26 17:00:00
"889",2021-08-26 17:06:00,3.43,18.108,7.369,78.013263,0.985,529728,"SSNS1",2021-08-26 17:05:00
"890",2021-08-26 17:11:00,3.43,18.142,7.349,77.855729,0.985,529728,"SSNS1",2021-08-26 17:10:00
"891",2021-08-26 17:16:00,3.43,18.133,7.374,78.106184,0.985,529728,"SSNS1",2021-08-26 17:15:00
"892",2021-08-26 17:21:00,3.43,18.116,7.386,78.206053,0.985,529728,"SSNS1",2021-08-26 17:20:00
"893",2021-08-26 17:26:00,3.43,18.099,7.397,78.295251,0.985,529728,"SSNS1",2021-08-26 17:25:00
"894",2021-08-26 17:31:00,3.43,18.099,7.421,78.549285,0.986,529728,"SSNS1",2021-08-26 17:30:00
"895",2021-08-26 17:36:00,3.43,18.158,7.421,78.644259,0.986,529728,"SSNS1",2021-08-26 17:35:00
"896",2021-08-26 17:41:00,3.43,18.192,7.398,78.455087,0.985,529728,"SSNS1",2021-08-26 17:40:00
"897",2021-08-26 17:46:00,3.42,18.2,7.398,78.467928,0.985,529728,"SSNS1",2021-08-26 17:45:00
"898",2021-08-26 17:51:00,3.43,18.15,7.417,78.588996,0.985,529728,"SSNS1",2021-08-26 17:50:00
"899",2021-08-26 17:56:00,3.43,18.2,7.407,78.563388,0.986,529728,"SSNS1",2021-08-26 17:55:00
"900",2021-08-26 18:01:00,3.43,18.167,7.41,78.542154,0.985,529728,"SSNS1",2021-08-26 18:00:00
"901",2021-08-26 18:06:00,3.43,18.15,7.403,78.440655,0.985,529728,"SSNS1",2021-08-26 18:05:00
"902",2021-08-26 18:11:00,3.43,18.133,7.39,78.275657,0.985,529728,"SSNS1",2021-08-26 18:10:00
"903",2021-08-26 18:16:00,3.43,18.142,7.385,78.237115,0.985,529728,"SSNS1",2021-08-26 18:15:00
"904",2021-08-26 18:21:00,3.43,18.15,7.361,77.995632,0.985,529728,"SSNS1",2021-08-26 18:20:00
"905",2021-08-26 18:26:00,3.43,18.091,7.368,77.97551,0.985,529728,"SSNS1",2021-08-26 18:25:00
"906",2021-08-26 18:31:00,3.43,18.091,7.36,77.890846,0.985,529728,"SSNS1",2021-08-26 18:30:00
"907",2021-08-26 18:36:00,3.43,18.074,7.339,77.641545,0.985,529728,"SSNS1",2021-08-26 18:35:00
"908",2021-08-26 18:41:00,3.43,18.04,7.331,77.502859,0.985,529728,"SSNS1",2021-08-26 18:40:00
"909",2021-08-26 18:46:00,3.43,18.015,7.3,77.135559,0.985,529728,"SSNS1",2021-08-26 18:45:00
"910",2021-08-26 18:51:00,3.43,18.015,7.312,77.262357,0.985,529728,"SSNS1",2021-08-26 18:50:00
"911",2021-08-26 18:56:00,3.43,18.032,7.314,77.310449,0.985,529728,"SSNS1",2021-08-26 18:55:00
"912",2021-08-26 19:01:00,3.43,18.015,7.312,77.262357,0.985,529728,"SSNS1",2021-08-26 19:00:00
"913",2021-08-26 19:06:00,3.43,17.998,7.319,77.309346,0.985,529728,"SSNS1",2021-08-26 19:05:00
"914",2021-08-26 19:11:00,3.43,17.998,7.319,77.309346,0.986,529728,"SSNS1",2021-08-26 19:10:00
"915",2021-08-26 19:16:00,3.43,17.973,7.319,77.269679,0.985,529728,"SSNS1",2021-08-26 19:15:00
