# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: D9413
# STATION NAME: DW9413 Homewood
# LATITUDE: 39.09900
# LONGITUDE: -120.16800
# ELEVATION [ft]: 6391
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Millimeters,Millimeters,Celsius,Celsius,code,Pascals,Pascals,Celsius
D9413,2021-06-01T12:00:00Z,101354.56,12.22,48.0,0.0,,0.0,0.0,0.0,1.44,,,80022.51,100528.13,
D9413,2021-06-01T12:15:00Z,101388.43,12.22,50.0,0.0,,0.0,0.0,0.0,2.01,,,80049.25,100561.68,
D9413,2021-06-01T12:30:00Z,101388.43,11.67,49.0,0.0,,0.0,0.0,0.0,1.22,,,80049.25,100605.48,
D9413,2021-06-01T12:45:00Z,101388.43,11.67,50.0,0.0,,0.0,0.0,0.0,1.5,,,80049.25,100605.46,
D9413,2021-06-01T13:01:00Z,101388.43,11.67,53.0,0.0,,0.0,0.0,0.0,2.32,,,80049.25,100605.4,
D9413,2021-06-01T13:15:00Z,101422.29,11.67,54.0,0.0,,0.0,0.0,0.0,2.59,,,80075.99,100638.99,
D9413,2021-06-01T13:30:00Z,101422.29,11.67,58.0,0.0,,0.0,0.0,0.0,3.61,,,80075.99,100638.92,
D9413,2021-06-01T13:45:00Z,101422.29,11.67,58.0,0.0,,0.0,0.0,0.0,3.61,,,80075.99,100638.92,
D9413,2021-06-01T14:00:00Z,101422.29,11.67,57.0,0.0,,0.0,0.0,0.0,3.36,,,80075.99,100638.93,
D9413,2021-06-01T14:15:00Z,101388.43,12.22,59.0,0.0,,0.0,0.0,0.0,4.37,,,80049.25,100561.51,
D9413,2021-06-01T14:31:00Z,101388.43,12.22,63.0,0.0,,0.0,0.0,0.0,5.32,,,80049.25,100561.43,
D9413,2021-06-01T14:45:00Z,101388.43,12.78,62.0,0.0,,0.0,0.0,0.0,5.62,,,80049.25,100517.77,
D9413,2021-06-01T15:01:00Z,101388.43,13.33,65.0,0.0,,0.0,0.0,0.0,6.83,,,80049.25,100474.29,
D9413,2021-06-01T15:15:00Z,101354.56,13.33,64.0,0.0,,0.9,0.0,0.0,6.6,,,80022.51,100440.75,
D9413,2021-06-01T15:30:00Z,101388.43,14.44,62.0,0.45,156.0,1.79,0.0,0.0,7.19,,SSE,80049.25,100387.98,
D9413,2021-06-01T15:46:00Z,101388.43,14.44,59.0,0.45,146.0,1.34,0.0,0.0,6.46,,SE,80049.25,100388.05,
D9413,2021-06-01T16:00:00Z,101388.43,15.0,50.0,0.45,146.0,1.34,0.0,0.0,4.58,,SE,80049.25,100345.31,
D9413,2021-06-01T16:16:00Z,101354.56,15.56,49.0,0.45,145.0,1.34,0.0,0.0,4.81,,SE,80022.51,100269.06,
D9413,2021-06-01T16:30:00Z,101354.56,16.11,48.0,0.45,145.0,1.34,0.0,0.0,5.02,,SE,80022.51,100226.59,
D9413,2021-06-01T16:46:00Z,101354.56,16.67,47.0,0.45,145.0,1.34,0.0,0.0,5.23,,SE,80022.51,100184.22,
D9413,2021-06-01T17:01:00Z,101354.56,17.22,45.0,0.45,145.0,1.34,0.0,0.0,5.11,,SE,80022.51,100142.13,
D9413,2021-06-01T17:16:00Z,101320.7,17.22,51.0,0.9,142.0,1.79,0.0,0.0,6.93,,SE,79995.78,100108.52,
D9413,2021-06-01T17:31:00Z,101320.7,17.22,51.0,0.45,137.0,1.79,0.0,0.0,6.93,,SE,79995.78,100108.52,
D9413,2021-06-01T17:46:00Z,101320.7,17.22,51.0,0.45,138.0,1.34,0.0,0.0,6.93,,SE,79995.78,100108.52,
D9413,2021-06-01T18:02:00Z,101320.7,16.67,51.0,0.45,138.0,1.34,0.0,0.0,6.42,,SE,79995.78,100150.65,
D9413,2021-06-01T18:16:00Z,101286.84,17.22,48.0,0.45,137.0,1.34,0.0,0.0,6.04,,SE,79969.04,100075.14,
D9413,2021-06-01T18:32:00Z,101286.84,17.78,44.0,0.9,138.0,1.34,0.0,0.0,5.3,,SE,79969.04,100033.23,
D9413,2021-06-01T18:46:00Z,101286.84,18.33,43.0,0.9,138.0,1.79,0.0,0.0,5.46,,SE,79969.04,99991.49,
D9413,2021-06-01T19:02:00Z,101286.84,18.33,46.0,0.9,137.0,1.34,0.0,0.0,6.44,,SE,79969.04,99991.4,
D9413,2021-06-01T19:16:00Z,101286.84,18.89,46.0,0.9,137.0,1.79,0.0,0.0,6.96,,SE,79969.04,99949.73,
D9413,2021-06-01T19:33:00Z,101252.97,18.89,45.0,0.45,137.0,1.79,0.0,0.0,6.64,,SE,79942.3,99916.34,
D9413,2021-06-01T19:46:00Z,101252.97,19.44,41.0,0.9,138.0,1.79,0.0,0.0,5.78,,SE,79942.3,99875.05,
D9413,2021-06-01T20:15:00Z,101219.11,20.0,42.0,0.0,,1.79,0.0,0.0,6.64,,,79915.57,99800.32,
D9413,2021-06-01T20:31:00Z,101185.24,21.11,43.0,0.9,140.0,1.79,0.0,0.0,7.99,,SE,79888.83,99684.9,
D9413,2021-06-01T20:46:00Z,101185.24,20.56,36.0,0.45,138.0,2.23,0.0,0.0,4.91,,SE,79888.83,99726.01,
D9413,2021-06-01T21:01:00Z,101185.24,21.11,40.0,0.9,138.0,1.79,0.0,0.0,6.93,,SE,79888.83,99685.0,
D9413,2021-06-01T21:15:00Z,101185.24,21.11,40.0,0.0,,1.79,0.0,0.0,6.93,,,79888.83,99685.0,
D9413,2021-06-01T21:31:00Z,101151.38,22.78,27.0,0.0,,1.34,0.0,0.0,2.78,,,79862.09,99530.38,
D9413,2021-06-01T21:46:00Z,101151.38,22.78,32.0,0.45,137.0,1.79,0.0,0.0,5.19,,SE,79862.09,99530.19,
D9413,2021-06-01T22:00:00Z,101117.52,23.33,24.0,0.0,,1.34,0.0,0.0,1.6,,,79835.36,99457.0,
D9413,2021-06-01T22:16:00Z,101117.52,24.44,22.0,0.0,,1.34,0.0,0.0,1.33,,,79835.36,99377.16,
D9413,2021-06-01T22:31:00Z,101117.52,24.44,21.0,0.0,,0.9,0.0,0.0,0.69,,,79835.36,99377.2,
D9413,2021-06-01T22:46:00Z,101083.65,24.44,20.0,0.0,,1.34,0.0,0.0,0.02,,,79808.62,99343.95,
D9413,2021-06-02T00:01:00Z,101015.92,25.0,27.0,0.45,126.0,2.23,0.0,0.0,4.69,,SE,79755.14,99237.39,
D9413,2021-06-02T00:16:00Z,101015.92,25.0,27.0,1.34,146.0,3.58,0.0,0.0,4.69,,SE,79755.14,99237.39,
D9413,2021-06-02T00:30:00Z,101015.92,24.44,27.0,0.9,135.0,4.02,0.0,0.0,4.21,,SE,79755.14,99277.11,
D9413,2021-06-02T00:46:00Z,101015.92,24.44,28.0,0.45,138.0,3.13,0.0,0.0,4.73,,SE,79755.14,99277.07,
D9413,2021-06-02T01:01:00Z,101015.92,23.89,31.0,0.0,,1.34,0.0,0.0,5.71,,,79755.14,99316.77,
D9413,2021-06-02T01:15:00Z,101015.92,23.33,30.0,0.0,,1.79,0.0,0.0,4.75,,,79755.14,99356.85,
D9413,2021-06-02T01:45:00Z,100982.06,22.22,36.0,0.0,,0.9,0.0,0.0,6.39,,,79728.41,99403.81,
D9413,2021-06-02T02:00:00Z,101015.92,21.67,35.0,0.0,,0.9,0.0,0.0,5.5,,,79755.14,99477.65,
D9413,2021-06-02T02:15:00Z,101015.92,22.22,34.0,0.0,,1.79,0.0,0.0,5.57,,,79755.14,99437.22,
D9413,2021-06-02T02:45:00Z,101015.92,20.56,39.0,0.0,,0.45,0.0,0.0,6.07,,,79755.14,99559.03,
D9413,2021-06-02T03:00:00Z,101015.92,20.0,41.0,0.0,,0.9,0.0,0.0,6.29,,,79755.14,99600.02,
D9413,2021-06-02T03:15:00Z,101015.92,20.56,38.0,0.0,,1.79,0.0,0.0,5.69,,,79755.14,99559.07,
D9413,2021-06-02T03:45:00Z,101015.92,20.56,39.0,0.0,,0.9,0.0,0.0,6.07,,,79755.14,99559.03,
D9413,2021-06-02T04:00:00Z,101015.92,20.0,38.0,0.0,,0.45,0.0,0.0,5.19,,,79755.14,99600.11,
D9413,2021-06-02T04:15:00Z,101015.92,19.44,37.0,0.0,,0.45,0.0,0.0,4.31,,,79755.14,99641.35,
D9413,2021-06-02T04:30:00Z,101015.92,19.44,36.0,0.0,,0.9,0.0,0.0,3.91,,,79755.14,99641.38,
D9413,2021-06-02T04:45:00Z,101049.79,19.44,37.0,0.0,,0.0,0.0,0.0,4.31,,,79781.89,99674.75,
D9413,2021-06-02T05:00:00Z,101083.65,18.33,39.0,0.0,,0.45,0.0,0.0,4.06,,,79808.62,99791.02,
D9413,2021-06-02T05:15:00Z,101083.65,17.22,42.0,0.0,,0.0,0.0,0.0,4.12,,,79808.62,99874.54,
D9413,2021-06-02T05:30:00Z,101117.52,16.67,42.0,0.0,,0.0,0.0,0.0,3.62,,,79835.36,99950.04,
D9413,2021-06-02T05:45:00Z,101083.65,16.67,44.0,0.0,,0.9,0.0,0.0,4.28,,,79808.62,99916.52,
D9413,2021-06-02T06:00:00Z,101083.65,16.67,46.0,0.45,5.0,0.9,0.0,0.0,4.92,,N,79808.62,99916.46,
D9413,2021-06-02T06:16:00Z,101083.65,16.67,46.0,0.0,,0.45,0.0,0.0,4.92,,,79808.62,99916.46,
D9413,2021-06-02T06:30:00Z,101083.65,16.11,45.0,0.0,,0.0,0.0,0.0,4.09,,,79808.62,99958.77,
D9413,2021-06-02T06:45:00Z,101083.65,16.11,47.0,0.0,,0.0,0.0,0.0,4.72,,,79808.62,99958.72,
D9413,2021-06-02T07:00:00Z,101049.79,15.56,46.0,0.0,,0.0,0.0,0.0,3.9,,,79781.89,99967.62,
D9413,2021-06-02T07:15:00Z,101049.79,15.56,48.0,0.0,,0.0,0.0,0.0,4.51,,,79781.89,99967.57,
D9413,2021-06-02T07:30:00Z,101049.79,15.0,49.0,0.0,,0.0,0.0,0.0,4.29,,,79781.89,100010.17,
D9413,2021-06-02T07:45:00Z,101049.79,15.0,50.0,0.0,,0.0,0.0,0.0,4.58,,,79781.89,100010.15,
D9413,2021-06-02T08:00:00Z,101049.79,15.0,50.0,0.0,,0.0,0.0,0.0,4.58,,,79781.89,100010.15,
D9413,2021-06-02T08:15:00Z,101015.92,15.0,51.0,0.0,,0.0,0.0,0.0,4.87,,,79755.14,99976.62,
D9413,2021-06-02T08:31:00Z,101015.92,15.0,51.0,0.0,,0.0,0.0,0.0,4.87,,,79755.14,99976.62,
D9413,2021-06-02T08:45:00Z,101015.92,14.44,52.0,0.0,,0.0,0.0,0.0,4.63,,,79755.14,100019.38,
D9413,2021-06-02T09:00:00Z,101015.92,14.44,53.0,0.0,,0.0,0.0,0.0,4.9,,,79755.14,100019.36,
D9413,2021-06-02T09:15:00Z,100982.06,13.89,53.0,0.0,,0.0,0.0,0.0,4.39,,,79728.41,100028.7,
D9413,2021-06-02T09:30:00Z,100982.06,14.44,53.0,0.0,,0.0,0.0,0.0,4.9,,,79728.41,99985.82,
D9413,2021-06-02T09:46:00Z,100982.06,14.44,53.0,0.0,,0.0,0.0,0.0,4.9,,,79728.41,99985.82,
D9413,2021-06-02T10:00:00Z,100982.06,13.89,53.0,0.0,,0.0,0.0,0.0,4.39,,,79728.41,100028.7,
D9413,2021-06-02T10:15:00Z,100982.06,13.89,53.0,0.0,,0.0,0.0,0.0,4.39,,,79728.41,100028.7,
D9413,2021-06-02T10:31:00Z,100982.06,13.89,53.0,0.0,,0.0,0.0,0.0,4.39,,,79728.41,100028.7,
D9413,2021-06-02T10:45:00Z,100982.06,13.89,54.0,0.0,,0.0,0.0,0.0,4.66,,,79728.41,100028.68,
D9413,2021-06-02T11:00:00Z,100982.06,13.33,55.0,0.0,,0.0,0.0,0.0,4.4,,,79728.41,100071.79,
D9413,2021-06-02T11:16:00Z,100982.06,13.33,56.0,0.0,,0.0,0.0,0.0,4.66,,,79728.41,100071.77,
D9413,2021-06-02T11:31:00Z,100982.06,13.33,56.0,0.0,,0.0,0.0,0.0,4.66,,,79728.41,100071.77,
D9413,2021-06-02T11:45:00Z,100982.06,12.78,57.0,0.0,,0.0,0.0,0.0,4.4,,,79728.41,100114.99,
D9413,2021-06-02T12:01:00Z,101015.92,12.78,57.0,0.0,,0.0,0.0,0.0,4.4,,,79755.14,100148.57,
D9413,2021-06-02T12:16:00Z,101015.92,12.78,58.0,0.0,,0.0,0.0,0.0,4.65,,,79755.14,100148.55,
D9413,2021-06-02T12:30:00Z,101015.92,12.22,57.0,0.0,,0.0,0.0,0.0,3.87,,,79755.14,100192.08,
D9413,2021-06-02T12:47:00Z,101015.92,12.22,58.0,0.0,,0.0,0.0,0.0,4.12,,,79755.14,100192.06,
D9413,2021-06-02T13:01:00Z,101015.92,12.22,58.0,0.0,,0.0,0.0,0.0,4.12,,,79755.14,100192.06,
D9413,2021-06-02T13:15:00Z,101015.92,12.22,61.0,0.0,,0.0,0.0,0.0,4.85,,,79755.14,100192.0,
D9413,2021-06-02T13:30:00Z,101015.92,12.78,61.0,0.0,,0.0,0.0,0.0,5.38,,,79755.14,100148.49,
D9413,2021-06-02T13:46:00Z,101015.92,12.78,62.0,0.0,,0.0,0.0,0.0,5.62,,,79755.14,100148.47,
D9413,2021-06-02T14:02:00Z,101015.92,12.78,64.0,0.0,,0.0,0.0,0.0,6.08,,,79755.14,100148.42,
D9413,2021-06-02T14:15:00Z,101015.92,12.78,65.0,0.0,,0.0,0.0,0.0,6.31,,,79755.14,100148.4,
D9413,2021-06-02T14:31:00Z,101015.92,12.78,68.0,0.0,,0.0,0.0,0.0,6.97,,,79755.14,100148.34,
D9413,2021-06-02T14:46:00Z,101015.92,13.33,68.0,0.0,,0.0,0.0,0.0,7.49,,,79755.14,100105.08,
D9413,2021-06-02T15:01:00Z,101049.79,13.89,64.0,0.0,,0.0,0.0,0.0,7.13,,,79781.89,100095.55,
D9413,2021-06-02T15:16:00Z,101049.79,14.44,55.0,0.0,,0.0,0.0,0.0,5.44,,,79781.89,100052.83,
D9413,2021-06-02T15:31:00Z,101083.65,15.0,53.0,0.45,111.0,1.34,0.0,0.0,5.43,,ESE,79808.62,100043.6,
D9413,2021-06-02T15:47:00Z,101083.65,15.0,52.0,0.45,115.0,1.34,0.0,0.0,5.15,,ESE,79808.62,100043.62,
D9413,2021-06-02T16:01:00Z,101083.65,15.56,51.0,0.45,121.0,1.34,0.0,0.0,5.39,,ESE,79808.62,100001.01,
D9413,2021-06-02T16:16:00Z,101083.65,15.56,52.0,0.45,124.0,1.34,0.0,0.0,5.67,,SE,79808.62,100000.98,
D9413,2021-06-02T16:31:00Z,101083.65,16.11,51.0,0.45,127.0,1.34,0.0,0.0,5.9,,SE,79808.62,99958.62,
D9413,2021-06-02T16:47:00Z,101083.65,17.22,50.0,0.45,130.0,1.79,0.0,0.0,6.64,,SE,79808.62,99874.33,
D9413,2021-06-02T17:01:00Z,101049.79,17.78,49.0,0.45,130.0,1.34,0.0,0.0,6.86,,SE,79781.89,99798.97,
D9413,2021-06-02T17:30:00Z,101015.92,18.89,46.0,0.9,132.0,1.79,0.0,0.0,6.96,,SE,79755.14,99682.4,
D9413,2021-06-02T17:45:00Z,101015.92,18.89,46.0,0.45,140.0,1.79,0.0,0.0,6.96,,SE,79755.14,99682.4,
D9413,2021-06-02T18:00:00Z,101015.92,18.33,43.0,0.45,140.0,1.79,0.0,0.0,5.46,,SE,79755.14,99724.04,
D9413,2021-06-02T18:15:00Z,101015.92,17.78,49.0,0.45,140.0,2.23,0.0,0.0,6.86,,SE,79755.14,99765.53,
D9413,2021-06-02T18:46:00Z,101015.92,18.33,51.0,0.45,140.0,1.34,0.0,0.0,7.96,,SE,79755.14,99723.82,
D9413,2021-06-02T19:00:00Z,100982.06,19.44,43.0,0.45,140.0,1.34,0.0,0.0,6.47,,SE,79728.41,99607.77,
D9413,2021-06-02T19:15:00Z,100982.06,20.0,39.0,0.9,138.0,2.23,0.0,0.0,5.57,,SE,79728.41,99566.69,
D9413,2021-06-02T19:31:00Z,100948.2,20.56,41.0,0.45,140.0,1.34,0.0,0.0,6.8,,SE,79701.68,99492.21,
D9413,2021-06-02T22:15:00Z,100812.74,24.44,34.0,0.0,,1.79,0.0,0.0,7.54,,,79594.73,99077.14,
D9413,2021-06-02T23:30:00Z,100677.29,26.67,30.0,0.45,128.0,2.23,0.0,0.0,7.67,,SE,79487.79,98786.82,26.18
D9413,2021-06-02T23:46:00Z,100677.29,26.67,31.0,0.9,140.0,2.23,0.0,0.0,8.15,,SE,79487.79,98786.78,26.2
D9413,2021-06-03T00:00:00Z,100677.29,26.11,29.0,0.0,,1.34,0.0,0.0,6.69,,,79487.79,98825.99,
D9413,2021-06-03T00:15:00Z,100677.29,26.11,29.0,0.0,,4.02,0.0,0.0,6.69,,,79487.79,98825.99,
D9413,2021-06-03T00:31:00Z,100677.29,25.56,30.0,0.45,127.0,3.13,0.0,0.0,6.7,,SE,79487.79,98865.15,
D9413,2021-06-03T00:45:00Z,100643.42,25.0,29.0,0.0,,3.13,0.0,0.0,5.72,,,79461.04,98871.36,
D9413,2021-06-03T01:00:00Z,100677.29,25.0,29.0,0.0,,2.68,0.0,0.0,5.72,,,79487.79,98904.62,
D9413,2021-06-03T01:15:00Z,100677.29,24.44,29.0,0.45,96.0,2.23,0.0,0.0,5.23,,E,79487.79,98944.21,
D9413,2021-06-03T01:31:00Z,100677.29,24.44,29.0,0.45,128.0,1.79,0.0,0.0,5.23,,SE,79487.79,98944.21,
D9413,2021-06-03T01:46:00Z,100677.29,24.44,29.0,1.34,133.0,3.13,0.0,0.0,5.23,,SE,79487.79,98944.21,
D9413,2021-06-03T02:01:00Z,100677.29,23.89,29.0,0.0,,3.13,0.0,0.0,4.75,,,79487.79,98983.89,
D9413,2021-06-03T02:17:00Z,100677.29,23.33,30.0,0.45,134.0,3.58,0.0,0.0,4.75,,SE,79487.79,99023.77,
D9413,2021-06-03T02:31:00Z,100677.29,23.33,29.0,0.0,,2.68,0.0,0.0,4.26,,,79487.79,99023.8,
D9413,2021-06-03T02:46:00Z,100677.29,22.78,30.0,0.45,99.0,1.79,0.0,0.0,4.27,,E,79487.79,99063.77,
D9413,2021-06-03T03:01:00Z,100677.29,22.78,31.0,0.0,,1.79,0.0,0.0,4.74,,,79487.79,99063.73,
D9413,2021-06-03T03:16:00Z,100677.29,22.22,30.0,0.45,50.0,2.68,0.0,0.0,3.78,,NE,79487.79,99104.01,
D9413,2021-06-03T03:31:00Z,100711.15,22.22,32.0,0.0,,1.34,0.0,0.0,4.7,,,79514.52,99137.28,
D9413,2021-06-03T03:46:00Z,100745.01,20.56,35.0,0.0,,0.45,0.0,0.0,4.51,,,79541.25,99292.16,
D9413,2021-06-03T04:01:00Z,100745.01,19.44,39.0,0.0,,0.45,0.0,0.0,5.06,,,79541.25,99374.07,
D9413,2021-06-03T04:17:00Z,100778.88,18.33,40.0,0.0,,0.0,0.0,0.0,4.42,,,79567.99,99490.11,
D9413,2021-06-03T04:31:00Z,100778.88,17.78,39.0,0.0,,0.0,0.0,0.0,3.57,,,79567.99,99531.69,
D9413,2021-06-03T04:46:00Z,100778.88,17.78,40.0,0.0,,0.0,0.0,0.0,3.93,,,79567.99,99531.66,
D9413,2021-06-03T05:00:00Z,100812.74,17.22,41.0,0.0,,0.0,0.0,0.0,3.77,,,79594.73,99606.9,
D9413,2021-06-03T05:17:00Z,100812.74,17.22,40.0,0.0,,0.0,0.0,0.0,3.42,,,79594.73,99606.92,
D9413,2021-06-03T05:32:00Z,100812.74,17.22,41.0,0.0,,0.45,0.0,0.0,3.77,,,79594.73,99606.9,
D9413,2021-06-03T05:46:00Z,100846.6,16.67,38.0,0.0,,0.0,0.0,0.0,2.2,,,79621.46,99682.36,
D9413,2021-06-03T06:18:00Z,100812.74,16.67,42.0,0.0,,0.0,0.0,0.0,3.62,,,79594.73,99648.78,
D9413,2021-06-03T06:30:00Z,100846.6,16.67,44.0,0.0,,0.0,0.0,0.0,4.28,,,79621.46,99682.21,
D9413,2021-06-03T06:46:00Z,100846.6,16.11,44.0,0.0,,0.0,0.0,0.0,3.77,,,79621.46,99724.39,
D9413,2021-06-03T07:01:00Z,100812.74,15.56,44.0,0.0,,0.0,0.0,0.0,3.27,,,79594.73,99733.16,
D9413,2021-06-03T07:16:00Z,100812.74,15.56,42.0,0.0,,0.0,0.0,0.0,2.61,,,79594.73,99733.21,
D9413,2021-06-03T07:31:00Z,100778.88,15.56,42.0,0.0,,0.0,0.0,0.0,2.61,,,79567.99,99699.71,
D9413,2021-06-03T07:48:00Z,100812.74,15.56,41.0,0.0,,0.0,0.0,0.0,2.27,,,79594.73,99733.24,
D9413,2021-06-03T08:02:00Z,100812.74,15.56,43.0,0.0,,0.0,0.0,0.0,2.94,,,79594.73,99733.19,
D9413,2021-06-03T08:17:00Z,100778.88,15.56,41.0,0.0,,0.0,0.0,0.0,2.27,,,79567.99,99699.73,
D9413,2021-06-03T08:31:00Z,100778.88,15.56,39.0,0.0,,0.0,0.0,0.0,1.57,,,79567.99,99699.78,
D9413,2021-06-03T08:47:00Z,100778.88,15.56,41.0,0.0,,0.0,0.0,0.0,2.27,,,79567.99,99699.73,
D9413,2021-06-03T09:01:00Z,100778.88,15.0,42.0,0.0,,0.0,0.0,0.0,2.1,,,79567.99,99742.21,
D9413,2021-06-03T09:16:00Z,100778.88,15.0,42.0,0.0,,0.0,0.0,0.0,2.1,,,79567.99,99742.21,
D9413,2021-06-03T09:31:00Z,100778.88,15.0,43.0,0.0,,0.0,0.0,0.0,2.43,,,79567.99,99742.19,
D9413,2021-06-03T09:45:00Z,100778.88,14.44,42.0,0.0,,0.0,0.0,0.0,1.59,,,79567.99,99784.89,
D9413,2021-06-03T10:00:00Z,100812.74,14.44,42.0,0.0,,0.0,0.0,0.0,1.59,,,79594.73,99818.42,
D9413,2021-06-03T10:15:00Z,100778.88,14.44,45.0,0.0,,0.0,0.0,0.0,2.57,,,79567.99,99784.82,
D9413,2021-06-03T10:30:00Z,100778.88,14.44,49.0,0.0,,0.0,0.0,0.0,3.78,,,79567.99,99784.73,
D9413,2021-06-03T10:45:00Z,100778.88,13.33,50.0,0.0,,0.0,0.0,0.0,3.04,,,79567.99,99870.54,
D9413,2021-06-03T11:00:00Z,100778.88,13.33,51.0,0.0,,0.0,0.0,0.0,3.32,,,79567.99,99870.52,
D9413,2021-06-03T11:15:00Z,100778.88,13.33,50.0,0.0,,0.0,0.0,0.0,3.04,,,79567.99,99870.54,
D9413,2021-06-03T11:30:00Z,100778.88,13.33,50.0,0.0,,0.0,0.0,0.0,3.04,,,79567.99,99870.54,
D9413,2021-06-03T11:45:00Z,100778.88,13.33,51.0,0.0,,0.0,0.0,0.0,3.32,,,79567.99,99870.52,
D9413,2021-06-03T12:00:00Z,100778.88,13.33,50.0,0.0,,0.0,0.0,0.0,3.04,,,79567.99,99870.54,
D9413,2021-06-03T12:15:00Z,100778.88,13.33,51.0,0.0,,0.0,0.0,0.0,3.32,,,79567.99,99870.52,
D9413,2021-06-03T12:30:00Z,100778.88,13.33,50.0,0.0,,0.0,0.0,0.0,3.04,,,79567.99,99870.54,
D9413,2021-06-03T12:45:00Z,100778.88,13.33,53.0,0.0,,0.0,0.0,0.0,3.87,,,79567.99,99870.48,
D9413,2021-06-03T13:00:00Z,100812.74,12.78,55.0,0.0,,0.0,0.0,0.0,3.89,,,79594.73,99947.17,
D9413,2021-06-03T13:15:00Z,100812.74,12.78,57.0,0.0,,0.0,0.0,0.0,4.4,,,79594.73,99947.13,
D9413,2021-06-03T13:30:00Z,100846.6,12.78,61.0,0.0,,0.0,0.0,0.0,5.38,,,79621.46,99980.62,
D9413,2021-06-03T13:45:00Z,100846.6,12.78,61.0,0.0,,0.0,0.0,0.0,5.38,,,79621.46,99980.62,
D9413,2021-06-03T14:00:00Z,100846.6,13.33,59.0,0.0,,0.0,0.0,0.0,5.42,,,79621.46,99937.48,
D9413,2021-06-03T14:15:00Z,100846.6,13.33,59.0,0.0,,0.0,0.0,0.0,5.42,,,79621.46,99937.48,
D9413,2021-06-03T14:30:00Z,100812.74,13.33,62.0,0.0,,0.0,0.0,0.0,6.14,,,79594.73,99903.85,
D9413,2021-06-03T14:45:00Z,100812.74,13.89,63.0,0.0,,0.0,0.0,0.0,6.9,,,79594.73,99860.76,
D9413,2021-06-03T15:01:00Z,100812.74,13.89,64.0,0.0,,0.0,0.0,0.0,7.13,,,79594.73,99860.74,
D9413,2021-06-03T15:15:00Z,100812.74,14.44,53.0,0.0,,0.9,0.0,0.0,4.9,,,79594.73,99818.18,
D9413,2021-06-03T15:30:00Z,100778.88,15.56,49.0,0.45,111.0,1.34,0.0,0.0,4.81,,ESE,79567.99,99699.54,
D9413,2021-06-03T15:45:00Z,100812.74,16.11,48.0,0.0,,0.0,0.0,0.0,5.02,,,79594.73,99690.8,
D9413,2021-06-03T16:01:00Z,100778.88,16.67,47.0,0.0,,0.45,0.0,0.0,5.23,,,79567.99,99615.18,
D9413,2021-06-03T16:15:00Z,100778.88,16.67,45.0,0.0,,0.0,0.0,0.0,4.61,,,79567.99,99615.23,
D9413,2021-06-03T16:30:00Z,100778.88,17.22,46.0,0.0,,0.0,0.0,0.0,5.43,,,79567.99,99573.3,
D9413,2021-06-03T17:01:00Z,100745.01,17.78,47.0,0.45,133.0,1.34,0.0,0.0,6.25,,SE,79541.25,99498.03,
D9413,2021-06-03T17:16:00Z,100745.01,17.78,46.0,0.45,115.0,1.34,0.0,0.0,5.94,,ESE,79541.25,99498.06,
D9413,2021-06-03T17:30:00Z,100745.01,18.33,46.0,0.45,123.0,1.34,0.0,0.0,6.44,,ESE,79541.25,99456.51,
D9413,2021-06-03T17:46:00Z,100711.15,18.89,46.0,0.9,128.0,1.34,0.0,0.0,6.96,,SE,79514.52,99381.64,
D9413,2021-06-03T18:01:00Z,100711.15,18.89,44.0,0.9,132.0,1.79,0.0,0.0,6.31,,SE,79514.52,99381.7,
D9413,2021-06-03T18:16:00Z,100711.15,18.89,44.0,0.45,135.0,1.34,0.0,0.0,6.31,,SE,79514.52,99381.7,
D9413,2021-06-03T18:31:00Z,100711.15,19.44,42.0,0.45,135.0,1.34,0.0,0.0,6.13,,SE,79514.52,99340.57,
D9413,2021-06-03T18:46:00Z,100711.15,20.56,40.0,0.45,136.0,1.34,0.0,0.0,6.44,,SE,79514.52,99258.62,
D9413,2021-06-03T19:01:00Z,100677.29,21.11,33.0,0.0,,1.79,0.0,0.0,4.16,,,79487.79,99184.8,
D9413,2021-06-03T19:16:00Z,100677.29,22.22,31.0,0.45,136.0,1.34,0.0,0.0,4.24,,SE,79487.79,99103.97,
D9413,2021-06-03T19:32:00Z,100677.29,22.78,32.0,0.45,137.0,1.79,0.0,0.0,5.19,,SE,79487.79,99063.7,
D9413,2021-06-03T19:47:00Z,100677.29,22.78,25.0,0.9,134.0,1.79,0.0,0.0,1.7,,SE,79487.79,99063.95,
D9413,2021-06-03T20:04:00Z,100677.29,23.33,30.0,0.45,139.0,1.79,0.0,0.0,4.75,,SE,79487.79,99023.77,
D9413,2021-06-03T20:15:00Z,100643.42,22.78,28.0,0.0,,2.23,0.0,0.0,3.29,,,79461.04,99030.53,
