MiniDOT Logger Concatenated Data File
Sensor:             7450-529728
Concatenation Date: 2021Oct15 19:43:38 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1623792300,           2021-06-15 21:25:00,           2021-06-15 14:25:00,      3.400000,     26.256000,          6.604000,                    81.777407,      0.996000
                1623792600,           2021-06-15 21:30:00,           2021-06-15 14:30:00,      3.400000,     26.391000,          6.882000,                    85.428234,      0.997000
                1623792900,           2021-06-15 21:35:00,           2021-06-15 14:35:00,      3.400000,     26.434000,          6.903000,                    85.755505,      0.998000
                1623793200,           2021-06-15 21:40:00,           2021-06-15 14:40:00,      3.410000,     27.655000,          6.838000,                    86.826549,      0.997000
                1623793500,           2021-06-15 21:45:00,           2021-06-15 14:45:00,      3.400000,     32.599000,          6.191000,                    85.608264,      0.996000
                1623793800,           2021-06-15 21:50:00,           2021-06-15 14:50:00,      3.400000,     34.863000,          6.019000,                    86.415100,      0.992000
                1623794100,           2021-06-15 21:55:00,           2021-06-15 14:55:00,      3.390000,     36.476000,          5.879000,                    86.654466,      0.986000
                1623794400,           2021-06-15 22:00:00,           2021-06-15 15:00:00,      3.390000,     36.476000,          5.965000,                    87.922076,      0.987000
                1623794700,           2021-06-15 22:05:00,           2021-06-15 15:05:00,      3.400000,     36.476000,          6.004000,                    88.496923,      0.990000
                1623795000,           2021-06-15 22:10:00,           2021-06-15 15:10:00,      3.400000,     36.476000,          5.956000,                    87.789419,      0.990000
                1623795300,           2021-06-15 22:15:00,           2021-06-15 15:15:00,      3.400000,     36.485000,          5.926000,                    87.359966,      0.989000
                1623795600,           2021-06-15 22:20:00,           2021-06-15 15:20:00,      3.400000,     36.476000,          5.900000,                    86.963998,      0.989000
                1623795900,           2021-06-15 22:25:00,           2021-06-15 15:25:00,      3.400000,     36.494000,          5.902000,                    87.018849,      0.989000
                1623796200,           2021-06-15 22:30:00,           2021-06-15 15:30:00,      3.410000,     36.467000,          5.903000,                    86.995531,      0.989000
                1623796500,           2021-06-15 22:35:00,           2021-06-15 15:35:00,      3.410000,     36.476000,          5.889000,                    86.801862,      0.989000
                1623796800,           2021-06-15 22:40:00,           2021-06-15 15:40:00,      3.410000,     36.467000,          5.882000,                    86.686043,      0.989000
                1623797100,           2021-06-15 22:45:00,           2021-06-15 15:45:00,      3.410000,     36.458000,          5.865000,                    86.422902,      0.989000
                1623797400,           2021-06-15 22:50:00,           2021-06-15 15:50:00,      3.410000,     36.249000,          5.883000,                    86.394834,      0.990000
                1623797700,           2021-06-15 22:55:00,           2021-06-15 15:55:00,      3.420000,     35.996000,          5.915000,                    86.508486,      0.991000
                1623798000,           2021-06-15 23:00:00,           2021-06-15 16:00:00,      3.420000,     35.716000,          5.960000,                    86.770200,      0.993000
                1623798300,           2021-06-15 23:05:00,           2021-06-15 16:05:00,      3.420000,     35.446000,          5.992000,                    86.852627,      0.994000
                1623798600,           2021-06-15 23:10:00,           2021-06-15 16:10:00,      3.420000,     35.203000,          6.017000,                    86.869162,      0.994000
                1623798900,           2021-06-15 23:15:00,           2021-06-15 16:15:00,      3.420000,     34.934000,          6.059000,                    87.090795,      0.996000
                1623799200,           2021-06-15 23:20:00,           2021-06-15 16:20:00,      3.420000,     34.684000,          6.081000,                    87.048880,      0.996000
                1623799500,           2021-06-15 23:25:00,           2021-06-15 16:25:00,      3.430000,     34.442000,          6.111000,                    87.130589,      0.997000
                1623799800,           2021-06-15 23:30:00,           2021-06-15 16:30:00,      3.420000,     34.193000,          6.143000,                    87.227833,      0.998000
                1623800100,           2021-06-15 23:35:00,           2021-06-15 16:35:00,      3.420000,     33.961000,          6.164000,                    87.190969,      0.998000
                1623800400,           2021-06-15 23:40:00,           2021-06-15 16:40:00,      3.430000,     33.713000,          6.199000,                    87.326477,      0.999000
                1623800700,           2021-06-15 23:45:00,           2021-06-15 16:45:00,      3.430000,     33.509000,          6.223000,                    87.368120,      0.999000
                1623801000,           2021-06-15 23:50:00,           2021-06-15 16:50:00,      3.430000,     33.314000,          6.241000,                    87.337036,      0.999000
                1623801300,           2021-06-15 23:55:00,           2021-06-15 16:55:00,      3.430000,     33.128000,          6.255000,                    87.262003,      0.999000
                1623801600,           2021-06-16 00:00:00,           2021-06-15 17:00:00,      3.430000,     32.943000,          6.277000,                    87.298818,      1.000000
                1623801900,           2021-06-16 00:05:00,           2021-06-15 17:05:00,      3.430000,     32.749000,          6.303000,                    87.376365,      1.000000
                1623802200,           2021-06-16 00:10:00,           2021-06-15 17:10:00,      3.430000,     32.564000,          6.316000,                    87.285483,      1.000000
                1623802500,           2021-06-16 00:15:00,           2021-06-15 17:15:00,      3.430000,     32.371000,          6.352000,                    87.498911,      1.001000
                1623802800,           2021-06-16 00:20:00,           2021-06-15 17:20:00,      3.430000,     32.213000,          6.363000,                    87.417732,      1.001000
                1623803100,           2021-06-16 00:25:00,           2021-06-15 17:25:00,      3.430000,     32.055000,          6.374000,                    87.335982,      1.001000
                1623803400,           2021-06-16 00:30:00,           2021-06-15 17:30:00,      3.430000,     31.880000,          6.393000,                    87.337890,      1.001000
                1623803700,           2021-06-16 00:35:00,           2021-06-15 17:35:00,      3.430000,     31.722000,          6.417000,                    87.431808,      1.002000
                1623804000,           2021-06-16 00:40:00,           2021-06-15 17:40:00,      3.430000,     31.565000,          6.424000,                    87.294678,      1.001000
                1623804300,           2021-06-16 00:45:00,           2021-06-15 17:45:00,      3.430000,     31.408000,          6.446000,                    87.360552,      1.002000
                1623804600,           2021-06-16 00:50:00,           2021-06-15 17:50:00,      3.430000,     31.277000,          6.455000,                    87.287943,      1.001000
                1623804900,           2021-06-16 00:55:00,           2021-06-15 17:55:00,      3.440000,     31.129000,          6.473000,                    87.311083,      1.001000
                1623805200,           2021-06-16 01:00:00,           2021-06-15 18:00:00,      3.440000,     31.008000,          6.487000,                    87.319594,      1.002000
                1623805500,           2021-06-16 01:05:00,           2021-06-15 18:05:00,      3.430000,     30.860000,          6.502000,                    87.300602,      1.002000
                1623805800,           2021-06-16 01:10:00,           2021-06-15 18:10:00,      3.430000,     30.747000,          6.515000,                    87.306278,      1.002000
                1623806100,           2021-06-16 01:15:00,           2021-06-15 18:15:00,      3.430000,     30.591000,          6.528000,                    87.247070,      1.001000
                1623806400,           2021-06-16 01:20:00,           2021-06-15 18:20:00,      3.430000,     30.478000,          6.544000,                    87.291548,      1.002000
                1623806700,           2021-06-16 01:25:00,           2021-06-15 18:25:00,      3.440000,     30.348000,          6.561000,                    87.323099,      1.002000
                1623807000,           2021-06-16 01:30:00,           2021-06-15 18:30:00,      3.440000,     30.219000,          6.582000,                    87.408404,      1.002000
                1623807300,           2021-06-16 01:35:00,           2021-06-15 18:35:00,      3.440000,     30.098000,          6.581000,                    87.213129,      1.001000
                1623807600,           2021-06-16 01:40:00,           2021-06-15 18:40:00,      3.440000,     29.985000,          6.596000,                    87.241672,      1.002000
                1623807900,           2021-06-16 01:45:00,           2021-06-15 18:45:00,      3.440000,     29.847000,          6.617000,                    87.311004,      1.002000
                1623808200,           2021-06-16 01:50:00,           2021-06-15 18:50:00,      3.430000,     29.727000,          6.617000,                    87.129893,      1.001000
                1623808500,           2021-06-16 01:55:00,           2021-06-15 18:55:00,      3.430000,     29.606000,          6.624000,                    87.039371,      1.001000
                1623808800,           2021-06-16 02:00:00,           2021-06-15 19:00:00,      3.430000,     29.511000,          6.644000,                    87.158383,      1.002000
                1623809100,           2021-06-16 02:05:00,           2021-06-15 19:05:00,      3.440000,     29.391000,          6.653000,                    87.094678,      1.001000
                1623809400,           2021-06-16 02:10:00,           2021-06-15 19:10:00,      3.440000,     29.288000,          6.663000,                    87.069426,      1.001000
                1623809700,           2021-06-16 02:15:00,           2021-06-15 19:15:00,      3.440000,     29.168000,          6.681000,                    87.122322,      1.001000
                1623810000,           2021-06-16 02:20:00,           2021-06-15 19:20:00,      3.440000,     29.039000,          6.695000,                    87.108607,      1.001000
                1623810300,           2021-06-16 02:25:00,           2021-06-15 19:25:00,      3.440000,     28.936000,          6.700000,                    87.016919,      1.001000
                1623810600,           2021-06-16 02:30:00,           2021-06-15 19:30:00,      3.440000,     28.782000,          6.723000,                    87.080632,      1.002000
                1623810900,           2021-06-16 02:35:00,           2021-06-15 19:35:00,      3.440000,     28.653000,          6.733000,                    87.013154,      1.001000
                1623811200,           2021-06-16 02:40:00,           2021-06-15 19:40:00,      3.440000,     28.499000,          6.748000,                    86.971466,      1.001000
                1623811500,           2021-06-16 02:45:00,           2021-06-15 19:45:00,      3.440000,     28.362000,          6.759000,                    86.903512,      1.001000
                1623811800,           2021-06-16 02:50:00,           2021-06-15 19:50:00,      3.440000,     28.251000,          6.772000,                    86.900512,      1.001000
                1623812100,           2021-06-16 02:55:00,           2021-06-15 19:55:00,      3.440000,     28.141000,          6.792000,                    86.988138,      1.002000
                1623812400,           2021-06-16 03:00:00,           2021-06-15 20:00:00,      3.440000,     28.004000,          6.799000,                    86.867194,      1.001000
                1623812700,           2021-06-16 03:05:00,           2021-06-15 20:05:00,      3.440000,     27.834000,          6.815000,                    86.809873,      1.000000
                1623813000,           2021-06-16 03:10:00,           2021-06-15 20:10:00,      3.440000,     27.672000,          6.838000,                    86.852779,      1.001000
                1623813300,           2021-06-16 03:15:00,           2021-06-15 20:15:00,      3.440000,     27.519000,          6.850000,                    86.768785,      1.000000
                1623813600,           2021-06-16 03:20:00,           2021-06-15 20:20:00,      3.440000,     27.366000,          6.872000,                    86.810458,      1.000000
                1623813900,           2021-06-16 03:25:00,           2021-06-15 20:25:00,      3.440000,     27.171000,          6.898000,                    86.835948,      1.000000
                1623814200,           2021-06-16 03:30:00,           2021-06-15 20:30:00,      3.440000,     27.009000,          6.908000,                    86.709992,      1.000000
                1623814500,           2021-06-16 03:35:00,           2021-06-15 20:35:00,      3.440000,     26.840000,          6.926000,                    86.672724,      1.000000
                1623814800,           2021-06-16 03:40:00,           2021-06-15 20:40:00,      3.440000,     26.662000,          6.955000,                    86.757469,      1.000000
                1623815100,           2021-06-16 03:45:00,           2021-06-15 20:45:00,      3.440000,     26.501000,          6.967000,                    86.655321,      0.999000
                1623815400,           2021-06-16 03:50:00,           2021-06-15 20:50:00,      3.440000,     26.324000,          6.984000,                    86.589437,      0.999000
                1623815700,           2021-06-16 03:55:00,           2021-06-15 20:55:00,      3.440000,     26.070000,          7.001000,                    86.401647,      0.998000
                1623816000,           2021-06-16 04:00:00,           2021-06-15 21:00:00,      3.440000,     25.817000,          7.049000,                    86.594764,      0.999000
                1623816300,           2021-06-16 04:05:00,           2021-06-15 21:05:00,      3.440000,     25.640000,          7.067000,                    86.536110,      0.999000
                1623816600,           2021-06-16 04:10:00,           2021-06-15 21:10:00,      3.440000,     25.421000,          7.094000,                    86.519537,      0.998000
                1623816900,           2021-06-16 04:15:00,           2021-06-15 21:15:00,      3.440000,     25.219000,          7.120000,                    86.515515,      0.998000
                1623817200,           2021-06-16 04:20:00,           2021-06-15 21:20:00,      3.440000,     25.017000,          7.137000,                    86.400471,      0.997000
                1623817500,           2021-06-16 04:25:00,           2021-06-15 21:25:00,      3.440000,     24.833000,          7.156000,                    86.336992,      0.997000
                1623817800,           2021-06-16 04:30:00,           2021-06-15 21:30:00,      3.450000,     24.665000,          7.175000,                    86.297743,      0.997000
                1623818100,           2021-06-16 04:35:00,           2021-06-15 21:35:00,      3.450000,     24.488000,          7.210000,                    86.434666,      0.998000
                1623818400,           2021-06-16 04:40:00,           2021-06-15 21:40:00,      3.440000,     24.337000,          7.216000,                    86.264241,      0.997000
                1623818700,           2021-06-16 04:45:00,           2021-06-15 21:45:00,      3.440000,     24.170000,          7.238000,                    86.258568,      0.997000
                1623819000,           2021-06-16 04:50:00,           2021-06-15 21:50:00,      3.440000,     24.010000,          7.259000,                    86.250850,      0.997000
                1623819300,           2021-06-16 04:55:00,           2021-06-15 21:55:00,      3.440000,     23.868000,          7.282000,                    86.294590,      0.997000
                1623819600,           2021-06-16 05:00:00,           2021-06-15 22:00:00,      3.440000,     23.700000,          7.298000,                    86.212199,      0.997000
                1623819900,           2021-06-16 05:05:00,           2021-06-15 22:05:00,      3.450000,     23.550000,          7.316000,                    86.181539,      0.997000
                1623820200,           2021-06-16 05:10:00,           2021-06-15 22:10:00,      3.450000,     23.399000,          7.333000,                    86.136460,      0.997000
                1623820500,           2021-06-16 05:15:00,           2021-06-15 22:15:00,      3.440000,     23.240000,          7.348000,                    86.053954,      0.996000
                1623820800,           2021-06-16 05:20:00,           2021-06-15 22:20:00,      3.440000,     23.098000,          7.361000,                    85.974890,      0.996000
                1623821100,           2021-06-16 05:25:00,           2021-06-15 22:25:00,      3.440000,     22.947000,          7.392000,                    86.090103,      0.997000
                1623821400,           2021-06-16 05:30:00,           2021-06-15 22:30:00,      3.440000,     22.813000,          7.407000,                    86.045411,      0.997000
                1623821700,           2021-06-16 05:35:00,           2021-06-15 22:35:00,      3.450000,     22.680000,          7.423000,                    86.013176,      0.997000
                1623822000,           2021-06-16 05:40:00,           2021-06-15 22:40:00,      3.450000,     22.521000,          7.440000,                    85.948975,      0.996000
                1623822300,           2021-06-16 05:45:00,           2021-06-15 22:45:00,      3.450000,     22.395000,          7.447000,                    85.822786,      0.996000
                1623822600,           2021-06-16 05:50:00,           2021-06-15 22:50:00,      3.450000,     22.253000,          7.471000,                    85.865399,      0.996000
                1623822900,           2021-06-16 05:55:00,           2021-06-15 22:55:00,      3.440000,     22.153000,          7.482000,                    85.826890,      0.996000
                1623823200,           2021-06-16 06:00:00,           2021-06-15 23:00:00,      3.440000,     22.044000,          7.494000,                    85.784551,      0.996000
                1623823500,           2021-06-16 06:05:00,           2021-06-15 23:05:00,      3.440000,     21.919000,          7.510000,                    85.760946,      0.996000
                1623823800,           2021-06-16 06:10:00,           2021-06-15 23:10:00,      3.440000,     21.802000,          7.520000,                    85.681451,      0.996000
                1623824100,           2021-06-16 06:15:00,           2021-06-15 23:15:00,      3.450000,     21.677000,          7.534000,                    85.633744,      0.995000
                1623824400,           2021-06-16 06:20:00,           2021-06-15 23:20:00,      3.450000,     21.560000,          7.557000,                    85.700711,      0.996000
                1623824700,           2021-06-16 06:25:00,           2021-06-15 23:25:00,      3.450000,     21.468000,          7.554000,                    85.513906,      0.995000
                1623825000,           2021-06-16 06:30:00,           2021-06-15 23:30:00,      3.450000,     21.317000,          7.581000,                    85.568016,      0.995000
                1623825300,           2021-06-16 06:35:00,           2021-06-15 23:35:00,      3.450000,     21.200000,          7.592000,                    85.497093,      0.995000
                1623825600,           2021-06-16 06:40:00,           2021-06-15 23:40:00,      3.450000,     21.092000,          7.616000,                    85.586804,      0.996000
                1623825900,           2021-06-16 06:45:00,           2021-06-15 23:45:00,      3.440000,     21.017000,          7.625000,                    85.562448,      0.996000
                1623826200,           2021-06-16 06:50:00,           2021-06-15 23:50:00,      3.440000,     20.908000,          7.641000,                    85.559286,      0.996000
                1623826500,           2021-06-16 06:55:00,           2021-06-15 23:55:00,      3.440000,     20.841000,          7.642000,                    85.458204,      0.995000
                1623826800,           2021-06-16 07:00:00,           2021-06-16 00:00:00,      3.450000,     20.732000,          7.665000,                    85.532256,      0.996000
                1623827100,           2021-06-16 07:05:00,           2021-06-16 00:05:00,      3.450000,     20.649000,          7.672000,                    85.470831,      0.995000
                1623827400,           2021-06-16 07:10:00,           2021-06-16 00:10:00,      3.450000,     20.548000,          7.683000,                    85.423397,      0.995000
                1623827700,           2021-06-16 07:15:00,           2021-06-16 00:15:00,      3.450000,     20.448000,          7.686000,                    85.288455,      0.994000
                1623828000,           2021-06-16 07:20:00,           2021-06-16 00:20:00,      3.450000,     20.356000,          7.701000,                    85.299827,      0.995000
                1623828300,           2021-06-16 07:25:00,           2021-06-16 00:25:00,      3.450000,     20.231000,          7.726000,                    85.365443,      0.995000
                1623828600,           2021-06-16 07:30:00,           2021-06-16 00:30:00,      3.450000,     20.155000,          7.737000,                    85.358383,      0.996000
                1623828900,           2021-06-16 07:35:00,           2021-06-16 00:35:00,      3.450000,     20.047000,          7.749000,                    85.307809,      0.995000
                1623829200,           2021-06-16 07:40:00,           2021-06-16 00:40:00,      3.440000,     19.963000,          7.760000,                    85.286452,      0.995000
                1623829500,           2021-06-16 07:45:00,           2021-06-16 00:45:00,      3.440000,     19.879000,          7.756000,                    85.100157,      0.994000
                1623829800,           2021-06-16 07:50:00,           2021-06-16 00:50:00,      3.450000,     19.762000,          7.792000,                    85.296064,      0.996000
                1623830100,           2021-06-16 07:55:00,           2021-06-16 00:55:00,      3.450000,     19.670000,          7.791000,                    85.128652,      0.995000
                1623830400,           2021-06-16 08:00:00,           2021-06-16 01:00:00,      3.450000,     19.586000,          7.800000,                    85.084015,      0.995000
                1623830700,           2021-06-16 08:05:00,           2021-06-16 01:05:00,      3.450000,     19.477000,          7.813000,                    85.040056,      0.995000
                1623831000,           2021-06-16 08:10:00,           2021-06-16 01:10:00,      3.450000,     19.393000,          7.832000,                    85.103408,      0.995000
                1623831300,           2021-06-16 08:15:00,           2021-06-16 01:15:00,      3.450000,     19.284000,          7.842000,                    85.025756,      0.995000
                1623831600,           2021-06-16 08:20:00,           2021-06-16 01:20:00,      3.450000,     19.184000,          7.849000,                    84.930641,      0.994000
                1623831900,           2021-06-16 08:25:00,           2021-06-16 01:25:00,      3.450000,     19.066000,          7.870000,                    84.955628,      0.994000
                1623832200,           2021-06-16 08:30:00,           2021-06-16 01:30:00,      3.450000,     18.974000,          7.884000,                    84.948858,      0.994000
                1623832500,           2021-06-16 08:35:00,           2021-06-16 01:35:00,      3.440000,     18.873000,          7.890000,                    84.840098,      0.994000
                1623832800,           2021-06-16 08:40:00,           2021-06-16 01:40:00,      3.450000,     18.781000,          7.915000,                    84.950523,      0.995000
                1623833100,           2021-06-16 08:45:00,           2021-06-16 01:45:00,      3.450000,     18.688000,          7.917000,                    84.811889,      0.994000
                1623833400,           2021-06-16 08:50:00,           2021-06-16 01:50:00,      3.450000,     18.579000,          7.927000,                    84.731211,      0.994000
                1623833700,           2021-06-16 08:55:00,           2021-06-16 01:55:00,      3.450000,     18.478000,          7.946000,                    84.759936,      0.995000
                1623834000,           2021-06-16 09:00:00,           2021-06-16 02:00:00,      3.450000,     18.386000,          7.963000,                    84.782170,      0.995000
                1623834300,           2021-06-16 09:05:00,           2021-06-16 02:05:00,      3.450000,     18.285000,          7.970000,                    84.681943,      0.994000
                1623834600,           2021-06-16 09:10:00,           2021-06-16 02:10:00,      3.450000,     18.184000,          7.987000,                    84.687512,      0.994000
                1623834900,           2021-06-16 09:15:00,           2021-06-16 02:15:00,      3.450000,     18.091000,          7.996000,                    84.621631,      0.994000
                1623835200,           2021-06-16 09:20:00,           2021-06-16 02:20:00,      3.450000,     17.973000,          8.025000,                    84.723210,      0.995000
                1623835500,           2021-06-16 09:25:00,           2021-06-16 02:25:00,      3.450000,     17.863000,          8.031000,                    84.595093,      0.994000
                1623835800,           2021-06-16 09:30:00,           2021-06-16 02:30:00,      3.450000,     17.771000,          8.047000,                    84.603246,      0.994000
                1623836100,           2021-06-16 09:35:00,           2021-06-16 02:35:00,      3.450000,     17.644000,          8.066000,                    84.581180,      0.994000
                1623836400,           2021-06-16 09:40:00,           2021-06-16 02:40:00,      3.450000,     17.534000,          8.089000,                    84.629775,      0.995000
                1623836700,           2021-06-16 09:45:00,           2021-06-16 02:45:00,      3.450000,     17.416000,          8.097000,                    84.506774,      0.994000
                1623837000,           2021-06-16 09:50:00,           2021-06-16 02:50:00,      3.450000,     17.298000,          8.116000,                    84.497988,      0.994000
                1623837300,           2021-06-16 09:55:00,           2021-06-16 02:55:00,      3.450000,     17.196000,          8.133000,                    84.495681,      0.994000
                1623837600,           2021-06-16 10:00:00,           2021-06-16 03:00:00,      3.450000,     17.069000,          8.150000,                    84.448691,      0.994000
                1623837900,           2021-06-16 10:05:00,           2021-06-16 03:05:00,      3.450000,     16.959000,          8.167000,                    84.430859,      0.994000
                1623838200,           2021-06-16 10:10:00,           2021-06-16 03:10:00,      3.450000,     16.840000,          8.189000,                    84.447976,      0.994000
                1623838500,           2021-06-16 10:15:00,           2021-06-16 03:15:00,      3.450000,     16.713000,          8.209000,                    84.429331,      0.994000
                1623838800,           2021-06-16 10:20:00,           2021-06-16 03:20:00,      3.450000,     16.619000,          8.224000,                    84.416923,      0.994000
                1623839100,           2021-06-16 10:25:00,           2021-06-16 03:25:00,      3.450000,     16.483000,          8.241000,                    84.349883,      0.993000
                1623839400,           2021-06-16 10:30:00,           2021-06-16 03:30:00,      3.450000,     16.398000,          8.253000,                    84.321596,      0.994000
                1623839700,           2021-06-16 10:35:00,           2021-06-16 03:35:00,      3.450000,     16.288000,          8.271000,                    84.309601,      0.994000
                1623840000,           2021-06-16 10:40:00,           2021-06-16 03:40:00,      3.450000,     16.168000,          8.297000,                    84.360351,      0.994000
                1623840300,           2021-06-16 10:45:00,           2021-06-16 03:45:00,      3.450000,     16.049000,          8.313000,                    84.310237,      0.993000
                1623840600,           2021-06-16 10:50:00,           2021-06-16 03:50:00,      3.450000,     15.955000,          8.335000,                    84.364902,      0.994000
                1623840900,           2021-06-16 10:55:00,           2021-06-16 03:55:00,      3.450000,     15.836000,          8.344000,                    84.242604,      0.993000
                1623841200,           2021-06-16 11:00:00,           2021-06-16 04:00:00,      3.450000,     15.742000,          8.361000,                    84.245410,      0.993000
                1623841500,           2021-06-16 11:05:00,           2021-06-16 04:05:00,      3.450000,     15.639000,          8.378000,                    84.231411,      0.993000
                1623841800,           2021-06-16 11:10:00,           2021-06-16 04:10:00,      3.450000,     15.536000,          8.402000,                    84.286965,      0.994000
                1623842100,           2021-06-16 11:15:00,           2021-06-16 04:15:00,      3.450000,     15.425000,          8.421000,                    84.277044,      0.994000
                1623842400,           2021-06-16 11:20:00,           2021-06-16 04:20:00,      3.450000,     15.322000,          8.438000,                    84.260818,      0.993000
                1623842700,           2021-06-16 11:25:00,           2021-06-16 04:25:00,      3.450000,     15.227000,          8.457000,                    84.278351,      0.994000
                1623843000,           2021-06-16 11:30:00,           2021-06-16 04:30:00,      3.450000,     15.133000,          8.474000,                    84.277107,      0.994000
                1623843300,           2021-06-16 11:35:00,           2021-06-16 04:35:00,      3.450000,     15.021000,          8.489000,                    84.222683,      0.993000
                1623843600,           2021-06-16 11:40:00,           2021-06-16 04:40:00,      3.450000,     14.935000,          8.499000,                    84.165442,      0.992000
                1623843900,           2021-06-16 11:45:00,           2021-06-16 04:45:00,      3.450000,     14.849000,          8.527000,                    84.285816,      0.992000
                1623844200,           2021-06-16 11:50:00,           2021-06-16 04:50:00,      3.450000,     14.746000,          8.537000,                    84.196593,      0.991000
                1623844500,           2021-06-16 11:55:00,           2021-06-16 04:55:00,      3.450000,     14.651000,          8.562000,                    84.269265,      0.992000
                1623844800,           2021-06-16 12:00:00,           2021-06-16 05:00:00,      3.450000,     14.530000,          8.581000,                    84.234400,      0.991000
                1623845100,           2021-06-16 12:05:00,           2021-06-16 05:05:00,      3.450000,     14.452000,          8.591000,                    84.189440,      0.991000
                1623845400,           2021-06-16 12:10:00,           2021-06-16 05:10:00,      3.450000,     14.365000,          8.599000,                    84.108110,      0.991000
                1623845700,           2021-06-16 12:15:00,           2021-06-16 05:15:00,      3.450000,     14.279000,          8.616000,                    84.116248,      0.991000
                1623846000,           2021-06-16 12:20:00,           2021-06-16 05:20:00,      3.450000,     14.166000,          8.642000,                    84.161757,      0.991000
                1623846300,           2021-06-16 12:25:00,           2021-06-16 05:25:00,      3.450000,     14.088000,          8.663000,                    84.222185,      0.991000
                1623846600,           2021-06-16 12:30:00,           2021-06-16 05:30:00,      3.450000,     14.010000,          8.662000,                    84.068447,      0.991000
                1623846900,           2021-06-16 12:35:00,           2021-06-16 05:35:00,      3.450000,     13.906000,          8.695000,                    84.196054,      0.991000
                1623847200,           2021-06-16 12:40:00,           2021-06-16 05:40:00,      3.450000,     13.836000,          8.707000,                    84.182443,      0.992000
                1623847500,           2021-06-16 12:45:00,           2021-06-16 05:45:00,      3.450000,     13.740000,          8.726000,                    84.187797,      0.991000
                1623847800,           2021-06-16 12:50:00,           2021-06-16 05:50:00,      3.450000,     13.653000,          8.735000,                    84.112905,      0.991000
                1623848100,           2021-06-16 12:55:00,           2021-06-16 05:55:00,      3.450000,     13.557000,          8.752000,                    84.097882,      0.991000
                1623848400,           2021-06-16 13:00:00,           2021-06-16 06:00:00,      3.450000,     13.496000,          8.761000,                    84.070724,      0.991000
                1623848700,           2021-06-16 13:05:00,           2021-06-16 06:05:00,      3.450000,     13.461000,          8.767000,                    84.063068,      0.991000
                1623849000,           2021-06-16 13:10:00,           2021-06-16 06:10:00,      3.450000,     13.478000,          8.768000,                    84.104343,      0.991000
                1623849300,           2021-06-16 13:15:00,           2021-06-16 06:15:00,      3.450000,     13.505000,          8.757000,                    84.049097,      0.991000
                1623849600,           2021-06-16 13:20:00,           2021-06-16 06:20:00,      3.450000,     13.609000,          8.734000,                    84.021520,      0.991000
                1623849900,           2021-06-16 13:25:00,           2021-06-16 06:25:00,      3.450000,     13.705000,          8.722000,                    84.084233,      0.991000
                1623850200,           2021-06-16 13:30:00,           2021-06-16 06:30:00,      3.450000,     13.845000,          8.691000,                    84.044406,      0.990000
                1623850500,           2021-06-16 13:35:00,           2021-06-16 06:35:00,      3.450000,     14.001000,          8.664000,                    84.071240,      0.991000
                1623850800,           2021-06-16 13:40:00,           2021-06-16 06:40:00,      3.450000,     14.227000,          8.621000,                    84.069416,      0.991000
                1623851100,           2021-06-16 13:45:00,           2021-06-16 06:45:00,      3.450000,     14.461000,          8.587000,                    84.166745,      0.991000
                1623851400,           2021-06-16 13:50:00,           2021-06-16 06:50:00,      3.450000,     14.720000,          8.540000,                    84.178704,      0.991000
                1623851700,           2021-06-16 13:55:00,           2021-06-16 06:55:00,      3.450000,     15.013000,          8.488000,                    84.198224,      0.991000
                1623852000,           2021-06-16 14:00:00,           2021-06-16 07:00:00,      3.450000,     15.322000,          8.443000,                    84.310748,      0.991000
                1623852300,           2021-06-16 14:05:00,           2021-06-16 07:05:00,      3.440000,     15.665000,          8.378000,                    84.278176,      0.991000
                1623852600,           2021-06-16 14:10:00,           2021-06-16 07:10:00,      3.450000,     15.989000,          8.329000,                    84.365052,      0.991000
                1623852900,           2021-06-16 14:15:00,           2021-06-16 07:15:00,      3.450000,     16.356000,          8.255000,                    84.267365,      0.991000
                1623853200,           2021-06-16 14:20:00,           2021-06-16 07:20:00,      3.440000,     16.789000,          8.202000,                    84.491788,      0.990000
                1623853500,           2021-06-16 14:25:00,           2021-06-16 07:25:00,      3.440000,     16.823000,          8.102000,                    83.521082,      0.991000
                1623853800,           2021-06-16 14:30:00,           2021-06-16 07:30:00,      3.450000,     16.245000,          8.085000,                    82.338796,      0.991000
                1623854100,           2021-06-16 14:35:00,           2021-06-16 07:35:00,      3.450000,     15.124000,          8.208000,                    81.615814,      0.990000
                1623854400,           2021-06-16 14:40:00,           2021-06-16 07:40:00,      3.450000,     13.827000,          8.292000,                    80.154180,      0.991000
                1623854700,           2021-06-16 14:45:00,           2021-06-16 07:45:00,      3.450000,     12.768000,          8.450000,                    79.780749,      0.991000
                1623855000,           2021-06-16 14:50:00,           2021-06-16 07:50:00,      3.450000,     12.300000,          8.516000,                    79.560461,      0.991000
                1623855300,           2021-06-16 14:55:00,           2021-06-16 07:55:00,      3.450000,     12.397000,          8.504000,                    79.622758,      0.991000
                1623855600,           2021-06-16 15:00:00,           2021-06-16 08:00:00,      3.450000,     12.468000,          8.448000,                    79.225302,      0.990000
