MiniDOT Logger Concatenated Data File
Sensor:             7450-265933
Concatenation Date: 2022Mar24 13:07:07 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1634256960,           2021-10-15 00:16:00,           2021-10-14 17:16:00,      3.470000,     21.649000,          7.668000,                    87.109600,      0.952000
                1634257260,           2021-10-15 00:21:00,           2021-10-14 17:21:00,      3.470000,     21.548000,          7.701000,                    87.313435,      0.952000
                1634257560,           2021-10-15 00:26:00,           2021-10-14 17:26:00,      3.470000,     21.448000,          7.670000,                    86.793350,      0.952000
                1634257860,           2021-10-15 00:31:00,           2021-10-14 17:31:00,      3.480000,     21.456000,          7.661000,                    86.704977,      0.952000
                1634258160,           2021-10-15 00:36:00,           2021-10-14 17:36:00,      3.480000,     21.523000,          7.660000,                    86.806476,      0.951000
                1634258460,           2021-10-15 00:41:00,           2021-10-14 17:41:00,      3.480000,     21.623000,          7.659000,                    86.963560,      0.953000
                1634258760,           2021-10-15 00:46:00,           2021-10-14 17:46:00,      3.480000,     21.682000,          7.655000,                    87.017487,      0.952000
                1634259060,           2021-10-15 00:51:00,           2021-10-14 17:51:00,      3.480000,     21.757000,          7.645000,                    87.029967,      0.952000
                1634259360,           2021-10-15 00:56:00,           2021-10-14 17:56:00,      3.480000,     21.799000,          7.629000,                    86.918339,      0.952000
                1634259660,           2021-10-15 01:01:00,           2021-10-14 18:01:00,      3.480000,     21.849000,          7.627000,                    86.979492,      0.952000
                1634259960,           2021-10-15 01:06:00,           2021-10-14 18:06:00,      3.480000,     21.874000,          7.653000,                    87.318120,      0.952000
                1634260260,           2021-10-15 01:11:00,           2021-10-14 18:11:00,      3.480000,     21.891000,          7.665000,                    87.483724,      0.952000
                1634260560,           2021-10-15 01:16:00,           2021-10-14 18:16:00,      3.480000,     21.908000,          7.656000,                    87.409659,      0.951000
                1634260860,           2021-10-15 01:21:00,           2021-10-14 18:21:00,      3.490000,     21.891000,          7.675000,                    87.597858,      0.952000
                1634261160,           2021-10-15 01:26:00,           2021-10-14 18:26:00,      3.490000,     21.883000,          7.679000,                    87.629986,      0.952000
                1634261460,           2021-10-15 01:31:00,           2021-10-14 18:31:00,      3.490000,     21.866000,          7.685000,                    87.669694,      0.952000
                1634261760,           2021-10-15 01:36:00,           2021-10-14 18:36:00,      3.490000,     21.799000,          7.689000,                    87.601928,      0.951000
                1634262060,           2021-10-15 01:41:00,           2021-10-14 18:41:00,      3.490000,     21.741000,          7.699000,                    87.617592,      0.951000
                1634262360,           2021-10-15 01:46:00,           2021-10-14 18:46:00,      3.490000,     21.674000,          7.717000,                    87.708685,      0.952000
                1634262660,           2021-10-15 01:51:00,           2021-10-14 18:51:00,      3.500000,     21.557000,          7.733000,                    87.691551,      0.951000
                1634262960,           2021-10-15 01:56:00,           2021-10-14 18:56:00,      3.500000,     21.481000,          7.746000,                    87.709547,      0.951000
                1634263260,           2021-10-15 02:01:00,           2021-10-14 19:01:00,      3.500000,     21.389000,          7.762000,                    87.733777,      0.952000
                1634263560,           2021-10-15 02:06:00,           2021-10-14 19:06:00,      3.500000,     21.272000,          7.775000,                    87.680875,      0.951000
                1634263860,           2021-10-15 02:11:00,           2021-10-14 19:11:00,      3.500000,     21.155000,          7.795000,                    87.706159,      0.951000
                1634264160,           2021-10-15 02:16:00,           2021-10-14 19:16:00,      3.500000,     21.046000,          7.810000,                    87.688087,      0.951000
                1634264460,           2021-10-15 02:21:00,           2021-10-14 19:21:00,      3.500000,     20.929000,          7.827000,                    87.678052,      0.951000
                1634264760,           2021-10-15 02:26:00,           2021-10-14 19:26:00,      3.500000,     20.804000,          7.838000,                    87.586431,      0.951000
                1634265060,           2021-10-15 02:31:00,           2021-10-14 19:31:00,      3.500000,     20.670000,          7.871000,                    87.724030,      0.951000
                1634265360,           2021-10-15 02:36:00,           2021-10-14 19:36:00,      3.500000,     20.511000,          7.891000,                    87.672105,      0.951000
                1634265660,           2021-10-15 02:41:00,           2021-10-14 19:41:00,      3.500000,     20.360000,          7.921000,                    87.743583,      0.951000
                1634265960,           2021-10-15 02:46:00,           2021-10-14 19:46:00,      3.510000,     20.226000,          7.925000,                    87.555549,      0.950000
                1634266260,           2021-10-15 02:51:00,           2021-10-14 19:51:00,      3.500000,     20.075000,          7.953000,                    87.602296,      0.950000
                1634266560,           2021-10-15 02:56:00,           2021-10-14 19:56:00,      3.500000,     19.916000,          7.972000,                    87.534580,      0.950000
                1634266860,           2021-10-15 03:01:00,           2021-10-14 20:01:00,      3.500000,     19.765000,          7.998000,                    87.556306,      0.951000
                1634267160,           2021-10-15 03:06:00,           2021-10-14 20:06:00,      3.500000,     19.589000,          8.023000,                    87.521797,      0.950000
                1634267460,           2021-10-15 03:11:00,           2021-10-14 20:11:00,      3.510000,     19.412000,          8.056000,                    87.570788,      0.951000
                1634267760,           2021-10-15 03:16:00,           2021-10-14 20:16:00,      3.510000,     19.261000,          8.071000,                    87.468204,      0.950000
                1634268060,           2021-10-15 03:21:00,           2021-10-14 20:21:00,      3.510000,     19.076000,          8.100000,                    87.456084,      0.950000
                1634268360,           2021-10-15 03:26:00,           2021-10-14 20:26:00,      3.500000,     18.883000,          8.138000,                    87.524514,      0.950000
                1634268660,           2021-10-15 03:31:00,           2021-10-14 20:31:00,      3.510000,     18.715000,          8.159000,                    87.452241,      0.950000
                1634268960,           2021-10-15 03:36:00,           2021-10-14 20:36:00,      3.510000,     18.538000,          8.187000,                    87.437398,      0.950000
                1634269260,           2021-10-15 03:41:00,           2021-10-14 20:41:00,      3.510000,     18.361000,          8.218000,                    87.452549,      0.950000
                1634269560,           2021-10-15 03:46:00,           2021-10-14 20:46:00,      3.510000,     18.193000,          8.237000,                    87.354389,      0.950000
                1634269860,           2021-10-15 03:51:00,           2021-10-14 20:51:00,      3.510000,     17.990000,          8.282000,                    87.466987,      0.951000
                1634270160,           2021-10-15 03:56:00,           2021-10-14 20:56:00,      3.510000,     17.788000,          8.306000,                    87.356864,      0.950000
                1634270460,           2021-10-15 04:01:00,           2021-10-14 21:01:00,      3.510000,     17.627000,          8.337000,                    87.392242,      0.950000
                1634270760,           2021-10-15 04:06:00,           2021-10-14 21:06:00,      3.510000,     17.441000,          8.365000,                    87.349070,      0.950000
                1634271060,           2021-10-15 04:11:00,           2021-10-14 21:11:00,      3.510000,     17.238000,          8.396000,                    87.304258,      0.950000
                1634271360,           2021-10-15 04:16:00,           2021-10-14 21:16:00,      3.510000,     17.068000,          8.417000,                    87.213475,      0.950000
                1634271660,           2021-10-15 04:21:00,           2021-10-14 21:21:00,      3.510000,     16.881000,          8.451000,                    87.224585,      0.950000
                1634271960,           2021-10-15 04:26:00,           2021-10-14 21:26:00,      3.510000,     16.694000,          8.482000,                    87.202375,      0.950000
                1634272260,           2021-10-15 04:31:00,           2021-10-14 21:31:00,      3.510000,     16.481000,          8.524000,                    87.242827,      0.950000
                1634272560,           2021-10-15 04:36:00,           2021-10-14 21:36:00,      3.510000,     16.294000,          8.567000,                    87.337913,      0.950000
                1634272860,           2021-10-15 04:41:00,           2021-10-14 21:41:00,      3.520000,     16.098000,          8.591000,                    87.220244,      0.950000
                1634273160,           2021-10-15 04:46:00,           2021-10-14 21:46:00,      3.520000,     15.927000,          8.627000,                    87.268534,      0.950000
                1634273460,           2021-10-15 04:51:00,           2021-10-14 21:51:00,      3.520000,     15.730000,          8.670000,                    87.336549,      0.951000
                1634273760,           2021-10-15 04:56:00,           2021-10-14 21:56:00,      3.510000,     15.559000,          8.689000,                    87.208969,      0.950000
                1634274060,           2021-10-15 05:01:00,           2021-10-14 22:01:00,      3.510000,     15.370000,          8.724000,                    87.206559,      0.950000
                1634274360,           2021-10-15 05:06:00,           2021-10-14 22:06:00,      3.520000,     15.181000,          8.760000,                    87.211560,      0.950000
                1634274660,           2021-10-15 05:11:00,           2021-10-14 22:11:00,      3.520000,     15.000000,          8.793000,                    87.199254,      0.950000
                1634274960,           2021-10-15 05:16:00,           2021-10-14 22:16:00,      3.520000,     14.810000,          8.828000,                    87.187426,      0.950000
                1634275260,           2021-10-15 05:21:00,           2021-10-14 22:21:00,      3.520000,     14.638000,          8.854000,                    87.118598,      0.950000
                1634275560,           2021-10-15 05:26:00,           2021-10-14 22:26:00,      3.510000,     14.456000,          8.892000,                    87.146753,      0.950000
                1634275860,           2021-10-15 05:31:00,           2021-10-14 22:31:00,      3.510000,     14.265000,          8.938000,                    87.233168,      0.950000
                1634276160,           2021-10-15 05:36:00,           2021-10-14 22:36:00,      3.520000,     14.092000,          8.958000,                    87.097832,      0.950000
                1634276460,           2021-10-15 05:41:00,           2021-10-14 22:41:00,      3.520000,     13.935000,          8.982000,                    87.030642,      0.949000
                1634276760,           2021-10-15 05:46:00,           2021-10-14 22:46:00,      3.520000,     13.752000,          9.031000,                    87.153482,      0.950000
                1634277060,           2021-10-15 05:51:00,           2021-10-14 22:51:00,      3.520000,     13.569000,          9.067000,                    87.147854,      0.950000
                1634277360,           2021-10-15 05:56:00,           2021-10-14 22:56:00,      3.510000,     13.403000,          9.097000,                    87.115155,      0.950000
                1634277660,           2021-10-15 06:01:00,           2021-10-14 23:01:00,      3.520000,     13.201000,          9.141000,                    87.144294,      0.950000
                1634277960,           2021-10-15 06:06:00,           2021-10-14 23:06:00,      3.520000,     13.034000,          9.170000,                    87.095760,      0.950000
                1634278260,           2021-10-15 06:11:00,           2021-10-14 23:11:00,      3.520000,     12.885000,          9.197000,                    87.061600,      0.950000
                1634278560,           2021-10-15 06:16:00,           2021-10-14 23:16:00,      3.520000,     12.699000,          9.245000,                    87.151619,      0.950000
                1634278860,           2021-10-15 06:21:00,           2021-10-14 23:21:00,      3.520000,     12.540000,          9.274000,                    87.112813,      0.950000
                1634279160,           2021-10-15 06:26:00,           2021-10-14 23:26:00,      3.520000,     12.346000,          9.319000,                    87.153087,      0.950000
                1634279460,           2021-10-15 06:31:00,           2021-10-14 23:31:00,      3.520000,     12.195000,          9.350000,                    87.144612,      0.950000
                1634279760,           2021-10-15 06:36:00,           2021-10-14 23:36:00,      3.520000,     12.026000,          9.378000,                    87.070886,      0.950000
                1634280060,           2021-10-15 06:41:00,           2021-10-14 23:41:00,      3.520000,     11.875000,          9.411000,                    87.077421,      0.950000
                1634280360,           2021-10-15 06:46:00,           2021-10-14 23:46:00,      3.520000,     11.705000,          9.455000,                    87.145652,      0.950000
                1634280660,           2021-10-15 06:51:00,           2021-10-14 23:51:00,      3.520000,     11.535000,          9.485000,                    87.082491,      0.950000
                1634280960,           2021-10-15 06:56:00,           2021-10-14 23:56:00,      3.520000,     11.365000,          9.523000,                    87.090642,      0.950000
                1634281260,           2021-10-15 07:01:00,           2021-10-15 00:01:00,      3.520000,     11.203000,          9.554000,                    87.048676,      0.949000
                1634281560,           2021-10-15 07:06:00,           2021-10-15 00:06:00,      3.520000,     11.032000,          9.596000,                    87.086587,      0.949000
                1634281860,           2021-10-15 07:11:00,           2021-10-15 00:11:00,      3.520000,     10.878000,          9.630000,                    87.083829,      0.950000
                1634282160,           2021-10-15 07:16:00,           2021-10-15 00:16:00,      3.520000,     10.716000,          9.663000,                    87.053912,      0.949000
                1634282460,           2021-10-15 07:21:00,           2021-10-15 00:21:00,      3.520000,     10.561000,          9.691000,                    86.991374,      0.949000
                1634282760,           2021-10-15 07:26:00,           2021-10-15 00:26:00,      3.520000,     10.407000,          9.732000,                    87.045592,      0.949000
                1634283060,           2021-10-15 07:31:00,           2021-10-15 00:31:00,      3.520000,     10.252000,          9.769000,                    87.059740,      0.949000
                1634283360,           2021-10-15 07:36:00,           2021-10-15 00:36:00,      3.520000,     10.115000,          9.799000,                    87.046460,      0.949000
                1634283660,           2021-10-15 07:41:00,           2021-10-15 00:41:00,      3.520000,      9.951000,          9.835000,                    87.029360,      0.949000
                1634283960,           2021-10-15 07:46:00,           2021-10-15 00:46:00,      3.520000,      9.804000,          9.874000,                    87.071561,      0.949000
                1634284260,           2021-10-15 07:51:00,           2021-10-15 00:51:00,      3.520000,      9.648000,          9.900000,                    86.978813,      0.948000
                1634284560,           2021-10-15 07:56:00,           2021-10-15 00:56:00,      3.520000,      9.528000,          9.931000,                    87.002879,      0.949000
                1634284860,           2021-10-15 08:01:00,           2021-10-15 01:01:00,      3.520000,      9.380000,          9.970000,                    87.037355,      0.949000
                1634285160,           2021-10-15 08:06:00,           2021-10-15 01:06:00,      3.520000,      9.241000,         10.004000,                    87.044916,      0.949000
                1634285460,           2021-10-15 08:11:00,           2021-10-15 01:11:00,      3.520000,      9.112000,         10.026000,                    86.967511,      0.949000
                1634285760,           2021-10-15 08:16:00,           2021-10-15 01:16:00,      3.520000,      8.963000,         10.075000,                    87.080776,      0.949000
                1634286060,           2021-10-15 08:21:00,           2021-10-15 01:21:00,      3.520000,      8.842000,         10.093000,                    86.982922,      0.949000
                1634286360,           2021-10-15 08:26:00,           2021-10-15 01:26:00,      3.520000,      8.702000,         10.136000,                    87.059252,      0.949000
                1634286660,           2021-10-15 08:31:00,           2021-10-15 01:31:00,      3.520000,      8.590000,         10.160000,                    87.029611,      0.949000
                1634286960,           2021-10-15 08:36:00,           2021-10-15 01:36:00,      3.520000,      8.459000,         10.191000,                    87.018736,      0.949000
                1634287260,           2021-10-15 08:41:00,           2021-10-15 01:41:00,      3.520000,      8.327000,         10.214000,                    86.936194,      0.948000
                1634287560,           2021-10-15 08:46:00,           2021-10-15 01:46:00,      3.520000,      8.205000,         10.254000,                    87.018041,      0.949000
                1634287860,           2021-10-15 08:51:00,           2021-10-15 01:51:00,      3.520000,      8.092000,         10.273000,                    86.939475,      0.948000
                1634288160,           2021-10-15 08:56:00,           2021-10-15 01:56:00,      3.520000,      7.960000,         10.317000,                    87.030730,      0.949000
                1634288460,           2021-10-15 09:01:00,           2021-10-15 02:01:00,      3.520000,      7.827000,         10.346000,                    86.991559,      0.948000
                1634288760,           2021-10-15 09:06:00,           2021-10-15 02:06:00,      3.520000,      7.751000,         10.353000,                    86.888238,      0.948000
                1634289060,           2021-10-15 09:11:00,           2021-10-15 02:11:00,      3.520000,      7.618000,         10.394000,                    86.947585,      0.949000
                1634289360,           2021-10-15 09:16:00,           2021-10-15 02:16:00,      3.520000,      7.513000,         10.418000,                    86.923199,      0.948000
                1634289660,           2021-10-15 09:21:00,           2021-10-15 02:21:00,      3.520000,      7.399000,         10.446000,                    86.911883,      0.948000
                1634289960,           2021-10-15 09:26:00,           2021-10-15 02:26:00,      3.520000,      7.284000,         10.480000,                    86.947060,      0.949000
                1634290260,           2021-10-15 09:31:00,           2021-10-15 02:31:00,      3.520000,      7.188000,         10.505000,                    86.947338,      0.948000
                1634290560,           2021-10-15 09:36:00,           2021-10-15 02:36:00,      3.520000,      7.064000,         10.542000,                    86.985279,      0.948000
                1634290860,           2021-10-15 09:41:00,           2021-10-15 02:41:00,      3.520000,      6.968000,         10.568000,                    86.991735,      0.948000
                1634291160,           2021-10-15 09:46:00,           2021-10-15 02:46:00,      3.520000,      6.852000,         10.587000,                    86.896431,      0.948000
                1634291460,           2021-10-15 09:51:00,           2021-10-15 02:51:00,      3.520000,      6.765000,         10.614000,                    86.928910,      0.948000
                1634291760,           2021-10-15 09:56:00,           2021-10-15 02:56:00,      3.520000,      6.659000,         10.642000,                    86.927332,      0.948000
                1634292060,           2021-10-15 10:01:00,           2021-10-15 03:01:00,      3.520000,      6.552000,         10.676000,                    86.971400,      0.948000
                1634292360,           2021-10-15 10:06:00,           2021-10-15 03:06:00,      3.520000,      6.475000,         10.687000,                    86.892796,      0.948000
                1634292660,           2021-10-15 10:11:00,           2021-10-15 03:11:00,      3.520000,      6.377000,         10.717000,                    86.922152,      0.948000
                1634292960,           2021-10-15 10:16:00,           2021-10-15 03:16:00,      3.520000,      6.261000,         10.746000,                    86.902884,      0.948000
                1634293260,           2021-10-15 10:21:00,           2021-10-15 03:21:00,      3.520000,      6.153000,         10.775000,                    86.900020,      0.948000
                1634293560,           2021-10-15 10:26:00,           2021-10-15 03:26:00,      3.520000,      6.065000,         10.810000,                    86.988370,      0.948000
                1634293860,           2021-10-15 10:31:00,           2021-10-15 03:31:00,      3.520000,      5.997000,         10.814000,                    86.870733,      0.948000
                1634294160,           2021-10-15 10:36:00,           2021-10-15 03:36:00,      3.520000,      5.879000,         10.853000,                    86.923265,      0.948000
                1634294460,           2021-10-15 10:41:00,           2021-10-15 03:41:00,      3.520000,      5.801000,         10.857000,                    86.782988,      0.947000
                1634294760,           2021-10-15 10:46:00,           2021-10-15 03:46:00,      3.520000,      5.712000,         10.890000,                    86.849669,      0.948000
                1634295060,           2021-10-15 10:51:00,           2021-10-15 03:51:00,      3.520000,      5.574000,         10.932000,                    86.878081,      0.948000
                1634295360,           2021-10-15 10:56:00,           2021-10-15 03:56:00,      3.520000,      5.475000,         10.975000,                    86.999214,      0.948000
                1634295660,           2021-10-15 11:01:00,           2021-10-15 04:01:00,      3.520000,      5.406000,         10.981000,                    86.893037,      0.947000
                1634295960,           2021-10-15 11:06:00,           2021-10-15 04:06:00,      3.520000,      5.327000,         11.000000,                    86.867152,      0.948000
                1634296260,           2021-10-15 11:11:00,           2021-10-15 04:11:00,      3.520000,      5.208000,         11.038000,                    86.901047,      0.947000
                1634296560,           2021-10-15 11:16:00,           2021-10-15 04:16:00,      3.520000,      5.138000,         11.049000,                    86.831016,      0.947000
                1634296860,           2021-10-15 11:21:00,           2021-10-15 04:21:00,      3.520000,      5.048000,         11.076000,                    86.841441,      0.947000
                1634297160,           2021-10-15 11:26:00,           2021-10-15 04:26:00,      3.520000,      4.948000,         11.107000,                    86.859846,      0.947000
                1634297460,           2021-10-15 11:31:00,           2021-10-15 04:31:00,      3.520000,      4.878000,         11.117000,                    86.780750,      0.947000
                1634297760,           2021-10-15 11:36:00,           2021-10-15 04:36:00,      3.520000,      4.778000,         11.152000,                    86.828684,      0.947000
                1634298060,           2021-10-15 11:41:00,           2021-10-15 04:41:00,      3.520000,      4.708000,         11.174000,                    86.842066,      0.947000
                1634298360,           2021-10-15 11:46:00,           2021-10-15 04:46:00,      3.520000,      4.628000,         11.190000,                    86.785790,      0.946000
                1634298660,           2021-10-15 11:51:00,           2021-10-15 04:51:00,      3.520000,      4.567000,         11.210000,                    86.803002,      0.947000
                1634298960,           2021-10-15 11:56:00,           2021-10-15 04:56:00,      3.520000,      4.487000,         11.235000,                    86.815425,      0.947000
                1634299260,           2021-10-15 12:01:00,           2021-10-15 05:01:00,      3.520000,      4.426000,         11.250000,                    86.793087,      0.947000
                1634299560,           2021-10-15 12:06:00,           2021-10-15 05:06:00,      3.520000,      4.335000,         11.275000,                    86.779383,      0.946000
                1634299860,           2021-10-15 12:11:00,           2021-10-15 05:11:00,      3.520000,      4.244000,         11.304000,                    86.795618,      0.946000
                1634300160,           2021-10-15 12:16:00,           2021-10-15 05:16:00,      3.520000,      4.194000,         11.314000,                    86.758644,      0.946000
                1634300460,           2021-10-15 12:21:00,           2021-10-15 05:21:00,      3.520000,      4.102000,         11.362000,                    86.916631,      0.947000
                1634300760,           2021-10-15 12:26:00,           2021-10-15 05:26:00,      3.520000,      4.062000,         11.354000,                    86.764201,      0.946000
                1634301060,           2021-10-15 12:31:00,           2021-10-15 05:31:00,      3.520000,      3.980000,         11.386000,                    86.821270,      0.947000
                1634301360,           2021-10-15 12:36:00,           2021-10-15 05:36:00,      3.520000,      3.919000,         11.393000,                    86.735181,      0.946000
                1634301660,           2021-10-15 12:41:00,           2021-10-15 05:41:00,      3.510000,      3.848000,         11.419000,                    86.770503,      0.946000
                1634301960,           2021-10-15 12:46:00,           2021-10-15 05:46:00,      3.510000,      3.786000,         11.433000,                    86.734782,      0.946000
                1634302260,           2021-10-15 12:51:00,           2021-10-15 05:51:00,      3.510000,      3.715000,         11.462000,                    86.791725,      0.946000
                1634302560,           2021-10-15 12:56:00,           2021-10-15 05:56:00,      3.510000,      3.633000,         11.489000,                    86.807518,      0.946000
                1634302860,           2021-10-15 13:01:00,           2021-10-15 06:01:00,      3.510000,      3.571000,         11.500000,                    86.747934,      0.946000
                1634303160,           2021-10-15 13:06:00,           2021-10-15 06:06:00,      3.520000,      3.499000,         11.513000,                    86.680184,      0.946000
                1634303460,           2021-10-15 13:11:00,           2021-10-15 06:11:00,      3.520000,      3.407000,         11.546000,                    86.716295,      0.946000
                1634303760,           2021-10-15 13:16:00,           2021-10-15 06:16:00,      3.520000,      3.335000,         11.573000,                    86.752618,      0.946000
                1634304060,           2021-10-15 13:21:00,           2021-10-15 06:21:00,      3.520000,      3.283000,         11.574000,                    86.639941,      0.945000
                1634304360,           2021-10-15 13:26:00,           2021-10-15 06:26:00,      3.520000,      3.200000,         11.615000,                    86.754466,      0.946000
                1634304660,           2021-10-15 13:31:00,           2021-10-15 06:31:00,      3.520000,      3.118000,         11.631000,                    86.683764,      0.945000
                1634304960,           2021-10-15 13:36:00,           2021-10-15 06:36:00,      3.520000,      3.066000,         11.649000,                    86.697173,      0.945000
                1634305260,           2021-10-15 13:41:00,           2021-10-15 06:41:00,      3.520000,      2.993000,         11.666000,                    86.654030,      0.945000
                1634305560,           2021-10-15 13:46:00,           2021-10-15 06:46:00,      3.520000,      2.920000,         11.689000,                    86.654974,      0.945000
                1634305860,           2021-10-15 13:51:00,           2021-10-15 06:51:00,      3.520000,      2.837000,         11.713000,                    86.639449,      0.945000
                1634306160,           2021-10-15 13:56:00,           2021-10-15 06:56:00,      3.520000,      2.775000,         11.744000,                    86.723953,      0.945000
                1634306460,           2021-10-15 14:01:00,           2021-10-15 07:01:00,      3.520000,      2.712000,         11.756000,                    86.665359,      0.945000
                1634306760,           2021-10-15 14:06:00,           2021-10-15 07:06:00,      3.520000,      2.660000,         11.771000,                    86.654336,      0.945000
                1634307060,           2021-10-15 14:11:00,           2021-10-15 07:11:00,      3.510000,      2.576000,         11.799000,                    86.663670,      0.945000
                1634307360,           2021-10-15 14:16:00,           2021-10-15 07:16:00,      3.510000,      2.513000,         11.817000,                    86.648150,      0.945000
                1634307660,           2021-10-15 14:21:00,           2021-10-15 07:21:00,      3.510000,      2.429000,         11.844000,                    86.648824,      0.945000
                1634307960,           2021-10-15 14:26:00,           2021-10-15 07:26:00,      3.510000,      2.366000,         11.872000,                    86.705432,      0.945000
                1634308260,           2021-10-15 14:31:00,           2021-10-15 07:31:00,      3.510000,      2.313000,         11.874000,                    86.595371,      0.944000
                1634308560,           2021-10-15 14:36:00,           2021-10-15 07:36:00,      3.510000,      2.229000,         11.899000,                    86.579805,      0.944000
                1634308860,           2021-10-15 14:41:00,           2021-10-15 07:41:00,      3.510000,      2.208000,         11.898000,                    86.523083,      0.944000
                1634309160,           2021-10-15 14:46:00,           2021-10-15 07:46:00,      3.510000,      2.134000,         11.921000,                    86.515836,      0.944000
                1634309460,           2021-10-15 14:51:00,           2021-10-15 07:51:00,      3.510000,      2.071000,         11.947000,                    86.555727,      0.944000
                1634309760,           2021-10-15 14:56:00,           2021-10-15 07:56:00,      3.510000,      2.007000,         11.969000,                    86.563755,      0.944000
                1634310060,           2021-10-15 15:01:00,           2021-10-15 08:01:00,      3.510000,      1.965000,         11.980000,                    86.543934,      0.944000
                1634310360,           2021-10-15 15:06:00,           2021-10-15 08:06:00,      3.510000,      1.901000,         11.999000,                    86.529587,      0.944000
                1634310660,           2021-10-15 15:11:00,           2021-10-15 08:11:00,      3.510000,      1.848000,         11.978000,                    86.252884,      0.944000
                1634310960,           2021-10-15 15:16:00,           2021-10-15 08:16:00,      3.510000,      1.805000,         11.891000,                    85.525553,      0.943000
                1634311260,           2021-10-15 15:21:00,           2021-10-15 08:21:00,      3.510000,      1.773000,         11.940000,                    85.802648,      0.944000
                1634311560,           2021-10-15 15:26:00,           2021-10-15 08:26:00,      3.510000,      1.773000,         11.873000,                    85.321176,      0.944000
                1634311860,           2021-10-15 15:31:00,           2021-10-15 08:31:00,      3.510000,      1.859000,         11.810000,                    85.068755,      0.944000
                1634312160,           2021-10-15 15:36:00,           2021-10-15 08:36:00,      3.510000,      1.986000,         11.813000,                    85.386512,      0.944000
                1634312460,           2021-10-15 15:41:00,           2021-10-15 08:41:00,      3.510000,      2.092000,         11.798000,                    85.525199,      0.944000
                1634312760,           2021-10-15 15:46:00,           2021-10-15 08:46:00,      3.510000,      2.208000,         11.771000,                    85.599530,      0.944000
                1634313060,           2021-10-15 15:51:00,           2021-10-15 08:51:00,      3.510000,      2.292000,         11.760000,                    85.715079,      0.944000
                1634313360,           2021-10-15 15:56:00,           2021-10-15 08:56:00,      3.510000,      2.440000,         11.679000,                    85.467180,      0.944000
                1634313660,           2021-10-15 16:01:00,           2021-10-15 09:01:00,      3.510000,      2.618000,         11.555000,                    84.967834,      0.945000
                1634313960,           2021-10-15 16:06:00,           2021-10-15 09:06:00,      3.510000,      3.024000,         11.362000,                    84.466105,      0.945000
                1634314260,           2021-10-15 16:11:00,           2021-10-15 09:11:00,      3.510000,      3.725000,         11.079000,                    83.913794,      0.946000
                1634314560,           2021-10-15 16:16:00,           2021-10-15 09:16:00,      3.510000,      4.507000,         10.738000,                    83.018269,      0.946000
                1634314860,           2021-10-15 16:21:00,           2021-10-15 09:21:00,      3.510000,      5.188000,         10.464000,                    82.339613,      0.947000
                1634315160,           2021-10-15 16:26:00,           2021-10-15 09:26:00,      3.510000,      6.007000,         10.125000,                    81.356502,      0.947000
                1634315460,           2021-10-15 16:31:00,           2021-10-15 09:31:00,      3.510000,      6.630000,          9.983000,                    81.485173,      0.947000
                1634315760,           2021-10-15 16:36:00,           2021-10-15 09:36:00,      3.510000,      6.891000,          9.914000,                    81.451779,      0.947000
                1634316060,           2021-10-15 16:41:00,           2021-10-15 09:41:00,      3.510000,      7.121000,          9.837000,                    81.283166,      0.947000
                1634316360,           2021-10-15 16:46:00,           2021-10-15 09:46:00,      3.500000,      7.303000,          9.764000,                    81.044901,      0.947000
                1634316660,           2021-10-15 16:51:00,           2021-10-15 09:51:00,      3.500000,      7.456000,          9.706000,                    80.868772,      0.947000
                1634316960,           2021-10-15 16:56:00,           2021-10-15 09:56:00,      3.500000,      7.637000,          9.609000,                    80.418519,      0.947000
                1634317260,           2021-10-15 17:01:00,           2021-10-15 10:01:00,      3.510000,      7.874000,          9.640000,                    81.148771,      0.947000
                1634317560,           2021-10-15 17:06:00,           2021-10-15 10:06:00,      3.510000,      8.233000,          9.554000,                    81.132950,      0.947000
                1634317860,           2021-10-15 17:11:00,           2021-10-15 10:11:00,      3.500000,      8.571000,          9.402000,                    80.499654,      0.947000
                1634318160,           2021-10-15 17:16:00,           2021-10-15 10:16:00,      3.510000,      8.963000,          9.280000,                    80.209390,      0.947000
                1634318460,           2021-10-15 17:21:00,           2021-10-15 10:21:00,      3.510000,      9.288000,          9.160000,                    79.790794,      0.947000
                1634318760,           2021-10-15 17:26:00,           2021-10-15 10:26:00,      3.500000,      9.620000,          9.037000,                    79.343987,      0.946000
                1634319060,           2021-10-15 17:31:00,           2021-10-15 10:31:00,      3.500000,      9.896000,          9.117000,                    80.571147,      0.946000
                1634319360,           2021-10-15 17:36:00,           2021-10-15 10:36:00,      3.500000,     10.416000,          9.016000,                    80.658482,      0.946000
                1634319660,           2021-10-15 17:41:00,           2021-10-15 10:41:00,      3.500000,     11.041000,          8.887000,                    80.668996,      0.946000
                1634319960,           2021-10-15 17:46:00,           2021-10-15 10:46:00,      3.500000,     11.544000,          8.791000,                    80.727485,      0.946000
                1634320260,           2021-10-15 17:51:00,           2021-10-15 10:51:00,      3.500000,     11.919000,          8.716000,                    80.727676,      0.946000
