"","datetime","PAR","wtr","sieral"
"1",NA,0,19.75,"FA10B7CAD952"
"2",2022-03-24 12:05:00,950.4,6.13,"FA10B7CAD952"
"3",2022-03-24 12:10:00,923.67,6.06,"FA10B7CAD952"
"4",2022-03-24 12:15:00,875.49,5.94,"FA10B7CAD952"
"5",2022-03-24 12:20:00,891.66,5.88,"FA10B7CAD952"
"6",2022-03-24 12:25:00,860.97,5.88,"FA10B7CAD952"
"7",2022-03-24 12:30:00,742.17,5.81,"FA10B7CAD952"
"8",2022-03-24 12:35:00,799.92,5.75,"FA10B7CAD952"
"9",2022-03-24 12:40:00,847.44,5.75,"FA10B7CAD952"
"10",2022-03-24 12:45:00,863.28,5.69,"FA10B7CAD952"
"11",2022-03-24 12:50:00,890.67,5.69,"FA10B7CAD952"
"12",2022-03-24 12:55:00,903.54,5.69,"FA10B7CAD952"
"13",2022-03-24 13:00:00,906.18,5.69,"FA10B7CAD952"
"14",2022-03-24 13:05:00,918.39,5.69,"FA10B7CAD952"
"15",2022-03-24 13:10:00,922.35,5.69,"FA10B7CAD952"
"16",2022-03-24 13:15:00,922.02,5.69,"FA10B7CAD952"
"17",2022-03-24 13:20:00,928.62,5.69,"FA10B7CAD952"
"18",2022-03-24 13:25:00,935.22,5.69,"FA10B7CAD952"
"19",2022-03-24 13:30:00,941.16,5.75,"FA10B7CAD952"
"20",2022-03-24 13:35:00,944.13,5.75,"FA10B7CAD952"
"21",2022-03-24 13:40:00,951.72,5.75,"FA10B7CAD952"
"22",2022-03-24 13:45:00,933.57,5.75,"FA10B7CAD952"
"23",2022-03-24 13:50:00,950.73,5.75,"FA10B7CAD952"
"24",2022-03-24 13:55:00,924.99,5.75,"FA10B7CAD952"
"25",2022-03-24 14:00:00,918.72,5.75,"FA10B7CAD952"
"26",2022-03-24 14:05:00,904.86,5.69,"FA10B7CAD952"
"27",2022-03-24 14:10:00,869.22,5.69,"FA10B7CAD952"
"28",2022-03-24 14:15:00,898.92,5.69,"FA10B7CAD952"
"29",2022-03-24 14:20:00,906.84,5.75,"FA10B7CAD952"
"30",2022-03-24 14:25:00,893.64,5.81,"FA10B7CAD952"
"31",2022-03-24 14:30:00,912.78,5.88,"FA10B7CAD952"
"32",2022-03-24 14:35:00,929.28,5.88,"FA10B7CAD952"
"33",2022-03-24 14:40:00,945.45,5.88,"FA10B7CAD952"
"34",2022-03-24 14:45:00,890.01,5.88,"FA10B7CAD952"
"35",2022-03-24 14:50:00,872.19,5.88,"FA10B7CAD952"
"36",2022-03-24 14:55:00,886.05,5.88,"FA10B7CAD952"
"37",2022-03-24 15:00:00,851.4,5.88,"FA10B7CAD952"
"38",2022-03-24 15:05:00,834.9,5.88,"FA10B7CAD952"
"39",2022-03-24 15:10:00,769.89,5.81,"FA10B7CAD952"
"40",2022-03-24 15:15:00,854.7,5.81,"FA10B7CAD952"
"41",2022-03-24 15:20:00,836.88,5.75,"FA10B7CAD952"
"42",2022-03-24 15:25:00,832.59,5.75,"FA10B7CAD952"
"43",2022-03-24 15:30:00,827.31,5.75,"FA10B7CAD952"
"44",2022-03-24 15:35:00,795.96,5.81,"FA10B7CAD952"
"45",2022-03-24 15:40:00,783.75,5.81,"FA10B7CAD952"
"46",2022-03-24 15:45:00,751.08,5.81,"FA10B7CAD952"
"47",2022-03-24 15:50:00,774.84,5.81,"FA10B7CAD952"
"48",2022-03-24 15:55:00,745.8,5.81,"FA10B7CAD952"
"49",2022-03-24 16:00:00,687.39,5.75,"FA10B7CAD952"
"50",2022-03-24 16:05:00,683.76,5.75,"FA10B7CAD952"
"51",2022-03-24 16:10:00,633.27,5.75,"FA10B7CAD952"
"52",2022-03-24 16:15:00,595.32,5.69,"FA10B7CAD952"
"53",2022-03-24 16:20:00,650.1,5.69,"FA10B7CAD952"
"54",2022-03-24 16:25:00,671.55,5.69,"FA10B7CAD952"
"55",2022-03-24 16:30:00,622.71,5.75,"FA10B7CAD952"
"56",2022-03-24 16:35:00,554.4,5.75,"FA10B7CAD952"
"57",2022-03-24 16:40:00,586.08,5.75,"FA10B7CAD952"
"58",2022-03-24 16:45:00,612.15,5.75,"FA10B7CAD952"
"59",2022-03-24 16:50:00,561.99,5.69,"FA10B7CAD952"
"60",2022-03-24 16:55:00,528.99,5.69,"FA10B7CAD952"
"61",2022-03-24 17:00:00,508.2,5.69,"FA10B7CAD952"
"62",2022-03-24 17:05:00,444.51,5.69,"FA10B7CAD952"
"63",2022-03-24 17:10:00,441.87,5.75,"FA10B7CAD952"
"64",2022-03-24 17:15:00,452.76,5.75,"FA10B7CAD952"
"65",2022-03-24 17:20:00,422.4,5.75,"FA10B7CAD952"
"66",2022-03-24 17:25:00,385.77,5.75,"FA10B7CAD952"
"67",2022-03-24 17:30:00,363,5.75,"FA10B7CAD952"
"68",2022-03-24 17:35:00,353.76,5.75,"FA10B7CAD952"
"69",2022-03-24 17:40:00,338.91,5.75,"FA10B7CAD952"
"70",2022-03-24 17:45:00,300.63,5.75,"FA10B7CAD952"
"71",2022-03-24 17:50:00,304.59,5.75,"FA10B7CAD952"
"72",2022-03-24 17:55:00,269.61,5.75,"FA10B7CAD952"
"73",2022-03-24 18:00:00,268.95,5.75,"FA10B7CAD952"
"74",2022-03-24 18:05:00,232.65,5.75,"FA10B7CAD952"
"75",2022-03-24 18:10:00,175.56,5.75,"FA10B7CAD952"
"76",2022-03-24 18:15:00,132.33,5.75,"FA10B7CAD952"
"77",2022-03-24 18:20:00,126.06,5.69,"FA10B7CAD952"
"78",2022-03-24 18:25:00,147.18,5.69,"FA10B7CAD952"
"79",2022-03-24 18:30:00,191.07,5.69,"FA10B7CAD952"
"80",2022-03-24 18:35:00,167.64,5.69,"FA10B7CAD952"
"81",2022-03-24 18:40:00,133.65,5.69,"FA10B7CAD952"
"82",2022-03-24 18:45:00,111.54,5.69,"FA10B7CAD952"
"83",2022-03-24 18:50:00,109.23,5.69,"FA10B7CAD952"
"84",2022-03-24 18:55:00,74.25,5.69,"FA10B7CAD952"
"85",2022-03-24 19:00:00,58.08,5.69,"FA10B7CAD952"
"86",2022-03-24 19:05:00,53.13,5.69,"FA10B7CAD952"
"87",2022-03-24 19:10:00,48.18,5.69,"FA10B7CAD952"
"88",2022-03-24 19:15:00,45.21,5.69,"FA10B7CAD952"
"89",2022-03-24 19:20:00,33.99,5.69,"FA10B7CAD952"
"90",2022-03-24 19:25:00,24.75,5.69,"FA10B7CAD952"
"91",2022-03-24 19:30:00,17.49,5.69,"FA10B7CAD952"
"92",2022-03-24 19:35:00,11.22,5.75,"FA10B7CAD952"
"93",2022-03-24 19:40:00,6.93,5.75,"FA10B7CAD952"
"94",2022-03-24 19:45:00,3.63,5.69,"FA10B7CAD952"
"95",2022-03-24 19:50:00,1.65,5.75,"FA10B7CAD952"
"96",2022-03-24 19:55:00,0.66,5.75,"FA10B7CAD952"
"97",2022-03-24 20:00:00,0,5.69,"FA10B7CAD952"
"98",2022-03-24 20:05:00,0.33,5.75,"FA10B7CAD952"
"99",2022-03-24 20:10:00,0,5.75,"FA10B7CAD952"
"100",2022-03-24 20:15:00,0,5.75,"FA10B7CAD952"
"101",2022-03-24 20:20:00,0,5.69,"FA10B7CAD952"
"102",2022-03-24 20:25:00,0,5.69,"FA10B7CAD952"
"103",2022-03-24 20:30:00,0,5.75,"FA10B7CAD952"
"104",2022-03-24 20:35:00,0,5.75,"FA10B7CAD952"
"105",2022-03-24 20:40:00,0,5.75,"FA10B7CAD952"
"106",2022-03-24 20:45:00,0,5.75,"FA10B7CAD952"
"107",2022-03-24 20:50:00,0,5.75,"FA10B7CAD952"
"108",2022-03-24 20:55:00,0,5.75,"FA10B7CAD952"
"109",2022-03-24 21:00:00,0,5.75,"FA10B7CAD952"
"110",2022-03-24 21:05:00,0,5.75,"FA10B7CAD952"
"111",2022-03-24 21:10:00,0,5.75,"FA10B7CAD952"
"112",2022-03-24 21:15:00,0,5.69,"FA10B7CAD952"
"113",2022-03-24 21:20:00,0,5.75,"FA10B7CAD952"
"114",2022-03-24 21:25:00,0,5.75,"FA10B7CAD952"
"115",2022-03-24 21:30:00,0,5.75,"FA10B7CAD952"
"116",2022-03-24 21:35:00,0,5.75,"FA10B7CAD952"
"117",2022-03-24 21:40:00,0,5.75,"FA10B7CAD952"
"118",2022-03-24 21:45:00,0,5.75,"FA10B7CAD952"
"119",2022-03-24 21:50:00,0,5.75,"FA10B7CAD952"
"120",2022-03-24 21:55:00,0,5.75,"FA10B7CAD952"
"121",2022-03-24 22:00:00,0,5.75,"FA10B7CAD952"
"122",2022-03-24 22:05:00,0,5.75,"FA10B7CAD952"
"123",2022-03-24 22:10:00,0,5.75,"FA10B7CAD952"
"124",2022-03-24 22:15:00,0,5.75,"FA10B7CAD952"
"125",2022-03-24 22:20:00,0,5.75,"FA10B7CAD952"
"126",2022-03-24 22:25:00,0,5.75,"FA10B7CAD952"
"127",2022-03-24 22:30:00,0,5.75,"FA10B7CAD952"
"128",2022-03-24 22:35:00,0,5.75,"FA10B7CAD952"
"129",2022-03-24 22:40:00,0,5.75,"FA10B7CAD952"
"130",2022-03-24 22:45:00,0,5.75,"FA10B7CAD952"
"131",2022-03-24 22:50:00,0,5.75,"FA10B7CAD952"
"132",2022-03-24 22:55:00,0,5.75,"FA10B7CAD952"
"133",2022-03-24 23:00:00,0,5.75,"FA10B7CAD952"
"134",2022-03-24 23:05:00,0,5.75,"FA10B7CAD952"
"135",2022-03-24 23:10:00,0,5.75,"FA10B7CAD952"
"136",2022-03-24 23:15:00,0,5.69,"FA10B7CAD952"
"137",2022-03-24 23:20:00,0,5.75,"FA10B7CAD952"
"138",2022-03-24 23:25:00,0,5.75,"FA10B7CAD952"
"139",2022-03-24 23:30:00,0,5.75,"FA10B7CAD952"
"140",2022-03-24 23:35:00,0,5.69,"FA10B7CAD952"
"141",2022-03-24 23:40:00,0,5.69,"FA10B7CAD952"
"142",2022-03-24 23:45:00,0,5.69,"FA10B7CAD952"
"143",2022-03-24 23:50:00,0,5.75,"FA10B7CAD952"
"144",2022-03-24 23:55:00,0,5.69,"FA10B7CAD952"
"145",2022-03-25 00:00:00,0,5.69,"FA10B7CAD952"
"146",2022-03-25 00:05:00,0,5.69,"FA10B7CAD952"
"147",2022-03-25 00:10:00,0,5.69,"FA10B7CAD952"
"148",2022-03-25 00:15:00,0,5.69,"FA10B7CAD952"
"149",2022-03-25 00:20:00,0,5.69,"FA10B7CAD952"
"150",2022-03-25 00:25:00,0,5.69,"FA10B7CAD952"
"151",2022-03-25 00:30:00,0,5.69,"FA10B7CAD952"
"152",2022-03-25 00:35:00,0,5.69,"FA10B7CAD952"
"153",2022-03-25 00:40:00,0,5.69,"FA10B7CAD952"
"154",2022-03-25 00:45:00,0,5.69,"FA10B7CAD952"
"155",2022-03-25 00:50:00,0,5.69,"FA10B7CAD952"
"156",2022-03-25 00:55:00,0,5.69,"FA10B7CAD952"
"157",2022-03-25 01:00:00,0,5.69,"FA10B7CAD952"
"158",2022-03-25 01:05:00,0,5.69,"FA10B7CAD952"
"159",2022-03-25 01:10:00,0,5.69,"FA10B7CAD952"
"160",2022-03-25 01:15:00,0,5.69,"FA10B7CAD952"
"161",2022-03-25 01:20:00,0,5.69,"FA10B7CAD952"
"162",2022-03-25 01:25:00,0,5.69,"FA10B7CAD952"
"163",2022-03-25 01:30:00,0,5.69,"FA10B7CAD952"
"164",2022-03-25 01:35:00,0,5.69,"FA10B7CAD952"
"165",2022-03-25 01:40:00,0,5.69,"FA10B7CAD952"
"166",2022-03-25 01:45:00,0,5.69,"FA10B7CAD952"
"167",2022-03-25 01:50:00,0,5.69,"FA10B7CAD952"
"168",2022-03-25 01:55:00,0,5.69,"FA10B7CAD952"
"169",2022-03-25 02:00:00,0,5.69,"FA10B7CAD952"
"170",2022-03-25 02:05:00,0,5.69,"FA10B7CAD952"
"171",2022-03-25 02:10:00,0,5.69,"FA10B7CAD952"
"172",2022-03-25 02:15:00,0,5.69,"FA10B7CAD952"
"173",2022-03-25 02:20:00,0,5.69,"FA10B7CAD952"
"174",2022-03-25 02:25:00,0,5.69,"FA10B7CAD952"
"175",2022-03-25 02:30:00,0,5.69,"FA10B7CAD952"
"176",2022-03-25 02:35:00,0,5.69,"FA10B7CAD952"
"177",2022-03-25 02:40:00,0,5.69,"FA10B7CAD952"
"178",2022-03-25 02:45:00,0,5.69,"FA10B7CAD952"
"179",2022-03-25 02:50:00,0,5.75,"FA10B7CAD952"
"180",2022-03-25 02:55:00,0,5.75,"FA10B7CAD952"
"181",2022-03-25 03:00:00,0,5.75,"FA10B7CAD952"
"182",2022-03-25 03:05:00,0,5.81,"FA10B7CAD952"
"183",2022-03-25 03:10:00,0,5.81,"FA10B7CAD952"
"184",2022-03-25 03:15:00,0,5.81,"FA10B7CAD952"
"185",2022-03-25 03:20:00,0,5.88,"FA10B7CAD952"
"186",2022-03-25 03:25:00,0,5.88,"FA10B7CAD952"
"187",2022-03-25 03:30:00,0,5.88,"FA10B7CAD952"
"188",2022-03-25 03:35:00,0,5.88,"FA10B7CAD952"
"189",2022-03-25 03:40:00,0,5.88,"FA10B7CAD952"
"190",2022-03-25 03:45:00,0,5.75,"FA10B7CAD952"
"191",2022-03-25 03:50:00,0,5.69,"FA10B7CAD952"
"192",2022-03-25 03:55:00,0,5.63,"FA10B7CAD952"
"193",2022-03-25 04:00:00,0,5.63,"FA10B7CAD952"
"194",2022-03-25 04:05:00,0,5.63,"FA10B7CAD952"
"195",2022-03-25 04:10:00,0,5.56,"FA10B7CAD952"
"196",2022-03-25 04:15:00,0,5.56,"FA10B7CAD952"
"197",2022-03-25 04:20:00,0,5.56,"FA10B7CAD952"
"198",2022-03-25 04:25:00,0,5.56,"FA10B7CAD952"
"199",2022-03-25 04:30:00,0,5.56,"FA10B7CAD952"
"200",2022-03-25 04:35:00,0,5.56,"FA10B7CAD952"
"201",2022-03-25 04:40:00,0,5.56,"FA10B7CAD952"
"202",2022-03-25 04:45:00,0,5.56,"FA10B7CAD952"
"203",2022-03-25 04:50:00,0,5.63,"FA10B7CAD952"
"204",2022-03-25 04:55:00,0,5.63,"FA10B7CAD952"
"205",2022-03-25 05:00:00,0,5.63,"FA10B7CAD952"
"206",2022-03-25 05:05:00,0,5.56,"FA10B7CAD952"
"207",2022-03-25 05:10:00,0,5.56,"FA10B7CAD952"
"208",2022-03-25 05:15:00,0,5.56,"FA10B7CAD952"
"209",2022-03-25 05:20:00,0,5.56,"FA10B7CAD952"
"210",2022-03-25 05:25:00,0,5.56,"FA10B7CAD952"
"211",2022-03-25 05:30:00,0,5.56,"FA10B7CAD952"
"212",2022-03-25 05:35:00,0,5.56,"FA10B7CAD952"
"213",2022-03-25 05:40:00,0,5.56,"FA10B7CAD952"
"214",2022-03-25 05:45:00,0,5.63,"FA10B7CAD952"
"215",2022-03-25 05:50:00,0,5.63,"FA10B7CAD952"
"216",2022-03-25 05:55:00,0,5.63,"FA10B7CAD952"
"217",2022-03-25 06:00:00,0,5.63,"FA10B7CAD952"
"218",2022-03-25 06:05:00,0,5.63,"FA10B7CAD952"
"219",2022-03-25 06:10:00,0,5.63,"FA10B7CAD952"
"220",2022-03-25 06:15:00,0,5.63,"FA10B7CAD952"
"221",2022-03-25 06:20:00,0,5.63,"FA10B7CAD952"
"222",2022-03-25 06:25:00,0,5.69,"FA10B7CAD952"
"223",2022-03-25 06:30:00,0,5.63,"FA10B7CAD952"
"224",2022-03-25 06:35:00,0,5.69,"FA10B7CAD952"
"225",2022-03-25 06:40:00,0,5.63,"FA10B7CAD952"
"226",2022-03-25 06:45:00,0,5.69,"FA10B7CAD952"
"227",2022-03-25 06:50:00,0,5.69,"FA10B7CAD952"
"228",2022-03-25 06:55:00,0,5.69,"FA10B7CAD952"
"229",2022-03-25 07:00:00,0,5.69,"FA10B7CAD952"
"230",2022-03-25 07:05:00,0,5.69,"FA10B7CAD952"
"231",2022-03-25 07:10:00,1.32,5.69,"FA10B7CAD952"
"232",2022-03-25 07:15:00,2.64,5.69,"FA10B7CAD952"
"233",2022-03-25 07:20:00,5.61,5.69,"FA10B7CAD952"
"234",2022-03-25 07:25:00,9.24,5.69,"FA10B7CAD952"
"235",2022-03-25 07:30:00,14.19,5.69,"FA10B7CAD952"
"236",2022-03-25 07:35:00,19.8,5.69,"FA10B7CAD952"
"237",2022-03-25 07:40:00,25.41,5.69,"FA10B7CAD952"
"238",2022-03-25 07:45:00,31.02,5.69,"FA10B7CAD952"
"239",2022-03-25 07:50:00,37.62,5.69,"FA10B7CAD952"
"240",2022-03-25 07:55:00,44.22,5.69,"FA10B7CAD952"
"241",2022-03-25 08:00:00,50.82,5.69,"FA10B7CAD952"
"242",2022-03-25 08:05:00,57.09,5.69,"FA10B7CAD952"
"243",2022-03-25 08:10:00,63.36,5.63,"FA10B7CAD952"
"244",2022-03-25 08:15:00,69.63,5.63,"FA10B7CAD952"
"245",2022-03-25 08:20:00,77.22,5.69,"FA10B7CAD952"
"246",2022-03-25 08:25:00,84.48,5.63,"FA10B7CAD952"
"247",2022-03-25 08:30:00,89.1,5.63,"FA10B7CAD952"
"248",2022-03-25 08:35:00,100.32,5.63,"FA10B7CAD952"
"249",2022-03-25 08:40:00,108.57,5.63,"FA10B7CAD952"
"250",2022-03-25 08:45:00,116.16,5.63,"FA10B7CAD952"
"251",2022-03-25 08:50:00,124.74,5.69,"FA10B7CAD952"
"252",2022-03-25 08:55:00,133.32,5.69,"FA10B7CAD952"
"253",2022-03-25 09:00:00,141.57,5.69,"FA10B7CAD952"
"254",2022-03-25 09:05:00,151.8,5.69,"FA10B7CAD952"
"255",2022-03-25 09:10:00,162.36,5.69,"FA10B7CAD952"
"256",2022-03-25 09:15:00,172.26,5.69,"FA10B7CAD952"
"257",2022-03-25 09:20:00,182.16,5.69,"FA10B7CAD952"
"258",2022-03-25 09:25:00,189.42,5.69,"FA10B7CAD952"
"259",2022-03-25 09:30:00,203.94,5.75,"FA10B7CAD952"
"260",2022-03-25 09:35:00,213.84,5.75,"FA10B7CAD952"
"261",2022-03-25 09:40:00,229.02,5.75,"FA10B7CAD952"
"262",2022-03-25 09:45:00,243.54,5.69,"FA10B7CAD952"
"263",2022-03-25 09:50:00,275.55,5.75,"FA10B7CAD952"
"264",2022-03-25 09:55:00,316.14,5.75,"FA10B7CAD952"
"265",2022-03-25 10:00:00,350.13,5.81,"FA10B7CAD952"
"266",2022-03-25 10:05:00,372.9,5.81,"FA10B7CAD952"
"267",2022-03-25 10:10:00,394.68,5.88,"FA10B7CAD952"
"268",2022-03-25 10:15:00,404.91,5.88,"FA10B7CAD952"
"269",2022-03-25 10:20:00,416.46,5.88,"FA10B7CAD952"
"270",2022-03-25 10:25:00,428.67,5.88,"FA10B7CAD952"
"271",2022-03-25 10:30:00,441.54,5.88,"FA10B7CAD952"
"272",2022-03-25 10:35:00,418.77,5.75,"FA10B7CAD952"
"273",2022-03-25 10:40:00,404.25,5.69,"FA10B7CAD952"
"274",2022-03-25 10:45:00,408.21,5.63,"FA10B7CAD952"
"275",2022-03-25 10:50:00,416.13,5.56,"FA10B7CAD952"
"276",2022-03-25 10:55:00,426.69,5.56,"FA10B7CAD952"
"277",2022-03-25 11:00:00,430.65,5.56,"FA10B7CAD952"
"278",2022-03-25 11:05:00,438.24,5.56,"FA10B7CAD952"
"279",2022-03-25 11:10:00,448.8,5.56,"FA10B7CAD952"
"280",2022-03-25 11:15:00,461.01,5.56,"FA10B7CAD952"
"281",2022-03-25 11:20:00,474.54,5.56,"FA10B7CAD952"
"282",2022-03-25 11:25:00,505.89,5.63,"FA10B7CAD952"
"283",2022-03-25 11:30:00,553.08,5.69,"FA10B7CAD952"
"284",2022-03-25 11:35:00,730.29,5.75,"FA10B7CAD952"
"285",2022-03-25 11:40:00,848.43,5.88,"FA10B7CAD952"
"286",2022-03-25 11:45:00,943.47,6,"FA10B7CAD952"
"287",2022-03-25 11:50:00,1035.87,6.13,"FA10B7CAD952"
"288",2022-03-25 11:55:00,1098.57,6.13,"FA10B7CAD952"
"289",2022-03-25 12:00:00,1139.49,6.19,"FA10B7CAD952"
"290",2022-03-25 12:05:00,1183.05,6.19,"FA10B7CAD952"
"291",2022-03-25 12:10:00,1221.33,6.25,"FA10B7CAD952"
"292",2022-03-25 12:15:00,1226.94,6.19,"FA10B7CAD952"
"293",2022-03-25 12:20:00,1213.74,6.19,"FA10B7CAD952"
"294",2022-03-25 12:25:00,1210.11,6.13,"FA10B7CAD952"
"295",2022-03-25 12:30:00,1191.63,6,"FA10B7CAD952"
"296",2022-03-25 12:35:00,1117.05,5.94,"FA10B7CAD952"
"297",2022-03-25 12:40:00,1077.45,5.88,"FA10B7CAD952"
"298",2022-03-25 12:45:00,1042.8,5.88,"FA10B7CAD952"
"299",2022-03-25 12:50:00,962.28,5.88,"FA10B7CAD952"
"300",2022-03-25 12:55:00,955.02,5.94,"FA10B7CAD952"
"301",2022-03-25 13:00:00,924.66,5.94,"FA10B7CAD952"
"302",2022-03-25 13:05:00,818.73,5.94,"FA10B7CAD952"
"303",2022-03-25 13:10:00,746.79,5.94,"FA10B7CAD952"
"304",2022-03-25 13:15:00,738.87,5.94,"FA10B7CAD952"
"305",2022-03-25 13:20:00,749.76,5.94,"FA10B7CAD952"
"306",2022-03-25 13:25:00,753.72,5.88,"FA10B7CAD952"
"307",2022-03-25 13:30:00,729.96,5.88,"FA10B7CAD952"
"308",2022-03-25 13:35:00,725.34,5.88,"FA10B7CAD952"
"309",2022-03-25 13:40:00,726.33,5.88,"FA10B7CAD952"
"310",2022-03-25 13:45:00,752.07,5.94,"FA10B7CAD952"
"311",2022-03-25 13:50:00,774.51,5.94,"FA10B7CAD952"
"312",2022-03-25 13:55:00,774.84,5.94,"FA10B7CAD952"
"313",2022-03-25 14:00:00,815.1,5.94,"FA10B7CAD952"
"314",2022-03-25 14:05:00,826.65,5.94,"FA10B7CAD952"
"315",2022-03-25 14:10:00,852.39,5.94,"FA10B7CAD952"
"316",2022-03-25 14:15:00,892.32,5.94,"FA10B7CAD952"
"317",2022-03-25 14:20:00,968.22,5.94,"FA10B7CAD952"
"318",2022-03-25 14:25:00,959.31,6,"FA10B7CAD952"
"319",2022-03-25 14:30:00,950.73,6,"FA10B7CAD952"
"320",2022-03-25 14:35:00,941.16,6,"FA10B7CAD952"
"321",2022-03-25 14:40:00,910.14,6,"FA10B7CAD952"
"322",2022-03-25 14:45:00,872.19,6,"FA10B7CAD952"
"323",2022-03-25 14:50:00,827.97,6,"FA10B7CAD952"
"324",2022-03-25 14:55:00,803.88,6,"FA10B7CAD952"
"325",2022-03-25 15:00:00,774.18,6,"FA10B7CAD952"
"326",2022-03-25 15:05:00,734.58,6,"FA10B7CAD952"
"327",2022-03-25 15:10:00,682.11,6,"FA10B7CAD952"
"328",2022-03-25 15:15:00,696.3,6,"FA10B7CAD952"
"329",2022-03-25 15:20:00,693.66,6,"FA10B7CAD952"
"330",2022-03-25 15:25:00,665.28,5.94,"FA10B7CAD952"
"331",2022-03-25 15:30:00,642.18,5.94,"FA10B7CAD952"
"332",2022-03-25 15:35:00,623.04,5.88,"FA10B7CAD952"
"333",2022-03-25 15:40:00,613.14,5.88,"FA10B7CAD952"
"334",2022-03-25 15:45:00,611.49,5.88,"FA10B7CAD952"
"335",2022-03-25 15:50:00,583.44,5.88,"FA10B7CAD952"
"336",2022-03-25 15:55:00,545.49,5.88,"FA10B7CAD952"
"337",2022-03-25 16:00:00,524.37,5.88,"FA10B7CAD952"
"338",2022-03-25 16:05:00,519.42,5.88,"FA10B7CAD952"
"339",2022-03-25 16:10:00,519.75,5.88,"FA10B7CAD952"
"340",2022-03-25 16:15:00,469.26,5.88,"FA10B7CAD952"
"341",2022-03-25 16:20:00,448.14,5.88,"FA10B7CAD952"
"342",2022-03-25 16:25:00,445.5,5.88,"FA10B7CAD952"
"343",2022-03-25 16:30:00,462,5.88,"FA10B7CAD952"
"344",2022-03-25 16:35:00,459.03,5.88,"FA10B7CAD952"
"345",2022-03-25 16:40:00,481.14,5.88,"FA10B7CAD952"
"346",2022-03-25 16:45:00,492.69,5.88,"FA10B7CAD952"
"347",2022-03-25 16:50:00,496.65,5.88,"FA10B7CAD952"
"348",2022-03-25 16:55:00,479.82,5.88,"FA10B7CAD952"
"349",2022-03-25 17:00:00,466.29,5.88,"FA10B7CAD952"
"350",2022-03-25 17:05:00,460.68,5.88,"FA10B7CAD952"
"351",2022-03-25 17:10:00,441.21,5.88,"FA10B7CAD952"
"352",2022-03-25 17:15:00,400.95,5.88,"FA10B7CAD952"
"353",2022-03-25 17:20:00,387.42,5.81,"FA10B7CAD952"
"354",2022-03-25 17:25:00,374.55,5.81,"FA10B7CAD952"
"355",2022-03-25 17:30:00,350.79,5.81,"FA10B7CAD952"
"356",2022-03-25 17:35:00,336.6,5.75,"FA10B7CAD952"
"357",2022-03-25 17:40:00,323.4,5.75,"FA10B7CAD952"
"358",2022-03-25 17:45:00,305.58,5.75,"FA10B7CAD952"
"359",2022-03-25 17:50:00,279.51,5.75,"FA10B7CAD952"
"360",2022-03-25 17:55:00,254.1,5.75,"FA10B7CAD952"
"361",2022-03-25 18:00:00,244.53,5.75,"FA10B7CAD952"
"362",2022-03-25 18:05:00,234.63,5.69,"FA10B7CAD952"
"363",2022-03-25 18:10:00,223.08,5.69,"FA10B7CAD952"
"364",2022-03-25 18:15:00,206.91,5.69,"FA10B7CAD952"
"365",2022-03-25 18:20:00,189.09,5.69,"FA10B7CAD952"
"366",2022-03-25 18:25:00,173.91,5.69,"FA10B7CAD952"
"367",2022-03-25 18:30:00,164.67,5.69,"FA10B7CAD952"
"368",2022-03-25 18:35:00,149.16,5.69,"FA10B7CAD952"
"369",2022-03-25 18:40:00,128.04,5.69,"FA10B7CAD952"
"370",2022-03-25 18:45:00,107.91,5.69,"FA10B7CAD952"
"371",2022-03-25 18:50:00,89.43,5.69,"FA10B7CAD952"
"372",2022-03-25 18:55:00,64.68,5.69,"FA10B7CAD952"
"373",2022-03-25 19:00:00,50.16,5.69,"FA10B7CAD952"
"374",2022-03-25 19:05:00,55.44,5.63,"FA10B7CAD952"
"375",2022-03-25 19:10:00,54.12,5.63,"FA10B7CAD952"
"376",2022-03-25 19:15:00,44.88,5.63,"FA10B7CAD952"
"377",2022-03-25 19:20:00,36.63,5.63,"FA10B7CAD952"
"378",2022-03-25 19:25:00,30.03,5.63,"FA10B7CAD952"
"379",2022-03-25 19:30:00,22.44,5.63,"FA10B7CAD952"
"380",2022-03-25 19:35:00,15.51,5.63,"FA10B7CAD952"
"381",2022-03-25 19:40:00,8.91,5.63,"FA10B7CAD952"
"382",2022-03-25 19:45:00,4.62,5.63,"FA10B7CAD952"
"383",2022-03-25 19:50:00,1.98,5.63,"FA10B7CAD952"
"384",2022-03-25 19:55:00,0.66,5.56,"FA10B7CAD952"
"385",2022-03-25 20:00:00,0.33,5.63,"FA10B7CAD952"
"386",2022-03-25 20:05:00,0,5.56,"FA10B7CAD952"
"387",2022-03-25 20:10:00,0.33,5.56,"FA10B7CAD952"
"388",2022-03-25 20:15:00,0,5.56,"FA10B7CAD952"
"389",2022-03-25 20:20:00,0,5.56,"FA10B7CAD952"
"390",2022-03-25 20:25:00,0,5.56,"FA10B7CAD952"
"391",2022-03-25 20:30:00,0,5.56,"FA10B7CAD952"
"392",2022-03-25 20:35:00,0,5.56,"FA10B7CAD952"
"393",2022-03-25 20:40:00,0,5.56,"FA10B7CAD952"
"394",2022-03-25 20:45:00,0,5.56,"FA10B7CAD952"
"395",2022-03-25 20:50:00,0,5.56,"FA10B7CAD952"
"396",2022-03-25 20:55:00,0,5.56,"FA10B7CAD952"
"397",2022-03-25 21:00:00,0,5.56,"FA10B7CAD952"
