"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2021-04-30,0.759738517027173,0.0089985051813816,0.708288517928931,0.0192788159830774,0.238369061369279,0.55418345102592,1.06706271221353,2.63905520240427,6195.54707074253,1.00107630115558,-11.4700893593739,0.0559760576667116,2.88203234584681,-17.1032999625644,-13.3868686925877,-11.4449935864383,-9.55476433380183,-5.81304851988356,2650.89841089433,1.00458959358703,0.999989593499218,9.1982929898876e-07,3.34073259197949e-06,0.999982519565501,0.999987289001276,0.999989818585012,0.999992294315421,0.99999491821185,13.1907336276451,1.3975316161952,0.759738517025555,0.00899850518136243,0.708288517927422,0.0192788159830363,0.238369061368772,0.554183451024739,1.06706271221125,2.63905520239864,6195.54707074252,1.00107630115558,-11.4700893593739,0.0559760576667117,2.88203234584681,-17.1032999625644,-13.3868686925877,-11.4449935864383,-9.55476433380182,-5.81304851988356,2650.89841089432,1.00458959358703,7.24001717334832,0.0129950275909659,0.640295670469958,6.03621857037791,6.78836015660336,7.23399197393757,7.65650043792083,8.52794969751218,2427.76540535457,1.00303766373687,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"2",2021-05-01,0.632036441548742,0.00757677033173932,0.612047284359189,0.0140746823082926,0.186505262622186,0.447819164724415,0.884071219181197,2.2415432403152,6525.31835216287,1.00003756010356,-13.4954282193912,0.0509586548608973,2.92624590592988,-19.3664858446284,-15.4271142317106,-13.4429425075221,-11.494102048343,-7.87118652890576,3297.50700711541,1.00065181803112,0.999990708290369,8.22471801561183e-07,2.99928642310718e-06,0.999984274950172,0.999988722958247,0.999990915155169,0.999993109582995,0.999995476956639,13.2982302746107,1.40000113424736,0.632036441547395,0.00757677033172316,0.612047284357885,0.0140746823082627,0.186505262621788,0.447819164723461,0.884071219179313,2.24154324031043,6525.31835216291,1.00003756010356,-13.4954282193912,0.0509586548608973,2.92624590592988,-19.3664858446284,-15.4271142317106,-13.4429425075221,-11.4941020483429,-7.87118652890577,3297.50700711541,1.00065181803112,7.22477000435814,0.0160161240342099,0.631030203596395,6.01219310472501,6.79026593981525,7.21061145395634,7.63669655203555,8.53012913632863,1552.33498979891,1.00071855972261,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"3",2021-05-02,0.673001752174287,0.00772739658781846,0.641880302437592,0.0161402851592394,0.204380264201659,0.484929146847592,0.94830770030017,2.36022069170732,6899.88247520186,0.999883056382813,-14.5959007529299,0.0499414228440421,3.0168672893948,-20.3918095054596,-16.6589495114065,-14.6136888463568,-12.5600969016421,-8.59968891254532,3649.14053921339,1.00048614277509,0.999989696203008,9.16789056836553e-07,3.31294056168805e-06,0.999982720613634,0.999987419533214,0.999989918060132,0.999992356021869,0.999994966039132,13.0583542734259,1.4005148414123,0.673001752172853,0.00772739658780198,0.641880302436224,0.016140285159205,0.204380264201224,0.484929146846559,0.948307700298151,2.36022069170229,6899.88247520188,0.999883056382813,-14.5959007529299,0.0499414228440421,3.0168672893948,-20.3918095054596,-16.6589495114066,-14.6136888463568,-12.5600969016421,-8.59968891254534,3649.14053921339,1.00048614277509,7.2245021320248,0.0123362668894569,0.626765628333415,5.99629473114368,6.79736909773279,7.21308629639464,7.64130243471401,8.47618722078103,2581.32585007226,1.00028969934257,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"4",2021-05-03,0.58929068630613,0.00742253245642876,0.566352218386197,0.0145450629048748,0.171193965025287,0.417781240713209,0.830480925575739,2.10757516114057,5821.95710505507,1.0004830657971,-15.0276405867475,0.0499024970979605,3.02038068231594,-20.9365472575288,-17.0879829365555,-15.0046569764911,-12.9740503620004,-9.18981603460134,3663.35335906072,1.00017090523965,0.999991184151143,7.87421385539941e-07,2.83974688328078e-06,0.99998510251433,0.999989276866659,0.999991396578359,0.999993483013026,0.999995664206902,13.0060330098844,1.39657883035461,0.589290686304875,0.00742253245641295,0.56635221838499,0.0145450629048438,0.171193965024922,0.417781240712318,0.83048092557397,2.10757516113607,5821.95710505507,1.0004830657971,-15.0276405867475,0.0499024970979605,3.02038068231594,-20.9365472575287,-17.0879829365554,-15.0046569764911,-12.9740503620005,-9.18981603460133,3663.35335906071,1.00017090523965,7.26453741994432,0.013654575433814,0.64059681433757,6.0372267135175,6.8319716543196,7.25058351563433,7.68402416576109,8.53445329684466,2200.96505448317,1.00131054535234,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"5",2021-05-04,0.585156817431059,0.00679025601832925,0.559922852622517,0.0163055827955976,0.176765997763736,0.417836197270798,0.820041987009451,2.09339487275566,6799.61131521945,0.999967124482956,-13.9471881810117,0.0509077056447057,2.94795671366366,-19.8439621937986,-15.904676973454,-13.9109222839056,-11.9556035809185,-8.22959703349364,3353.32121044699,1.00153650096215,0.999992267269548,6.84964856227354e-07,2.46368934062907e-06,0.999987054472413,0.999990575844823,0.99999246146549,0.999994218730553,0.999996126741061,12.9370515871203,1.41086807895052,0.585156817429813,0.00679025601831478,0.559922852621324,0.0163055827955629,0.17676599776336,0.417836197269908,0.820041987007704,2.0933948727512,6799.61131521945,0.999967124482956,-13.9471881810117,0.0509077056447056,2.94795671366366,-19.8439621937986,-15.9046769734539,-13.9109222839056,-11.9556035809185,-8.22959703349365,3353.321210447,1.00153650096215,7.42586482084841,0.0136528470150798,0.638668527228312,6.19571018004805,6.99136056699953,7.41252452774362,7.84517891835503,8.70417005656851,2188.2885237488,1.0007701141219,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"6",2021-05-05,0.630583222429395,0.00706221796970773,0.605808365934379,0.0174140601615954,0.189299915676143,0.443550296175786,0.88347649576456,2.25320887742884,7358.48311583992,1.00048441369983,-12.7102804855826,0.0516939928436805,2.95824024407181,-18.4502644007511,-14.727661187474,-12.6613027138147,-10.6954751722652,-6.92409546479797,3274.81465444745,0.999952206317235,0.999991400766388,7.60393944548204e-07,2.75190145444419e-06,0.999985728652181,0.999989466187998,0.999991615928422,0.999993604173971,0.999995822418995,13.0975014795708,1.39824579121554,0.630583222428052,0.00706221796969269,0.605808365933088,0.0174140601615583,0.189299915675739,0.443550296174841,0.883476495762678,2.25320887742404,7358.48311583991,1.00048441369983,-12.7102804855826,0.0516939928436805,2.95824024407181,-18.450264400751,-14.727661187474,-12.6613027138147,-10.6954751722652,-6.92409546479796,3274.81465444745,0.999952206317235,7.39418715692914,0.0151582834777498,0.646857227452278,6.1683747801485,6.95202482377307,7.37461794036344,7.81061485771769,8.71937119198068,1821.02882665958,1.00093800334754,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"7",2021-05-06,0.855052084692858,0.00974694244885557,0.79221535243082,0.0219098305337974,0.26376410292824,0.626744956874787,1.20999213449037,2.92568740852934,6606.1693889141,1.00013951123622,-12.4837004245543,0.0477390653099202,2.95223596366803,-18.3241234014683,-14.450609728919,-12.4423040930528,-10.4760459816496,-6.87378947843356,3824.32074743341,0.999816359161232,0.999988137896135,1.04597219352848e-06,3.79648139417818e-06,0.999980139894421,0.999985601300686,0.99998842780973,0.999991155768708,0.999994128003987,13.1741399640205,1.40041341018733,0.855052084691036,0.00974694244883481,0.792215352429132,0.0219098305337507,0.263764102927678,0.626744956873452,1.20999213448779,2.92568740852311,6606.1693889141,1.00013951123622,-12.4837004245543,0.0477390653099202,2.95223596366803,-18.3241234014682,-14.450609728919,-12.4423040930528,-10.4760459816496,-6.87378947843357,3824.32074743341,0.999816359161232,7.20318315722563,0.0116785223198196,0.630103350855359,5.98600077193513,6.77306040048523,7.19108139027728,7.6165599353609,8.46215803772971,2911.03742028675,1.00143029888286,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"8",2021-05-07,0.749888631192124,0.00861301629420119,0.697347348776426,0.0252527013154635,0.23485139760278,0.537648283195822,1.05055989497859,2.59958596809038,6555.227530929,0.999699393709142,-13.2530601006922,0.0516670733217309,2.94761573631666,-19.0755562765074,-15.2225823778496,-13.2404511337057,-11.2420770921164,-7.53538478232937,3254.72282434704,1.00080620668172,0.999989159075592,9.52928911119309e-07,3.46945988967191e-06,0.999981965184679,0.999986846734551,0.999989391094828,0.999991914869219,0.999994669846814,13.2557020969823,1.40393697999324,0.749888631190526,0.00861301629418284,0.69734734877494,0.0252527013154097,0.234851397602279,0.537648283194676,1.05055989497635,2.59958596808485,6555.227530929,0.999699393709142,-13.2530601006922,0.0516670733217309,2.94761573631666,-19.0755562765074,-15.2225823778496,-13.2404511337057,-11.2420770921164,-7.53538478232938,3254.72282434704,1.00080620668172,7.33227288406573,0.0127466091749431,0.628005577121121,6.13044572988996,6.90932131781859,7.30916027507461,7.73735547407621,8.62445189293587,2427.37939480055,1.00004257565068,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"9",2021-05-08,0.718591660940262,0.00871657772086653,0.672307110555101,0.0196441988094949,0.224182055076149,0.526065971404155,1.01100532437598,2.44689278135716,5948.99214260155,1.00009803835705,-14.0435716213003,0.0510928859001325,2.93688143972288,-19.8225744691349,-16.0027497571248,-14.0629161835019,-12.0501838646974,-8.32743407583415,3304.09070863062,1.0000266119691,0.999990444666588,8.59572474785895e-07,3.10058315614524e-06,0.99998378497171,0.999988356817632,0.99999068984018,0.99999295589439,0.999995269636502,13.011332242923,1.40273783186404,0.718591660938731,0.00871657772084796,0.672307110553669,0.0196441988094531,0.224182055075671,0.526065971403034,1.01100532437383,2.44689278135195,5948.99214260155,1.00009803835705,-14.0435716213003,0.0510928859001325,2.93688143972288,-19.8225744691349,-16.0027497571248,-14.0629161835019,-12.0501838646973,-8.32743407583417,3304.09070863062,1.0000266119691,7.4898242469197,0.0159832832954554,0.641625118106846,6.28391535464675,7.05397553058959,7.47798652700886,7.90813804510122,8.80338507268162,1611.50152222129,1.00082399687276,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
"10",2021-05-09,0.780463677049161,0.0104441239494981,0.749861838653507,0.0184104241206727,0.230501387611145,0.559819341283772,1.09908419083361,2.76927090972802,5154.87893552351,1.00026119642584,-12.3990780496137,0.0505029857947905,2.8596594811405,-18.1119009821176,-14.3258100011968,-12.3617413648533,-10.4632789890925,-6.79544169586293,3206.22897056202,1.00022155381449,0.999991941010563,7.0891479134788e-07,2.58960442114045e-06,0.999986596200244,0.999990141716368,0.99999208973089,0.999994025513237,0.999996119359864,13.3437771361395,1.40188202141494,0.780463677047498,0.0104441239494758,0.74986183865191,0.0184104241206335,0.230501387610654,0.559819341282579,1.09908419083127,2.76927090972212,5154.8789355235,1.00026119642584,-12.3990780496137,0.0505029857947905,2.8596594811405,-18.1119009821177,-14.3258100011967,-12.3617413648533,-10.4632789890926,-6.79544169586295,3206.22897056202,1.00022155381449,7.60928311630367,0.0129616454510445,0.610842319100602,6.45354278953861,7.19067388920933,7.59375057127819,8.01883144883809,8.85004746835051,2220.94579505399,1.00157882097474,1.88012526757966,0.000604798872654615,0.0121829168222699,1.8570750256159,1.87170870329082,1.88003404987815,1.88824731611054,1.90459772559472,405.770632836533,1.01596609987123,TRUE,"",""
