"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2021-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2021-06-02,0.196813626596284,0.0104458600392772,0.15390027108211,0.00828142174816508,0.0730027111652563,0.166666581102473,0.282372116005125,0.595585253418779,217.065280841632,1.01840363542046,-18.8603700804694,0.138922652077232,1.58871465901723,-21.8663017648408,-19.9439093409142,-18.8670409133127,-17.7832206570845,-15.8816213423119,130.781307360641,1.01178698925486,0.999757105760696,1.91697768969167e-05,7.27596707256864e-05,0.999598140389114,0.999717126770452,0.999769349826128,0.999812296001107,0.999861560636153,14.4061301175321,1.45394404251457,0.196813626595871,0.0104458600392553,0.153900271081788,0.00828142174814773,0.0730027111651034,0.166666581102124,0.282372116004534,0.595585253417532,217.065280841632,1.01840363542046,-18.8603700804694,0.138922652077232,1.58871465901723,-21.8663017648408,-19.9439093409142,-18.8670409133127,-17.7832206570845,-15.8816213423119,130.781307360642,1.01178698925486,34.568499777189,0.24554850363247,2.80693816886078,29.0742437902804,32.7477444320149,34.534210901272,36.4867323086289,40.0744579267936,130.674578655965,1.01120505822201,3.48725121849305,0.00313787381141121,0.0172735415440838,3.45177516169093,3.47630081345007,3.48676811483087,3.4990013623354,3.52039827791705,30.3034327953301,1.12044344080835,TRUE,"",""
"3",2021-06-03,0.2329940082972,0.0146711022887397,0.184439435931009,0.0092261474227801,0.0805824225095373,0.19139586031379,0.338188922860641,0.673019444193672,158.045480282999,1.01746699406834,-17.7496443637191,0.17357837478692,1.84883735275681,-21.4549545198291,-18.9469467989541,-17.8020862460733,-16.5767001799885,-13.8408151566027,113.450438294632,1.01196219830096,0.999726200128002,2.31153616708988e-05,8.5216926629617e-05,0.99953305664323,0.999675793653065,0.999744586071483,0.999787657332255,0.999855933693969,13.5909667040397,1.4946340075111,0.232994008296712,0.014671102288709,0.184439435930622,0.00922614742276077,0.0805824225093685,0.191395860313389,0.338188922859933,0.673019444192263,158.045480282999,1.01746699406834,-17.7496443637191,0.17357837478692,1.84883735275681,-21.4549545198291,-18.9469467989541,-17.8020862460732,-16.5767001799885,-13.8408151566027,113.450438294632,1.01196219830096,31.7175664862857,0.297543871824559,3.18731915295881,25.0750992746358,29.7592757154615,31.7507538842399,33.7493601538129,38.0706442422356,114.749046346317,1.0112969195824,3.39472220772153,0.00391817181029488,0.0210826064288979,3.35208409613044,3.38167548209587,3.39454489509481,3.40946686598274,3.43483222277826,28.9522054118517,1.1293192721814,TRUE,"",""
"4",2021-06-04,0.182405896032563,0.00934022356942523,0.150262425542111,0.00737730237488995,0.0640157796025248,0.144097974960918,0.26697310979517,0.553204411223998,258.813095132273,1.01121973551944,-16.6891721994517,0.161413596958811,1.67269663299686,-19.9308330950026,-17.7867161282382,-16.6725542872043,-15.5104989857719,-13.7168305098878,107.387599499371,1.01093014681435,0.999732807220779,2.23388261579436e-05,8.10398417221817e-05,0.999539570562658,0.999681926212922,0.999749286996542,0.999794134284943,0.999845590729969,13.1606236949179,1.54520858325525,0.182405896032181,0.00934022356940567,0.150262425541796,0.00737730237487449,0.0640157796023907,0.144097974960617,0.26697310979461,0.553204411222839,258.813095132273,1.01121973551944,-16.6891721994517,0.161413596958812,1.67269663299686,-19.9308330950026,-17.7867161282382,-16.6725542872043,-15.5104989857719,-13.7168305098878,107.38759949937,1.01093014681435,29.532823335424,0.277391506144295,2.8661356936874,24.3425164414877,27.5154487145845,29.4402818270065,31.4108192398125,35.2313686974409,106.759659036488,1.01214710396913,3.31171232242815,0.00476410882243482,0.024876239169633,3.26188831958303,3.29656337250848,3.31187836403305,3.32802867027329,3.3600234010174,27.2650376031948,1.13819928330932,TRUE,"",""
"5",2021-06-05,0.199773451684131,0.0100783848416026,0.14494712629908,0.0137603633476261,0.079729067871874,0.176507671167906,0.280702548657529,0.546774764088978,206.841340371943,1.03537984348448,-16.2596410588794,0.187291963010656,1.80295960278623,-19.8207500311785,-17.4674518074042,-16.2112372525879,-15.0244650039019,-12.666174841853,92.6688362172645,1.03783488733649,0.999719598294755,2.30745936794188e-05,8.51558410077593e-05,0.999527210650334,0.999664846478962,0.999736510959055,0.999788508495482,0.999838831304432,13.6194873403027,1.51478968826729,0.199773451683712,0.0100783848415815,0.144947126298776,0.0137603633475972,0.0797290678717069,0.176507671167536,0.280702548656941,0.546774764087833,206.841340371943,1.03537984348448,-16.2596410588794,0.187291963010656,1.80295960278623,-19.8207500311785,-17.4674518074043,-16.2112372525878,-15.0244650039019,-12.666174841853,92.6688362172644,1.03783488733649,28.6678219219723,0.319313366796298,3.07464670747124,22.5559342649245,26.6196287638739,28.676940644921,30.6281897716077,34.8024022782667,92.7163321782331,1.03666059860421,3.27137130948664,0.0052042841562509,0.0268018316819265,3.21848386476888,3.25530449766425,3.27126017003454,3.28807823065429,3.32408998586373,26.5220413904973,1.14220517064771,TRUE,"",""
"6",2021-06-06,0.19900368601502,0.0104613033859229,0.157170974576897,0.00661177345866332,0.0758621050040836,0.161227666771987,0.29038625277429,0.571011101680906,225.721588506335,1.00968405322472,-15.1688675109625,0.269950572906979,1.78421477822552,-18.3484120027737,-16.4888951046434,-15.1413178622032,-13.9636100517316,-11.4886655949492,43.684337868653,1.12096584031248,0.99974605290555,2.23313226544605e-05,7.92729425424054e-05,0.999570377590625,0.99969218806,0.99976517068574,0.999807551014376,0.999859100212486,12.6014658032743,1.54361089399489,0.199003686014603,0.010461303385901,0.157170974576567,0.00661177345864947,0.0758621050039246,0.161227666771649,0.290386252773681,0.57101110167971,225.721588506335,1.00968405322472,-15.1688675109625,0.269950572906979,1.78421477822552,-18.3484120027737,-16.4888951046434,-15.1413178622032,-13.9636100517316,-11.4886655949492,43.6843378686531,1.12096584031248,26.2878282469868,0.438475074238364,3.0258464630265,20.2325371613681,24.3608965783963,26.3083735322585,28.5287691674776,31.8869338864653,47.6215968516722,1.10950368108696,3.22373576891958,0.00575973997933051,0.0291254257349571,3.16547363136235,3.20593488683637,3.22365853220429,3.24106244980852,3.28201946831777,25.5704757815928,1.14656269099386,TRUE,"",""
"7",2021-06-07,0.217596537263044,0.00896321016503066,0.162190716920238,0.00589764893381797,0.092192065578775,0.187318388582833,0.302373854578348,0.610296148882237,327.434794713987,1.00997373848544,-15.7536635313474,0.131911953986044,1.55653785666741,-18.5746692777439,-16.8361527490916,-15.8212147354267,-14.7731552560636,-12.5336228177007,139.235849317778,1.00686090828754,0.999676615834205,2.77053541101772e-05,9.90072108222896e-05,0.999461529948043,0.999609643172341,0.999696693138706,0.999752924200423,0.999814421760658,12.770451181195,1.5487891698128,0.217596537262588,0.00896321016501189,0.162190716919898,0.00589764893380562,0.0921920655785818,0.187318388582441,0.302373854577715,0.610296148880958,327.434794713986,1.00997373848544,-15.7536635313474,0.131911953986044,1.55653785666741,-18.5746692777438,-16.8361527490916,-15.8212147354267,-14.7731552560636,-12.5336228177007,139.235849317779,1.00686090828754,26.1672388441133,0.216508277678903,2.52559028232382,20.7013133132324,24.5396325047954,26.2518031104918,27.8897982244869,31.0229853520724,136.074511930218,1.00725381466245,3.19021126636811,0.00616014728130257,0.0307868239722652,3.12867004636064,3.17105364242072,3.19042950690471,3.20879238158228,3.25176421393797,24.9774205200824,1.14938033566421,TRUE,"",""
"8",2021-06-08,0.20170700948845,0.0158172682588858,0.163180420145559,0.0038264626215726,0.0662092697979539,0.167424143611274,0.298715371496816,0.587695900341909,106.432223070895,1.02860286852946,-15.7941897804204,0.160411987940138,1.77560188846274,-19.0218049959557,-17.083846723576,-15.8155462414806,-14.5378034616232,-12.3997609995903,122.522980977047,1.04812040298392,0.999533547775068,3.94202555589892e-05,0.000144657605246133,0.999208012853885,0.999441571032433,0.999561157794071,0.999642246327383,0.999739636211052,13.466156938528,1.46698346249737,0.201707009488028,0.0158172682588527,0.163180420145217,0.00382646262156458,0.0662092697978152,0.167424143610923,0.29871537149619,0.587695900340677,106.432223070895,1.02860286852946,-15.7941897804204,0.160411987940138,1.77560188846274,-19.0218049959556,-17.0838467235759,-15.8155462414806,-14.5378034616232,-12.3997609995903,122.522980977047,1.04812040298392,26.619050590676,0.258693526438341,2.91239020629344,21.048893084937,24.6048355559087,26.6171393224507,28.7180487739725,31.7531745763291,126.744172947218,1.0406606970626,3.20445981213343,0.00598913692155795,0.0300783506112079,3.14401471400161,3.1859535777953,3.20454257712172,3.22237483072324,3.26458645674043,25.2220017258287,1.1482076395569,TRUE,"",""
"9",2021-06-09,0.18777839341675,0.0111621141624648,0.154307433663934,0.00339055862087371,0.0632655131764529,0.14997231254055,0.27699186686347,0.571300474387171,191.108840179857,1.00039359857248,-16.4406608090348,0.175985889571438,1.64113503466657,-19.4512518472031,-17.5447997136646,-16.4101570575081,-15.3962712751059,-13.2024758126147,86.962684566076,1.02904341020461,0.99956839594186,3.39477178642066e-05,0.000124123525313642,0.999308069382869,0.999489933160826,0.999586642654945,0.999664859868287,0.999756024042393,13.3686340523812,1.50419702380121,0.187778393416356,0.0111621141624414,0.15430743366361,0.00339055862086661,0.0632655131763203,0.149972312540236,0.27699186686289,0.571300474385974,191.108840179857,1.00039359857248,-16.4406608090348,0.175985889571438,1.64113503466657,-19.4512518472031,-17.5447997136646,-16.4101570575081,-15.3962712751059,-13.2024758126148,86.9626845660759,1.02904341020461,27.861023600483,0.281383963232273,2.68380200886787,22.4421638676535,26.1938711422292,27.8501205767674,29.6026038134955,32.9379964826718,90.9708521079398,1.02706214650914,3.26489189423492,0.00527875015892724,0.0271149830227993,3.21150455046646,3.24857898508923,3.26467601245432,3.28156389429954,3.31826898750929,26.3849611282009,1.14282225396757,TRUE,"",""
"10",2021-06-10,0.155730746987333,0.0195904633058023,0.140097031149091,0.00844356024935807,0.0468950768040757,0.111514409735526,0.229876826302132,0.50718920581739,51.1409098348281,1.07536420001482,-16.1040437850825,0.194860421269038,1.90688421871092,-19.8161177089774,-17.3151438563858,-16.1822122211047,-14.7960366549554,-12.2697530841176,95.7638008651643,1.05640144167281,0.999830085131485,1.46461175693821e-05,5.43366199606332e-05,0.999700326468335,0.999798073607093,0.999842047456275,0.999869363501441,0.999909143269846,13.7638587381048,1.47065011719473,0.155730746987007,0.0195904633057613,0.140097031148798,0.00844356024934038,0.0468950768039775,0.111514409735292,0.229876826301651,0.507189205816328,51.1409098348281,1.07536420001482,-16.1040437850825,0.194860421269038,1.90688421871092,-19.8161177089774,-17.3151438563858,-16.1822122211048,-14.7960366549554,-12.2697530841176,95.7638008651642,1.05640144167281,25.801621748195,0.290295959033285,2.97733674126714,19.8462652902863,23.9881563876701,25.9437572845212,27.6741695044279,31.7398025860311,105.189873472543,1.05038705625252,3.26113321059675,0.00532211751180471,0.0272970880794741,3.20745587732929,3.24471677258866,3.26090761319621,3.27774752988873,3.31501916306576,26.306539543023,1.14317674297548,TRUE,"",""
