name,index,unique_day,middle,lower,upper,yday,year
GPP,1,1,0.14914189350194434,0.006724111093001467,0.5717898137460777,1,2022
GPP,2,2,0.2654348371166393,0.018042716100371267,0.7823744536231466,10,2022
GPP,3,3,0.27652352663973734,0.020876607632960526,0.802757446822681,100,2022
GPP,4,4,0.9193056546073746,0.07779471035808184,2.3764585376254437,101,2022
GPP,5,5,1.0895023268645538,0.12454167859224106,2.413229514786533,102,2022
GPP,6,6,1.7748477562692826,0.21892314307810726,3.4547895811953953,103,2022
GPP,7,7,1.0635921849601941,0.2981730900233966,2.1815274753470684,104,2022
GPP,8,8,0.7408449829966963,0.28126170100734615,1.413677357979935,105,2022
GPP,9,9,0.43084003992907244,0.11003413078880157,1.0588128186187946,106,2022
GPP,10,10,0.1585070611199428,0.009209595182593561,0.6289994971156261,107,2022
GPP,11,11,0.31422219479501146,0.025417829340554282,0.9006625313764384,108,2022
GPP,12,12,0.24454756379059783,0.025764373342776824,0.706118653717716,109,2022
GPP,13,13,0.2051828844643516,0.012937519192157076,0.6221244023823689,11,2022
GPP,14,14,0.06623271132368866,0.0032477293276260586,0.23751314180928063,110,2022
GPP,15,15,0.09292801406409604,0.005183644302743804,0.3048319521401166,111,2022
GPP,16,16,0.1475230902710717,0.007436223663006154,0.44893935207079216,112,2022
GPP,17,17,0.20079956680454597,0.013492212577423869,0.6045976965731096,113,2022
GPP,18,18,0.21123297253075268,0.012587214208863533,0.644007261413156,114,2022
GPP,19,19,0.19275188227805376,0.012991737510899715,0.5800729899652015,115,2022
GPP,20,20,0.21549916886141554,0.014932455217637928,0.6729549934814368,116,2022
GPP,21,21,0.21922966606780078,0.014698998304275342,0.6665800922539988,117,2022
GPP,22,22,0.13924796539184892,0.00973076795733842,0.43619041820245025,118,2022
GPP,23,23,0.14648090513096873,0.011396210489640252,0.46061780967456545,119,2022
GPP,24,24,0.26063945462955773,0.02087977548709996,0.7667155619446686,12,2022
GPP,25,25,0.19462239247398294,0.01570601683518784,0.5892781569427404,120,2022
GPP,26,26,0.2494688122599249,0.0214433946576792,0.7507364566427478,121,2022
GPP,27,27,0.17472704155021979,0.013035014064835215,0.5657087640686068,122,2022
GPP,28,28,0.2813366021925008,0.0172930161478735,0.819146726414155,123,2022
GPP,29,29,0.3061436845274358,0.023095563671858308,0.8900868046281448,124,2022
GPP,30,30,0.3326721674014614,0.027646765402422085,0.9638688711086734,125,2022
GPP,31,31,0.40785722327178614,0.030813695337354827,1.190426250885488,126,2022
GPP,32,32,0.2796474495184594,0.02463893454154648,0.850194783919536,127,2022
GPP,33,33,0.21993230447202985,0.018658628637454884,0.6983330327546781,128,2022
GPP,34,34,0.15703438840930356,0.015644484521718606,0.5249015457312819,129,2022
GPP,35,35,0.1978699732886659,0.016892617207014744,0.6548993554779393,13,2022
GPP,36,36,0.1802054319642065,0.01674276767108208,0.5595464266096175,130,2022
GPP,37,37,0.2347401617906896,0.021266412596245524,0.7301426778171195,131,2022
GPP,38,38,0.48892938478741277,0.050016009253314675,1.3895499849733233,132,2022
GPP,39,39,0.4263460581078747,0.043290683300586996,1.239458804964918,133,2022
GPP,40,40,0.34258082794409267,0.03351134423397597,1.0694642460397157,134,2022
GPP,41,41,0.43437802987126545,0.044709619492914576,1.3669321495433613,135,2022
GPP,42,42,0.4053206038890964,0.041855954829916234,1.2992196199699226,136,2022
GPP,43,43,0.7294661124126393,0.07756804710204215,2.1640464617871364,137,2022
GPP,44,44,0.8270229886422638,0.08917244117575375,2.4786797955423703,138,2022
GPP,45,45,1.0449241360656205,0.10832262681114373,3.0408423285894157,139,2022
GPP,46,46,0.3846416687432205,0.03938407726007183,0.9915481319178666,14,2022
