name,index,unique_day,middle,lower,upper,yday,year
GPP,1,1,0.6929034547966273,0.023639533480029413,3.7640168201262045,182,2021
GPP,2,2,1.046085717668542,0.04778823467922362,4.105707953721268,183,2021
GPP,3,3,1.1970680959165896,0.05814137813911429,4.325878020019573,184,2021
GPP,4,4,1.8855739913927612,0.10663373769064241,5.927224575192823,185,2021
GPP,5,5,1.7158247690881305,0.08318198441437193,5.9821956798308,186,2021
GPP,6,6,2.066416895799575,0.11258935002101367,6.752218414612608,187,2021
GPP,7,7,2.485638077986022,0.18547116120814353,7.181505021589173,188,2021
GPP,8,8,3.5555157297572855,0.27370271216019665,9.262260844768017,189,2021
GPP,9,9,4.426558995934874,0.4766195804545291,10.093433222116493,190,2021
GPP,10,10,5.229598666702833,0.7330011886708561,10.938529941901484,191,2021
GPP,11,11,4.804585878705364,0.4832061228577624,10.459328209146136,192,2021
GPP,12,12,5.06508862531343,0.5493033480929828,11.044564059639367,193,2021
GPP,13,13,4.910281812951199,0.5013280751430202,11.0254857515025,194,2021
GPP,14,14,5.073294201268411,0.4954354328987154,11.219843257540447,195,2021
GPP,15,15,5.780436093942807,1.0240996654743353,11.574525838184025,196,2021
GPP,16,16,6.949009191168865,1.623981925683385,12.754989102167128,197,2021
GPP,17,17,8.578410993320222,2.739199991700458,14.523134423952856,198,2021
GPP,18,18,10.070671393283163,3.600770618462714,16.32803635074799,199,2021
GPP,19,19,12.715575104957555,4.905259919111014,20.251905395777268,200,2021
GPP,20,20,9.508750713101728,3.4082634823550513,15.424864148738545,201,2021
GPP,21,21,10.357484729232052,4.659908652136497,16.19478091225592,202,2021
GPP,22,22,11.513845510038335,5.882415912901576,17.561449932433693,203,2021
GPP,23,23,13.817350447730902,7.51915024881719,20.537561064668065,204,2021
GPP,24,24,15.843586993261143,9.305226526411031,22.858215504405663,205,2021
GPP,25,25,15.46909120879694,9.157419433465176,21.84633621963762,206,2021
GPP,26,26,15.473872652536233,9.39731751557607,21.768321911930713,207,2021
GPP,27,27,15.286920310859173,9.50823967728761,21.35339075917269,208,2021
GPP,28,28,16.256222207666752,10.20427548247281,22.696118536822883,209,2021
