name,index,unique_day,middle,lower,upper,yday,year
GPP,1,1,0.64350622102014,0.02272503669455873,3.264154180672093,182,2021
GPP,2,2,0.7902764710252792,0.03374887526144703,3.468846314097172,183,2021
GPP,3,3,1.0266542809861177,0.04414454386647075,3.8112050935942046,184,2021
GPP,4,4,1.5740715469278506,0.07226945968362823,5.264891777469928,185,2021
GPP,5,5,1.4765808089409362,0.06409287715348695,5.481177337492282,186,2021
GPP,6,6,2.0154267363682834,0.11510277169356241,6.2378271947961,187,2021
GPP,7,7,2.4864916762105027,0.16496223951995728,6.842696316175373,188,2021
GPP,8,8,3.4342857110593723,0.2749092926299513,8.408047976025756,189,2021
GPP,9,9,4.581210510524798,0.6572872697797973,9.527725742291516,190,2021
GPP,10,10,5.503985922530726,1.177945926517755,10.685127098002779,191,2021
GPP,11,11,5.467052429360018,1.1140649054615035,10.347436110911046,192,2021
GPP,12,12,6.105014896799459,1.403501593120015,11.644531833379729,193,2021
GPP,13,13,6.080880042689101,0.975281081382178,11.392424517651609,194,2021
GPP,14,14,5.881569828944371,0.7757232388407415,11.26562031451846,195,2021
GPP,15,15,6.111322045714227,1.2194234661501315,11.199915101911351,196,2021
GPP,16,16,6.875522487188987,1.891330685661446,12.084354599653269,197,2021
GPP,17,17,8.62719332374158,3.2794322882686417,13.93023697723986,198,2021
GPP,18,18,10.787664500389461,5.14623469389087,16.370323304280657,199,2021
GPP,19,19,14.176487332560034,7.589067967928379,21.07024433724574,200,2021
GPP,20,20,10.990789648226457,6.0103628019578945,16.37102726721621,201,2021
GPP,21,21,11.698905252028908,6.731735283839191,17.137837630332243,202,2021
GPP,22,22,12.910770145173764,7.703483300874188,18.562682376246936,203,2021
GPP,23,23,15.485143494411592,9.780198850657769,21.56673397157925,204,2021
GPP,24,24,17.378208013921252,11.447610265710768,23.88502993557496,205,2021
GPP,25,25,16.313894275522685,10.793130860319149,22.163426100267326,206,2021
GPP,26,26,15.549277917281781,10.192658504280121,21.172921480586503,207,2021
GPP,27,27,14.513963038608503,9.188061235538758,19.869349811136747,208,2021
GPP,28,28,14.766467697814218,9.37137717590959,20.261206097111298,209,2021
GPP,29,29,12.75139071482373,8.207133548790821,17.4480257304429,210,2021
GPP,30,30,15.882284133463685,10.112948009868857,21.69149096819374,211,2021
GPP,31,31,15.361470425628848,9.654827387259232,20.992897064307346,212,2021
GPP,32,32,13.275801847216925,7.921508145130757,18.549596962333805,213,2021
GPP,33,33,12.508792877148421,7.505393627197482,17.696545962778316,214,2021
GPP,34,34,12.24229876113621,7.323004903203469,17.389552973938873,215,2021
GPP,35,35,11.745442310742666,7.14358148667157,16.586524312586803,216,2021
GPP,36,36,11.901135161536791,7.311617771176786,17.04954499986108,217,2021
GPP,37,37,17.9328790942265,11.44470675387609,24.42901506623574,218,2021
GPP,38,38,17.01342462941796,10.973405090381076,23.16755759766173,219,2021
GPP,39,39,15.43568810006505,9.716430802554541,21.28545550347764,220,2021
GPP,40,40,13.594885793147721,8.60406630988448,18.904288541558948,221,2021
GPP,41,41,15.734834506085681,9.971513677507108,21.707543112725023,222,2021
GPP,42,42,15.425555808665823,9.809262298237742,21.198418263307847,223,2021
GPP,43,43,16.02988056781343,10.454505283008565,21.988825642777638,224,2021
GPP,44,44,17.46898601338539,11.59666650557811,23.70826702286735,225,2021
GPP,45,45,14.293205809304057,9.058789367348625,20.109656301191514,226,2021
GPP,46,46,16.721119847160228,10.54202661425729,23.079811523572477,227,2021
GPP,47,47,15.203775809422638,9.349810653875833,21.40626140348641,228,2021
GPP,48,48,16.735040406761804,10.227421638862694,23.239355149661012,229,2021
GPP,49,49,15.459852101371702,9.236605072080549,21.652476729364384,230,2021
GPP,50,50,9.835737184873285,5.584482832377691,14.696726141592945,231,2021
GPP,51,51,11.43488446340103,6.722123523346353,16.29802689612209,232,2021
GPP,52,52,13.985526125179891,8.290736037985978,19.897877126361333,233,2021
GPP,53,53,13.207301418396373,7.837930061908887,18.809199314430927,234,2021
GPP,54,54,13.353449140952579,7.834247731476899,18.984421901248105,235,2021
GPP,55,55,12.21237640216933,7.231055265311286,17.52126115185824,236,2021
GPP,56,56,12.098550848223049,6.965832099025696,17.312876489639702,237,2021
GPP,57,57,10.853240557849723,5.981656179843789,16.093725890385382,238,2021
GPP,58,58,13.086425874045602,7.225682045185622,19.14211622844913,239,2021
GPP,59,59,10.393121005753823,5.648503694751123,15.41237584415413,240,2021
GPP,60,60,10.033844515833266,4.92534686181737,15.667399649475257,241,2021
GPP,61,61,8.969990285440133,4.464537845551532,14.198614483091903,242,2021
GPP,62,62,10.343865710099504,5.400392108340386,16.00342141684111,243,2021
GPP,63,63,14.434556829861046,8.10434526387826,21.31734649810625,244,2021
GPP,64,64,9.921506653310878,5.360162790206347,15.326522733355496,245,2021
GPP,65,65,10.35401769801588,5.8640148240191765,15.481812212996605,246,2021
GPP,66,66,10.233476070912225,5.59170114049478,15.584675359969019,247,2021
GPP,67,67,9.5824250745743,5.227578144825449,14.804062474348557,248,2021
GPP,68,68,10.297335700754303,5.646612208058611,15.722433009269956,249,2021
GPP,69,69,10.525692182040677,5.733285122832807,15.863987279572386,250,2021
GPP,70,70,10.53942418433703,5.68360100426961,15.998179952895022,251,2021
GPP,71,71,12.990045060463023,7.524711807165532,18.710879733207275,252,2021
GPP,72,72,13.885302781419236,7.906940636200144,20.41058501220901,253,2021
GPP,73,73,9.574089804012615,4.940999060158605,14.815207094065682,254,2021
GPP,74,74,9.367776138894548,4.857588642480252,14.651343587677651,255,2021
GPP,75,75,9.37994668371871,4.820618545061148,14.430335425278065,256,2021
GPP,76,76,9.206120255570173,4.667774754202636,14.303633769262703,257,2021
GPP,77,77,10.346026957772477,5.5908053922338965,15.654729402792766,258,2021
GPP,78,78,10.326767378782742,5.645560926713529,15.616469345924774,259,2021
GPP,79,79,10.6376525097166,5.653612344272461,16.07577158531239,260,2021
GPP,80,80,8.890505960257563,4.487470563515061,13.826366879833875,261,2021
GPP,81,81,8.821502841362832,4.3998408133937374,13.833220512357027,262,2021
GPP,82,82,8.291588353998659,4.020743483495395,13.028044572476919,263,2021
GPP,83,83,9.548766784263558,4.756176097304994,14.708722530773557,264,2021
GPP,84,84,8.649289366180213,4.497544506454454,13.279697182653576,265,2021
GPP,85,85,8.363724636482157,4.074964261576436,13.090844508406244,266,2021
GPP,86,86,8.35121479840009,4.108752403845332,13.061212852276169,267,2021
GPP,87,87,9.697789689632586,4.9947711284321095,14.730220751158331,268,2021
GPP,88,88,9.211987974951551,4.744399531289763,14.221613888541771,269,2021
GPP,89,89,7.751601688986627,3.9680455435323005,12.195001366426068,270,2021
GPP,90,90,8.341554279570147,4.1863328994851,13.038108755217102,271,2021
GPP,91,91,7.209601644343746,3.5102544660100974,11.70794053607613,272,2021
GPP,92,92,6.332561942876391,3.044968719889334,10.714779679741449,273,2021
GPP,93,93,3.908410027068899,1.8978730727834392,6.183210728403893,274,2021
GPP,94,94,6.588092243533522,3.0572043584676196,11.234650269451155,275,2021
GPP,95,95,7.914904659419685,3.7038709610999225,12.986304270552933,276,2021
GPP,96,96,8.369626212922386,3.9078989302290124,13.235299886504901,277,2021
GPP,97,97,8.139447169541796,3.602368266878522,13.079054482014039,278,2021
GPP,98,98,6.960077077023216,2.726041398108698,11.417986458513125,279,2021
GPP,99,99,7.410246478629173,2.970533851624582,12.348856545369827,280,2021
GPP,100,100,6.086783717645836,2.295423472985724,10.304768598392412,281,2021
GPP,101,101,4.696675592628236,1.5476970969612278,9.088019933768148,282,2021
GPP,102,102,4.705838271860561,1.3900279920174896,9.210283491619117,283,2021
GPP,103,103,6.323238898155827,1.9227819218580549,10.865561605869619,284,2021
GPP,104,104,3.9545289579527405,1.1390306104365227,7.968641431821818,285,2021
GPP,105,105,5.887740718149013,1.845827948347935,10.477500517932684,286,2021
GPP,106,106,2.7629542413233206,0.829019906301137,6.077594921459879,287,2021
GPP,107,107,4.883512023576932,1.4689378232361718,9.402140437016179,288,2021
GPP,108,108,4.953952171264146,1.5312423777138617,9.382293115309851,289,2021
GPP,109,109,5.752811243457801,1.920666379842568,10.063181825674786,290,2021
GPP,110,110,6.742922531732441,2.212528771060549,11.710470953324581,291,2021
GPP,111,111,5.358975348146831,1.7546512717485263,9.814126602774413,292,2021
GPP,112,112,6.4092191546441954,2.2602608639281483,10.815466236552766,293,2021
GPP,113,113,7.209552781777321,2.4114493332074,12.041833970386625,294,2021
GPP,114,114,6.733231759448857,2.2330346560245533,11.608520949708002,295,2021
GPP,115,115,6.978403179014256,2.316424564014688,11.989268579424806,296,2021
GPP,116,116,2.8802743578602907,0.7854058139847683,6.825687082290172,297,2021
GPP,117,117,4.260580717718213,1.1154271868703856,7.549345114029241,298,2021
GPP,118,118,6.102345287405176,1.6145099462805361,10.725599171481218,299,2021
GPP,119,119,5.1256931333989515,1.2392461012152378,9.436934983650547,300,2021
GPP,120,120,5.1256634366443565,1.1834472259837239,9.62980871637701,301,2021
GPP,121,121,4.607236555878375,0.9650281970569851,8.617298984757587,302,2021
GPP,122,122,5.401054045191048,1.1279825106737082,10.047091191266883,303,2021
GPP,123,123,4.487551571942543,0.8909375453465499,8.417044879442443,304,2021
GPP,124,124,4.896202956502285,0.9942222000180136,9.23618388033127,305,2021
GPP,125,125,4.590914673255501,0.8468401398499408,8.944523423077223,306,2021
GPP,126,126,4.268113332648191,0.6079327082577078,8.589335914910267,307,2021
GPP,127,127,3.8397264106269513,0.49304779967163137,8.060066654887812,308,2021
GPP,128,128,3.7981243643966134,0.4345599761504381,7.866091772026889,309,2021
GPP,129,129,3.7360875541543153,0.39275116178677705,7.680064974116089,310,2021
GPP,130,130,3.5301813592392928,0.39882990309399713,7.57793986389653,311,2021
GPP,131,131,3.205776518052906,0.3444869104183469,6.770363811374059,312,2021
GPP,132,132,3.6265876074915355,0.40792377244452094,7.834489607215097,313,2021
GPP,133,133,4.6957623854630866,0.46931670913150525,9.890493783382855,314,2021
GPP,134,134,3.447115384185495,0.4234635713077045,7.223413355728108,315,2021
GPP,135,135,3.5505985654497048,0.4741944224411513,7.43095044001582,316,2021
GPP,136,136,3.4955422558654563,0.5053247553298293,7.215434651421299,317,2021
GPP,137,137,3.236936978560171,0.4171610072288318,6.632459723712543,318,2021
GPP,138,138,3.559215556865481,0.44915656690141714,8.021188707398096,319,2021
GPP,139,139,2.6566867149356486,0.34459294708813476,5.869709260422675,320,2021
GPP,140,140,2.4360540801583763,0.24208252029562227,5.691757186650191,321,2021
GPP,141,141,2.9185675551726433,0.2692577000554749,7.456756058942083,322,2021
GPP,142,142,3.191655564990674,0.3124039794056987,7.963593643391745,323,2021
GPP,143,143,2.235225677122709,0.21220190605032266,5.388566267552144,324,2021
GPP,144,144,1.9908491963313946,0.17080758647543867,5.008754179985179,325,2021
GPP,145,145,1.9987368409328738,0.15709476290360175,4.903601257427195,326,2021
GPP,146,146,2.092299401092876,0.17076889897648284,5.10414531413512,327,2021
GPP,147,147,2.0141405538897676,0.20039217175461657,4.97266749155738,328,2021
GPP,148,148,2.140513827797495,0.1909622980286676,5.456091882245703,329,2021
GPP,149,149,1.983957230681869,0.16671731283621508,5.040342636124546,330,2021
GPP,150,150,1.6596866756407869,0.13448446006976367,4.406104132111788,331,2021
GPP,151,151,1.6714571662913125,0.0988860671498033,4.439258397968054,332,2021
GPP,152,152,1.5664575520374204,0.1128117492932901,4.345569859745892,333,2021
GPP,153,153,1.7126816600267776,0.11843701837489058,4.859428443471402,334,2021
GPP,154,154,1.5391316617474857,0.1022096001110315,4.2572697609998515,335,2021
GPP,155,155,1.5226813425428523,0.11992825240228878,4.26223702260521,336,2021
GPP,156,156,1.5708856369001432,0.11741080270005717,4.322920112509616,337,2021
GPP,157,157,1.586271021389552,0.11869292375840436,4.34139919551796,338,2021
GPP,158,158,1.7053525337819497,0.13907866399335786,4.414571965802777,339,2021
GPP,159,159,1.7840771677959193,0.11820964214864862,5.5824464666310725,340,2021
GPP,160,160,2.2983759482599297,0.17174797825113094,6.5672349318471825,341,2021
GPP,161,161,2.171308185907135,0.1516663986863919,5.934171757268452,342,2021
GPP,162,162,1.4562783792453222,0.11007621929256926,4.116544434770288,343,2021
GPP,163,163,1.3516034527945342,0.09874360140222704,3.696733325065495,344,2021
GPP,164,164,1.7720721670338404,0.11485902213201,5.09069252745124,345,2021
GPP,165,165,2.212637383211609,0.15855707905924918,6.401206279241569,346,2021
GPP,166,166,1.582322238238165,0.11405824297761569,4.879173239310378,347,2021
GPP,167,167,0.9005339757517562,0.06955203942714895,3.4876041247927447,348,2021
GPP,168,168,1.3364865599406273,0.10020723412769333,3.8340509729967494,349,2021
GPP,169,169,1.4901420285768605,0.09199968847074497,4.737744423244893,350,2021
GPP,170,170,1.0064311583553824,0.0526436393603785,3.243535740082958,351,2021
GPP,171,171,1.2648513845229992,0.07735117622452502,4.036289877773929,352,2021
GPP,172,172,1.183998935907421,0.08250393185252407,3.467749031622195,353,2021
GPP,173,173,1.4092284710121357,0.10221972035034975,4.074653891539017,354,2021
GPP,174,174,1.590823737779336,0.10747203102442664,4.302079566221705,355,2021
GPP,175,175,2.1188612260533164,0.12932972770122414,6.170191749836515,356,2021
GPP,176,176,0.12809402187312866,0.009477194348648622,0.7884013068188775,357,2021
GPP,177,177,1.5845006012934493,0.14159745172869245,4.24542998547073,358,2021
GPP,178,178,2.628462449600196,0.22019352285061827,6.826821634690854,359,2021
GPP,179,179,2.13419024515301,0.16681594739607988,5.881528721514276,360,2021
GPP,180,180,1.2972666291891164,0.09166801880861913,4.376792468358748,361,2021
GPP,181,181,2.2335229035653557,0.15226057456738007,6.5059091006909995,362,2021
GPP,182,182,1.5675489157803189,0.1352189893416835,4.286033488001519,363,2021
GPP,183,183,2.7964876160804364,0.2308928109515785,7.28577910115021,364,2021
GPP,184,184,2.8556498719923322,0.27151498066923735,7.088172812520321,365,2021
ER,1,1,-4.543517279578236,-0.23230439028346056,-14.326897098483132,182,2021
ER,2,2,-3.1571100478969556,-0.1433538873568981,-10.967748220765056,183,2021
ER,3,3,-3.236578323092253,-0.1286495821485892,-10.687786258135521,184,2021
ER,4,4,-3.1881475710152563,-0.12365993751981674,-10.814346572246153,185,2021
ER,5,5,-2.9601229585723656,-0.1375252225384443,-10.491125473780073,186,2021
ER,6,6,-5.097782574436545,-0.3134311752892079,-13.334457579875211,187,2021
ER,7,7,-3.88173492382305,-0.2140550755792294,-12.012563300180563,188,2021
ER,8,8,-3.7469084022255945,-0.20585223435020886,-11.943023187345764,189,2021
ER,9,9,-3.6337599818599196,-0.1791923453248142,-11.72432836948618,190,2021
ER,10,10,-3.030536912340756,-0.14101746220284148,-10.49223562768358,191,2021
ER,11,11,-5.162005484326518,-0.25325643687801414,-14.122164668494317,192,2021
ER,12,12,-7.366705433006085,-0.5920561539478977,-17.62023490635643,193,2021
ER,13,13,-5.987491480657789,-0.4438475223673536,-16.02951856653749,194,2021
ER,14,14,-5.086413224981408,-0.2784592867080073,-14.746228397425282,195,2021
ER,15,15,-4.749175447271469,-0.22794234942539046,-14.248983832056343,196,2021
ER,16,16,-5.705415206964727,-0.3144448998036343,-15.599407968238395,197,2021
ER,17,17,-6.837267203671617,-0.4891148355199996,-16.955865644754255,198,2021
ER,18,18,-7.945524722750854,-0.5508330784787396,-18.533284011374782,199,2021
ER,19,19,-9.123749677032201,-0.7989404500458246,-20.185411865987515,200,2021
ER,20,20,-8.926427846489279,-0.8497111722190713,-20.10178602157769,201,2021
ER,21,21,-9.422507856096638,-0.8419537458971253,-20.824886393970104,202,2021
ER,22,22,-9.676998185451481,-1.0022782960590695,-21.01788206821129,203,2021
ER,23,23,-10.872241479016926,-1.6037980305218253,-22.292988110170118,204,2021
ER,24,24,-12.10455631423105,-2.2778728441831704,-23.57362067111013,205,2021
ER,25,25,-12.233516377740363,-1.8414271546473455,-23.72024660708815,206,2021
ER,26,26,-12.083524725802798,-1.9021292464816235,-23.626372082256204,207,2021
ER,27,27,-11.647721219599056,-1.8789473250621131,-23.012607256454668,208,2021
ER,28,28,-11.08079654071523,-1.595122566128223,-22.46939334233773,209,2021
ER,29,29,-11.16733173212723,-1.4724320451638926,-22.390105257223205,210,2021
ER,30,30,-11.297875648313935,-1.453455326166296,-22.763735423861508,211,2021
ER,31,31,-11.168042893899159,-1.5201535540746478,-22.559602786642888,212,2021
ER,32,32,-11.544969934629624,-1.901197802000201,-23.00871241433815,213,2021
ER,33,33,-10.990587798415328,-1.3862334052090681,-22.065582341103738,214,2021
ER,34,34,-11.174136517892405,-1.3088116097539435,-22.70448465042561,215,2021
ER,35,35,-10.684821336318183,-1.1899905788671599,-22.27111999012468,216,2021
ER,36,36,-11.533493551685282,-1.5458398548061356,-23.079719627222726,217,2021
ER,37,37,-10.723857731614341,-1.2493687128184212,-22.093589080403923,218,2021
ER,38,38,-11.911301492528068,-1.8777253085892933,-23.23581177077396,219,2021
ER,39,39,-12.229289575521705,-1.909203697460324,-24.03855289262872,220,2021
ER,40,40,-11.666275372424806,-1.7495084671527679,-23.128185871022655,221,2021
ER,41,41,-12.235102683041978,-1.5210569057005536,-23.61929730210905,222,2021
ER,42,42,-13.362818704021944,-2.759058866115089,-24.986184361456424,223,2021
ER,43,43,-12.597355151272424,-1.9753221683590743,-23.98068428115038,224,2021
ER,44,44,-12.737996614987704,-2.0601451121679015,-24.086493081274618,225,2021
ER,45,45,-13.775737320601191,-2.9135652515697728,-24.925479364980145,226,2021
ER,46,46,-14.42041231158548,-3.423853123085714,-25.730894394432227,227,2021
ER,47,47,-14.232187886482517,-2.8494087334954425,-25.963499817416203,228,2021
ER,48,48,-14.007904534304743,-3.126845727455511,-25.71544939366692,229,2021
ER,49,49,-11.531621219714657,-1.7772141720090866,-23.16453907565926,230,2021
ER,50,50,-10.947649224354773,-1.3462537789054982,-22.209088255581655,231,2021
ER,51,51,-11.461288254496107,-1.915645818525418,-22.389766769709425,232,2021
ER,52,52,-11.080273061794056,-1.4414888764323714,-22.008808639172063,233,2021
ER,53,53,-10.738299681127524,-1.3682135263199524,-22.006708773049418,234,2021
ER,54,54,-10.154748205170527,-1.0751922787497208,-21.021752310272106,235,2021
ER,55,55,-10.025925046968553,-1.2317870698583406,-20.819674131752453,236,2021
ER,56,56,-10.093185919716655,-1.3203616235899434,-21.18171267548168,237,2021
ER,57,57,-10.175801420746335,-1.1799413763527002,-21.30515357584983,238,2021
ER,58,58,-9.537824892913957,-1.102524663119911,-20.259604380976587,239,2021
ER,59,59,-8.211452656504473,-0.6104478383395905,-19.146159615723633,240,2021
ER,60,60,-9.297987142403898,-0.9363265214089279,-20.112030151298054,241,2021
ER,61,61,-8.891247837280506,-0.7490650380339005,-20.13219509473964,242,2021
ER,62,62,-8.434218856208108,-0.6492531762963709,-19.58855295517428,243,2021
ER,63,63,-9.186442560422918,-1.0745810388728765,-20.349751412265473,244,2021
ER,64,64,-7.790021220686982,-0.7092205848155277,-18.44225837369002,245,2021
ER,65,65,-7.679139326956054,-0.6655460117310256,-18.485237523032133,246,2021
ER,66,66,-8.124357366783745,-0.5864894239548463,-19.021952422969342,247,2021
ER,67,67,-8.321447831254776,-0.6717235170589058,-19.34677498021283,248,2021
ER,68,68,-9.074395544794935,-0.8387221394330493,-20.055073268453725,249,2021
ER,69,69,-9.416189517565657,-1.0182016559139078,-20.120237993513435,250,2021
ER,70,70,-8.868736111537608,-0.8038507594014741,-19.543869621334007,251,2021
ER,71,71,-9.132674856819282,-0.8640813346669644,-20.28112078286061,252,2021
ER,72,72,-9.754531193628367,-1.0648087318297756,-20.77027215836289,253,2021
ER,73,73,-9.040832871384389,-1.0096363821580718,-19.57505997150062,254,2021
ER,74,74,-7.253386593734621,-0.6132172767194992,-17.922188498681823,255,2021
